,Unnamed: 0,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades,cluster,silhouette
997,997,19636,4.207943,4.819855,7.53,33.91,15.65,8.94,0.563,0,3,0.3718885845453476
999,999,18551,3.970282,14.18688,7.51,0.53,-11.72,9.69,0.48,0,3,0.6127818275401853
1002,1002,23457,5.042076,7.4240309999999985,7.48,-22.9,-16.66,6.86,0.958,0,3,0.47746266134765636
1005,1005,22916,4.931653,7.404185000000001,7.47,-3.42,-8.6,8.99,0.376,0,3,0.6320212307741364
1007,1007,15064,3.235666,15.590418,7.46,23.36,-12.26,7.17,0.07200000000000001,0,3,0.3351671791005667
1008,1008,24456,5.247125,20.880184,7.46,-0.5,-16.06,9.56,0.412,0,3,0.5348810437775507
1009,1009,14631,3.150261,12.85967,7.46,-4.64,7.6,7.23,0.92,0,3,0.6302307305761838
1010,1010,16859,3.616118,23.211069,7.46,-15.42,-18.36,6.72,0.123,0,3,0.47594470973664565
1011,1011,23077,4.965489,9.517653,7.45,22.05,1.56,9.41,0.521,0,3,0.4750894702883184
1012,1012,20731,4.443364,7.085802,7.45,-0.38,-7.88,10.15,0.364,0,3,0.6308010579055536
1013,1013,27310,5.785548,15.463474,7.43,14.11,-18.04,8.98,0.446,0,3,0.3758507553783223
1015,1015,16695,3.5803,6.4176910000000005,7.43,-23.43,-17.03,6.49,0.642,0,3,0.4682191115838278
1016,1016,24510,5.25739,7.0555119999999985,7.42,-4.89,9.3,8.36,0.5479999999999999,0,3,0.6147920903054693
1017,1017,21432,4.6012830000000005,9.204821,7.41,12.77,0.14,9.66,0.5379999999999999,0,3,0.574846221020763
1018,1018,15597,3.347629,20.50943,7.4,5.89,-23.2,6.78,1.168,0,3,0.3471811428970789
1021,1021,22834,4.913273,7.779097,7.39,-21.74,-27.14,5.33,1.214,0,3,0.35828414103193607
1023,1023,21630,4.644248,17.408091,7.38,12.65,-11.64,7.89,0.403,0,3,0.4993985255350088
1024,1024,16174,3.4729300000000003,22.059076,7.38,12.38,-4.3,8.59,1.054,0,3,0.5394261879436955
1025,1025,15586,3.346031,23.183969,7.38,-3.41,-13.07,8.48,0.392,0,3,0.5629959409390924
1027,1027,16671,3.575937,14.175846,7.34,-46.86,15.02,8.79,0.615,0,3,0.42019041988852796
1028,1028,28029,5.927511,13.001883,7.33,31.08,-4.92,7.69,1.006,0,3,0.31922214333043264
1029,1029,22722,4.887335,8.556027,7.33,11.87,3.72,7.67,0.206,0,3,0.5806886844756768
1030,1030,28433,6.004773,12.611399,7.33,1.13,-11.73,6.8,-0.043,0,3,0.6105842493157937
1031,1031,15113,3.24868,13.142368,7.32,37.47,-6.05,9.64,0.6,0,3,0.22837963497555805
1033,1033,14143,3.039588,4.352884,7.32,16.7,5.64,5.62,-0.107,0,3,0.520742788995377
1034,1034,19376,4.150436,13.398281,7.32,14.76,-7.3,5.94,0.052000000000000005,0,3,0.5220882117824639
1036,1036,24483,5.25339,4.270397,7.32,-0.1,16.96,7.52,0.233,0,3,0.5665026221716856
1037,1037,25216,5.393807,16.699298000000002,7.32,-27.5,-21.87,6.09,0.141,0,3,0.4013387607973699
1038,1038,19669,4.2136260000000005,19.538764,7.3,-9.55,-18.03,7.79,0.456,0,3,0.5187833903451954
1040,1040,21676,4.653432,10.924297,7.29,-4.26,3.9,10.21,0.6579999999999999,0,3,0.6464821943629218
1041,1041,17330,3.709583,4.139647,7.29,-19.08,9.19,9.68,0.458,0,3,0.5604107317958066
1043,1043,13967,2.997492,7.526683999999999,7.28,32.06,-1.52,8.95,0.473,0,3,0.33502145124789473
1044,1044,15823,3.397925,16.721356,7.28,22.75,-8.48,8.49,0.41,0,3,0.39331104435689623
1045,1045,21706,4.660737,21.517484,7.28,-8.17,-33.08,8.09,0.529,0,3,0.2216052220899229
1046,1046,19229,4.121879,13.53831,7.28,-25.06,-7.44,7.87,0.31,0,3,0.5287931513964996
1048,1048,19266,4.129305,4.319687999999998,7.27,-9.21,-5.27,9.18,0.395,0,3,0.6160753336211303
1050,1050,15894,3.412399,14.973836,7.25,-0.23,-3.88,8.18,0.22,0,3,0.6593852791218925
1051,1051,15519,3.333122,17.500966000000002,7.24,33.77,45.41,7.77,0.335,0,3,0.3439278315460669
1053,1053,18467,3.947211,13.36706,7.23,14.84,5.01,9.82,0.552,0,3,0.555892110874513
1057,1057,20515,4.396053,6.378961,7.21,-10.17,3.77,8.69,0.316,0,3,0.6214417942249304
1059,1059,18715,4.009055,10.167497,7.2,9.54,-6.13,8.25,0.18,0,3,0.5922426799096037
1060,1060,22927,4.934166,11.242869,7.2,-11.89,-2.69,8.56,0.29,0,3,0.6325394975036281
1062,1062,17469,3.743292,11.137678,7.19,14.41,8.64,8.66,0.519,0,3,0.5529023052402361
1063,1063,26880,5.7068379999999985,20.612613,7.19,-2.83,-21.38,7.94,0.129,0,3,0.4536213443536513
1064,1064,20071,4.304039,22.80684,7.19,-9.8,-26.31,7.56,0.5489999999999999,0,3,0.36366716599447513
1065,1065,15687,3.3680769999999995,4.210598,7.18,25.03,9.86,7.47,1.154,0,3,0.44539495688106573
1066,1066,28261,5.971407,5.8225669999999985,7.18,11.33,-21.46,8.45,0.205,0,3,0.33996253460691145
1068,1068,18265,3.907564,5.174611,7.17,9.91,-24.38,7.44,0.409,0,3,0.28828890949769137
1069,1069,20732,4.443437,14.713782,7.17,-7.57,-31.15,4.69,0.979,0,3,0.275084192066602
1072,1072,27932,5.909952,5.353688,7.15,-8.79,-9.48,8.26,0.873,0,3,0.6044455322630207
1073,1073,15550,3.3390660000000003,19.730357,7.14,16.03,-14.2,7.6,0.188,0,3,0.4044087864685921
1074,1074,18520,3.959924,11.49692,7.13,-0.3,-23.53,8.51,0.2,0,3,0.41779768908554776
1079,1079,27020,5.730859,11.405722,7.08,15.83,14.27,7.42,1.09,0,3,0.5249754988644539
1081,1081,25502,5.45386,15.25763,7.07,-5.49,-10.08,6.18,0.083,0,3,0.6293778392869603
1082,1082,17337,3.710348,8.634604,7.07,-29.76,-28.75,7.05,0.273,0,3,0.3173925063133382
1086,1086,15117,3.248832,12.432396,7.06,19.32,-16.58,9.48,0.652,0,3,0.32911964059292403
1087,1087,22743,4.892806,23.315663,7.06,2.17,3.57,6.55,1.036,0,3,0.6064462847429218
1089,1089,25068,5.366272,22.953778,7.03,7.51,-8.99,8.86,1.349,0,3,0.5528033544056862
1090,1090,23695,5.09225,19.806723,7.03,-10.61,-12.36,6.48,0.219,0,3,0.5783822934341092
1091,1091,21408,4.5951559999999985,19.881791,7.03,-21.88,-16.5,6.33,0.754,0,3,0.4788810609343484
1092,1092,27751,5.8741330000000005,6.209428,7.0,-7.43,-18.97,6.9,0.996,0,3,0.5087445762255777
1094,1094,14266,3.066012,7.2816990000000015,6.98,9.39,-0.13,8.08,0.348,0,3,0.6000314587503314
1095,1095,25309,5.413513,23.587271,6.98,4.41,-25.69,9.62,0.634,0,3,0.29039371899919225
1096,1096,14536,3.127901,7.245869,6.97,4.8,-4.95,9.01,0.36,0,3,0.6252529821802305
1097,1097,14607,3.144109,8.47107,6.97,-3.4,73.32,6.28,1.026,0,3,0.3485666090162321
1098,1098,17826,3.814323,11.708798,6.97,-12.69,-6.29,8.2,0.4,0,3,0.6212025091816705
1099,1099,14567,3.134934,16.925461,6.97,-27.89,-3.36,8.32,0.4,0,3,0.5180373184872455
1100,1100,24933,5.342232,5.663799,6.96,19.17,-11.51,8.7,0.498,0,3,0.40911453439498163
1101,1101,22623,4.867642,19.2301,6.96,-8.04,-16.39,10.24,0.504,0,3,0.545541104548238
1103,1103,23899,5.135106,3.748583,6.95,-1.88,-1.11,7.23,0.095,0,3,0.6318972287176986
1104,1104,22264,4.793617,11.7867,6.95,-16.42,10.2,8.94,0.502,0,3,0.5840613258166486
1105,1105,15536,3.335632,14.834281,6.95,-17.4,-19.96,9.77,0.624,0,3,0.4765576189579323
1106,1106,24703,5.299181,8.104855,6.94,-12.47,57.9,7.36,1.052,0,3,0.3962673019824905
1107,1107,26795,5.690775,3.778039,6.93,34.52,6.16,6.82,1.12,0,3,0.3445303544497511
1108,1108,19831,4.252379,3.957399,6.93,24.63,-13.3,7.7,0.09,0,3,0.3020960008767725
1109,1109,23253,5.003857,20.927765,6.93,-0.68,-11.29,8.28,0.12,0,3,0.5963545763623103
1110,1110,21269,4.563382,9.413567,6.93,-6.14,-22.96,6.01,1.061,0,3,0.4486709291294261
1111,1111,16363,3.513239,5.152625,6.93,-20.02,-16.02,7.34,0.436,0,3,0.4945819840494064
1112,1112,17503,3.748058,19.830622,6.92,21.06,-15.44,8.47,0.574,0,3,0.3065610286278922
1113,1113,23068,4.963513,23.948562,6.92,2.61,-9.37,5.79,1.109,0,3,0.5729664431205058
1114,1114,20859,4.470043,22.332771,6.92,1.49,-11.03,8.66,0.452,0,3,0.5808933052709154
1115,1115,18650,3.99254,4.606712,6.91,4.11,13.47,7.97,0.332,0,3,0.5768830592195242
1116,1116,24850,5.327495,15.785997,6.91,-6.44,-4.93,8.33,0.327,0,3,0.6532680291463284
1117,1117,28254,5.970311,6.511328,6.91,-10.41,-17.82,8.42,0.415,0,3,0.5225531630167779
1118,1118,23043,4.956206,17.153677,6.91,-11.16,-12.3,5.51,1.304,0,3,0.5850613921464711
1121,1121,14024,3.010107,22.828998,6.89,0.44,11.19,7.13,1.098,0,3,0.5855068243850248
1123,1123,19799,4.243398,10.011406,6.88,-6.57,-13.44,5.22,-0.085,0,3,0.5924507412281991
1124,1124,24574,5.271539,19.295241,6.86,-3.21,-23.77,9.3,0.478,0,3,0.41345630249816795
1126,1126,16224,3.48362,11.738502,6.85,-6.73,-0.76,9.45,0.441,0,3,0.6553880790880859
1129,1129,15489,3.327207,12.00404,6.84,-41.19,-46.3,9.78,0.688,0,3,0.10994033865972896
1130,1130,26954,5.719797,8.162837,6.83,4.39,-5.46,9.85,0.147,0,3,0.6305304123920229
1131,1131,15766,3.386472,21.568018,6.83,-6.8,2.13,9.28,0.524,0,3,0.6248218012224371
1133,1133,17065,3.65789,12.815187,6.8,15.1,-9.04,9.67,0.565,0,3,0.5056496610880158
1134,1134,27386,5.800065,6.4541559999999984,6.8,4.05,-22.2,5.26,0.234,0,3,0.40286564788159235
1135,1135,28686,6.0568800000000005,11.681065,6.79,-11.84,-5.03,6.09,-0.035,0,3,0.6276725484385083
1138,1138,13544,2.907114,9.777385,6.78,18.06,6.8,10.7,0.624,0,3,0.5218062055765987
1140,1140,21526,4.622109,6.493784,6.78,14.34,-12.92,9.48,0.509,0,3,0.4596566720223316
1143,1143,26719,5.678361,6.933133,6.77,8.84,-1.33,10.78,0.48,0,3,0.60153704747256
1144,1144,19451,4.165641,15.868113,6.76,27.26,-11.92,9.9,0.5870000000000001,0,3,0.2835380400679831
1147,1147,18405,3.93515,20.771703,6.73,22.07,-12.81,7.88,1.008,0,3,0.33293893274804415
1148,1148,22056,4.743384,22.456865,6.73,15.84,-18.68,10.09,0.593,0,3,0.31167728919909526
1149,1149,16944,3.634182,18.480995,6.73,-26.25,-1.09,9.91,0.5,0,3,0.5310633613660112
1150,1150,28785,6.07734,21.395384,6.73,-40.81,-8.81,8.32,0.398,0,3,0.4090551218771856
1152,1152,17505,3.748912,14.640021,6.71,30.64,-4.73,10.69,0.565,0,3,0.3255863974820582
1153,1153,25554,5.462538,10.778429,6.7,17.85,-6.02,10.36,0.579,0,3,0.49355910315934537
1154,1154,20804,4.457991000000002,11.2123,6.7,-2.51,-13.2,5.87,0.049,0,3,0.6025528100826535
1155,1155,27785,5.879755,21.168933,6.7,-17.23,-24.95,9.34,0.453,0,3,0.3914590969322932
1157,1157,21856,4.699902,21.508951,6.68,14.05,-0.53,8.96,1.3530000000000002,0,3,0.5396519442326334
1158,1158,20038,4.297576,22.354064,6.68,2.8,-15.64,8.18,0.579,0,3,0.5171911331272737
1159,1159,16715,3.5842940000000003,11.04584,6.67,-16.26,-11.46,7.99,0.561,0,3,0.5704014519105794
1160,1160,14236,3.059256,14.470710999999998,6.67,-21.46,-34.14,7.86,1.05,0,3,0.2525559702508223
1163,1163,13723,2.946129,21.428081,6.66,11.82,-14.11,8.77,0.345,0,3,0.4564541731578152
1164,1164,25086,5.370716000000002,19.834219,6.66,8.21,-6.62,8.58,0.342,0,3,0.5859591613133115
1165,1165,22923,4.932875,5.399024,6.66,-18.89,-13.98,6.5,0.025,0,3,0.5198212501655771
1167,1167,16497,3.540453,12.363486,6.65,21.21,-7.88,8.33,0.334,0,3,0.43076922217894403
1168,1168,23909,5.137208,21.8133,6.65,0.98,-17.46,8.53,0.314,0,3,0.5028106837715574
1170,1170,14174,3.046148,3.630705,6.64,47.39,6.96,9.26,0.611,0,3,0.23241980269644041
1172,1172,28171,5.952385,10.229366,6.64,9.21,-1.61,8.68,0.491,0,3,0.6105913203661534
1174,1174,27685,5.860961,23.229993,6.64,-11.21,-4.99,8.31,0.08800000000000001,0,3,0.5989536932076123
1176,1176,19756,4.235304,8.182831,6.63,11.58,-7.6,9.7,0.594,0,3,0.5566560277710612
1177,1177,21639,4.647818,20.780734,6.63,5.61,-15.99,9.89,0.48,0,3,0.5001307596462299
1178,1178,26922,5.714281,5.603261,6.63,-1.78,-6.53,8.97,0.241,0,3,0.6348104072356937
1180,1180,14104,3.031195,5.3361519999999985,6.62,43.23,19.71,6.24,1.041,0,3,0.3056973631580442
1181,1181,19170,4.110074,3.780959,6.62,15.19,-11.27,10.01,0.626,0,3,0.4580280493961246
1183,1183,14556,3.132302,7.256172,6.61,7.49,-4.03,8.08,0.225,0,3,0.6103919172350757
1185,1185,20852,4.468149,8.154802,6.6,-1.31,-7.57,7.0,0.038,0,3,0.6425506750304882
1188,1188,24666,5.292286,5.482323,6.59,17.61,-6.02,7.14,1.011,0,3,0.4850345358246019
1189,1189,16201,3.478621,4.357108,6.59,5.58,-11.46,7.68,0.185,0,3,0.5587684586350959
1190,1190,20203,4.32971,4.7789199999999985,6.59,-4.19,-12.2,10.44,0.422,0,3,0.5882358664277422
1191,1191,22462,4.834407,12.526236,6.59,-66.32,45.24,10.09,0.447,0,3,0.3297837453913952
1194,1194,17696,3.789793,12.449997,6.56,-15.24,-14.4,9.59,0.5870000000000001,0,3,0.553249012572299
1195,1195,28397,5.998064,9.53369,6.55,14.29,-20.84,8.24,0.256,0,3,0.31884332922950304
1196,1196,18117,3.873545,12.378796,6.55,6.37,-16.6,9.88,0.578,0,3,0.5086761253322545
1197,1197,21401,4.594192,6.178414,6.54,-25.36,-8.06,10.8,0.598,0,3,0.5158962318165432
1199,1199,18709,4.007567,5.334588,6.53,30.45,-4.39,9.29,0.562,0,3,0.33122865011736724
1200,1200,27573,5.839958,4.956741,6.52,0.91,-1.22,7.41,0.025,0,3,0.6363269817712611
1202,1202,28815,6.083056,18.311024,6.51,7.89,-12.39,8.94,0.315,0,3,0.5447556562580116
1203,1203,19280,4.131524,4.297323,6.51,-6.31,-6.59,8.23,0.415,0,3,0.6225918374254523
1204,1204,26655,5.665188,13.022735,6.5,-1.17,-5.69,7.09,0.128,0,3,0.6611985834012443
1205,1205,16393,3.518411,15.736097,6.5,-3.56,-5.96,10.32,0.563,0,3,0.6549999372258363
1206,1206,25767,5.502433,6.9593729999999985,6.5,-3.98,-20.92,8.93,0.256,0,3,0.47894615885575986
1207,1207,17591,3.768409,10.548832,6.5,-11.06,11.06,7.59,1.0590000000000002,0,3,0.6007795886306987
1210,1210,25656,5.480481,6.009291,6.49,-6.39,5.83,8.03,0.172,0,3,0.6255198349877662
1211,1211,21173,4.539325,18.216221,6.48,-19.44,8.03,10.58,0.521,0,3,0.5693186480025678
1212,1212,26282,5.596232,18.762274,6.47,-29.72,16.22,9.61,0.644,0,3,0.4986955820139309
1214,1214,26914,5.7135690000000015,4.852398,6.46,-0.97,-0.25,9.6,0.17,0,3,0.6385873121859382
1215,1215,15380,3.305537,24.081817,6.45,-29.39,-32.84,7.25,1.178,0,3,0.25225695031443957
1218,1218,18026,3.852501,5.166391,6.44,7.65,-17.13,9.1,0.387,0,3,0.46768992049587294
1219,1219,27093,5.745404,3.831411,6.44,-8.41,-6.36,7.64,0.002,0,3,0.6139199615860719
1220,1220,28455,6.007859,22.899701,6.43,10.63,-13.81,7.04,0.111,0,3,0.466574206667833
1222,1222,19176,4.110778,20.303093,6.43,6.0,-15.4,9.57,0.6990000000000001,0,3,0.5097927956769503
1223,1223,26447,5.627134,15.244623,6.43,-3.91,-14.66,7.44,1.043,0,3,0.5882569772940855
1226,1226,26201,5.584325,24.290769,6.42,6.59,-12.33,6.82,1.04,0,3,0.5167359610217109
1227,1227,13532,2.904877,20.565819,6.42,-9.34,-6.8,7.12,1.26,0,3,0.6159185567566277
1228,1228,18763,4.0188440000000005,8.459921000000001,6.42,-19.04,-8.5,9.2,0.6609999999999999,0,3,0.5648100005153152
1229,1229,27373,5.7976790000000005,13.445842,6.41,-3.19,1.85,8.73,1.073,0,3,0.6584008188310613
1230,1230,27513,5.826507,10.724048,6.4,20.95,9.91,8.28,0.473,0,3,0.49429699418272716
1231,1231,21266,4.5629040000000005,10.5177,6.39,1.79,-9.11,7.88,0.17,0,3,0.6344390525874725
1232,1232,21434,4.602594,8.225750999999999,6.38,-2.55,-13.07,7.7,0.112,0,3,0.5996673071446715
1233,1233,18736,4.013718,10.552747,6.37,27.61,-10.97,9.15,0.51,0,3,0.2996149907864792
1235,1235,28273,5.9737269999999985,23.967607,6.37,1.36,-1.07,10.63,1.01,0,3,0.6103654082561413
1236,1236,28175,5.9529510000000005,10.232914,6.37,-3.62,-6.62,9.1,0.341,0,3,0.6552301306943668
1237,1237,22485,4.837089,17.701723,6.37,-7.94,8.31,12.66,-0.06,0,3,0.6124494493141831
1238,1238,27385,5.79985,3.968503,6.36,-0.58,-14.6,9.12,0.302,0,3,0.552658604890945
1239,1239,26518,5.639371,8.48731,6.36,-1.12,-6.33,6.72,1.1840000000000002,0,3,0.6492674972702538
1241,1241,26093,5.565079,14.305578,6.35,-1.96,-5.74,5.6,-0.118,0,3,0.6573519084105535
1242,1242,18501,3.956285,3.527889,6.35,-2.64,-7.59,10.34,0.552,0,3,0.6146317198421636
1243,1243,26259,5.592162,7.388492999999999,6.35,-7.64,-4.78,9.45,0.412,0,3,0.6410788956013398
1244,1244,14937,3.210101,3.961061,6.34,26.35,-3.91,9.41,0.5870000000000001,0,3,0.38390831925767827
1245,1245,22984,4.945501,8.822407,6.34,19.75,0.25,7.49,0.219,0,3,0.4995882382135599
1246,1246,24368,5.228701999999998,3.5811620000000004,6.34,-26.5,-11.18,9.59,0.327,0,3,0.48627889284829845
1247,1247,15670,3.364822,5.699313,6.33,19.56,2.46,9.63,0.631,0,3,0.49884130928110104
1248,1248,20343,4.358453,4.15688,6.33,16.11,-4.28,10.28,0.501,0,3,0.5086857662780422
1249,1249,16643,3.5690980000000003,21.728971,6.33,-1.96,-10.13,9.22,0.34700000000000003,0,3,0.6036619679103723
1250,1250,27743,5.872859,14.171787,6.33,-17.46,-2.88,5.6,-0.053,0,3,0.595319677464272
1251,1251,17021,3.649259,4.767373,6.32,9.44,-4.78,9.88,0.363,0,3,0.5787685107896196
1252,1252,20941,4.489903,9.535876,6.32,7.73,-22.33,10.56,0.912,0,3,0.37226847897507365
1254,1254,21864,4.701297,14.326522,6.31,23.56,-10.65,8.77,0.42,0,3,0.36155480131911316
1255,1255,20361,4.360567,5.3891860000000005,6.31,3.5,4.17,9.1,0.1,0,3,0.6218012359601937
1257,1257,27106,5.748124,16.086088,6.29,1.19,-10.37,6.99,0.048,0,3,0.6235147574026754
1258,1258,23651,5.08298,15.971177,6.29,-5.09,0.25,9.32,0.434,0,3,0.6569325974669469
1260,1260,17240,3.692256,10.081773,6.29,-15.23,-19.59,7.25,1.228,0,3,0.49222677611291665
1265,1265,20169,4.322761,7.161677,6.27,4.52,71.69,10.74,0.6559999999999999,0,3,0.34716959778216594
1268,1268,18222,3.896025,16.930722,6.26,-6.27,14.45,8.27,1.068,0,3,0.5911814286872508
1271,1271,27746,5.873139,20.696392000000003,6.24,7.92,-19.99,8.19,0.02,0,3,0.40184742153948866
1273,1273,23361,5.023708999999998,15.244174,6.24,-40.03,-29.87,8.02,1.045,0,3,0.2752971966007892
1277,1277,26256,5.5918470000000005,7.272542,6.21,1.86,-27.67,9.2,0.561,0,3,0.30044240839980596
1278,1278,17899,3.82858,10.5592,6.21,-8.61,-7.3,7.52,0.921,0,3,0.6390981944344654
1280,1280,13950,2.994639,9.635438,6.2,43.6,21.66,8.48,1.101,0,3,0.3079018929404206
1281,1281,20089,4.306844,9.487162,6.2,-2.22,-16.17,6.54,0.165,0,3,0.5618736778765574
1282,1282,22352,4.812183,21.315768,6.2,-6.85,-16.39,7.03,0.122,0,3,0.5384139530654093
1283,1283,13643,2.927852,14.70675,6.2,-13.36,-19.22,7.82,0.202,0,3,0.505120205161958
1284,1284,28190,5.957699,5.00126,6.19,-11.69,8.74,7.84,0.22,0,3,0.5965608493924233
1285,1285,19634,4.206944999999998,23.574572,6.19,-15.79,-25.53,7.16,1.014,0,3,0.3757103092849552
1286,1286,15640,3.356043,23.007761,6.19,-57.02,-28.88,9.81,0.58,0,3,0.22914262708565988
1290,1290,14569,3.135113,17.027376999999998,6.16,-23.47,-1.22,7.67,0.401,0,3,0.5534362000870038
1293,1293,18485,3.951058,23.17555,6.14,8.95,-16.98,6.05,0.031,0,3,0.43223665644594783
1294,1294,22970,4.942656,21.560276,6.14,-3.63,-6.34,9.3,0.509,0,3,0.62891141943141
1295,1295,16314,3.504258,12.901794,6.14,-32.67,-45.33,8.24,1.016,0,3,0.10813682702031865
1297,1297,20068,4.303165,9.155522,6.13,11.7,-12.68,10.25,1.22,0,3,0.5055915281366677
1298,1298,26886,5.707993,18.987631,6.13,8.49,-21.53,7.31,1.34,0,3,0.3677843848210479
1299,1299,21973,4.7227,12.445988,6.13,7.16,-16.53,9.64,0.7140000000000001,0,3,0.5038430023138935
1300,1300,15137,3.252264,14.896601,6.13,2.88,-5.29,10.98,0.048,0,3,0.6454668864186558
1301,1301,24518,5.259849,8.441299,6.13,-6.33,-8.98,8.17,0.091,0,3,0.6333753694595472
1302,1302,22848,4.91566,8.599997,6.13,-15.02,-2.0,6.86,0.15,0,3,0.6102719776983527
1304,1304,24363,5.227192,4.211168,6.12,-0.09,-3.71,8.7,0.043,0,3,0.633406919891489
1306,1306,24668,5.292343,22.829213,6.11,-2.76,1.02,8.91,0.47,0,3,0.6261504931391718
1307,1307,17983,3.84378,17.776638000000005,6.11,-4.43,-15.51,9.12,0.479,0,3,0.5703129035803423
1308,1308,17281,3.700458,14.922172,6.1,-2.26,-2.94,9.47,0.615,0,3,0.6652014851439627
1309,1309,24993,5.3517519999999985,12.430888,6.1,-7.04,-13.44,8.38,1.089,0,3,0.6021541366908534
1310,1310,22682,4.878081,12.38471,6.09,-1.13,-8.68,7.26,0.146,0,3,0.6486099582925267
1311,1311,28647,6.049183,17.665588,6.09,-12.23,-5.0,7.91,0.96,0,3,0.6218052984180253
1312,1312,25618,5.472847,18.101673,6.09,-66.82,-63.5,9.35,0.612,0,3,0.014645429377992783
1314,1314,13638,2.926994,13.178411,6.07,-28.18,-8.61,8.84,0.551,0,3,0.5019190998139188
1316,1316,14804,3.186173,7.17402,6.06,24.32,-14.11,7.84,0.451,0,3,0.2991488481747049
1317,1317,18718,4.010288,13.892212,6.06,20.65,-12.2,7.31,1.42,0,3,0.38463625059308904
1318,1318,24906,5.338415,19.57823,6.05,5.98,-12.94,6.65,-0.026,0,3,0.5496701975627528
1319,1319,19299,4.137283999999998,22.021202,6.04,-40.39,-14.13,8.88,0.475,0,3,0.38496736767292766
1320,1320,17480,3.745519,13.989451,6.03,21.84,-15.98,9.81,0.634,0,3,0.30122877039505175
1322,1322,26767,5.686033,4.239929,6.01,26.09,-10.78,8.81,0.399,0,3,0.31949449841452193
1323,1323,20808,4.458799,7.369553,6.0,14.38,-15.63,9.83,0.5660000000000001,0,3,0.4213069460372248
1324,1324,20595,4.4112300000000015,12.904039,6.0,-8.64,1.06,7.87,0.411,0,3,0.6486353054595698
1325,1325,21776,4.6775910000000005,8.679265,6.0,-9.66,-8.52,12.6,-0.02,0,3,0.6162112111273098
1327,1327,20139,4.317825,24.027949,5.98,17.27,-13.8,7.86,0.982,0,3,0.37366665964618645
1328,1328,21761,4.673579,9.504038,5.98,8.3,0.54,10.11,0.56,0,3,0.6173370891995886
1329,1329,15546,3.338709,16.423702,5.98,4.94,-7.15,9.25,1.171,0,3,0.6256940186558697
1330,1330,19103,4.094884,10.037128,5.98,-14.18,6.31,6.72,1.034,0,3,0.606214389252672
1331,1331,19896,4.267742,7.561274000000001,5.97,35.38,-0.73,8.89,0.524,0,3,0.3038512669951023
1332,1332,27618,5.84761,14.048058,5.97,18.65,11.71,6.59,1.054,0,3,0.5105744962728155
1335,1335,25726,5.493528,20.050798,5.96,-4.5,-8.69,10.52,0.403,0,3,0.6244976611479536
1336,1336,14126,3.036304,7.855835000000001,5.95,28.85,-3.35,10.01,0.51,0,3,0.3633733981338755
1337,1337,24548,5.266028,12.044869,5.95,10.49,-19.33,10.39,0.581,0,3,0.4080593113983189
1339,1339,23949,5.147342,19.85986,5.94,6.24,-13.86,6.51,0.903,0,3,0.5335357490786028
1340,1340,25510,5.454879,19.995984,5.94,-3.49,-9.56,9.45,0.408,0,3,0.6218409671555007
1341,1341,14590,3.140241,6.723459,5.92,18.93,21.6,7.65,0.972,0,3,0.4773534681162652
1342,1342,14572,3.135697,22.659595,5.92,10.28,-16.52,9.53,0.379,0,3,0.42972571149668287
1343,1343,21109,4.5237370000000015,4.575287,5.92,0.22,-12.85,8.38,1.008,0,3,0.5768823282324765
1344,1344,24535,5.263942,19.954022,5.92,-1.05,-6.09,8.06,0.5539999999999999,0,3,0.640506428618328
1345,1345,20778,4.450975,4.280958,5.92,-4.96,-10.97,9.02,0.121,0,3,0.5987216049019729
1346,1346,16830,3.608566,10.185406,5.92,-14.95,-29.57,9.26,0.5770000000000001,0,3,0.3330898439285145
1348,1348,13538,2.905793,11.309525,5.9,21.14,-9.51,8.38,0.26,0,3,0.41487782770172554
1349,1349,22084,4.751103,5.871678,5.89,17.51,-17.3,8.49,0.308,0,3,0.3434593102529619
1350,1350,27153,5.756275,12.789326,5.89,4.02,-10.17,7.46,0.77,0,3,0.6168236842080855
1351,1351,24181,5.192446,12.669961,5.87,24.45,-8.7,10.45,0.45,0,3,0.3746990880337682
1352,1352,27345,5.791656,4.10019,5.87,-5.12,-4.53,7.65,-0.042,0,3,0.6309697736533327
1353,1353,15611,3.350232,8.451046,5.87,-14.74,-15.72,8.14,0.102,0,3,0.538152154993309
1354,1354,13756,2.951271,4.50103,5.86,20.77,24.44,6.15,1.6230000000000002,0,3,0.45402561755539733
1356,1356,26487,5.633644,7.54142,5.86,11.39,-14.74,5.87,-0.061,0,3,0.47356986475344476
1357,1357,21996,4.728067,6.6622080000000015,5.86,0.89,-10.9,10.43,0.264,0,3,0.6061011915156237
1358,1358,28260,5.971245,11.10649,5.86,-1.22,-3.01,9.64,0.087,0,3,0.6654411132939465
1361,1361,14140,3.03881,19.085489000000006,5.85,1.44,-7.03,9.88,1.115,0,3,0.6321246663189385
1362,1362,26867,5.704026,8.373538,5.85,-13.03,-16.32,7.96,1.062,0,3,0.5400650497751082
1364,1364,24942,5.343264,15.059314,5.84,1.09,-6.49,8.14,0.124,0,3,0.6545470420586769
1366,1366,22367,4.815626,3.689705000000001,5.84,-15.5,-12.15,7.02,0.034,0,3,0.5475345782641541
1367,1367,22239,4.785185,10.051656,5.83,14.98,2.84,7.19,0.16,0,3,0.5577627758229741
