,Unnamed: 0,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades,keep
9652,9652,102682,1243,736,1,3.707896,19.110308,8.1,-19.3,11.044,10.442,10.388,0.512,      ,,,0,1
9653,9653,102683,1243,745,1,3.658728,19.685998,7.8,-10.8,12.172,10.811,10.689,1.157,      ,,,0,1
9654,9654,102684,1243,760,1,3.645247,19.901195,-2.8,2.1,11.436,10.326,10.226,0.944,      ,,,0,1
9655,9655,102685,1243,761,1,3.6005,19.34948,11.8,-21.3,11.087,10.524,10.473,0.479,      ,,,0,1
9656,9656,102686,1243,762,1,3.685424,19.619454,3.8,-6.1,10.789,10.288,10.243,0.426,      ,,,0,1
9657,9657,102687,1243,774,1,3.681899,20.375178,-5.3,-10.9,11.225,10.603,10.547,0.529,      ,,,0,1
9658,9658,102688,1243,809,1,3.679126,19.949361,21.7,-30.3,11.2,10.453,10.386,0.635,      ,,,0,1
9659,9659,102689,1243,855,1,3.613775,18.854717,5.3,4.2,10.343,10.211,10.199,0.112,      ,,,0,1
9660,9660,102690,1243,860,1,3.690652,19.388584,-9.1,-5.4,8.281,8.127,8.113,0.131,22916,17234.0,4.39,0,1
9661,9661,102691,1243,868,1,3.704468,19.858053,7.2,-9.0,10.133,9.755,9.721,0.321,      ,,,0,1
9662,9662,102692,1243,883,1,3.605963,19.55931,9.3,-27.7,8.679,8.391,8.365,0.245,22329,16808.0,5.68,0,1
9663,9663,102693,1243,898,1,3.667059,19.810669,9.5,-9.7,11.073,9.688,9.563,1.177,      ,,,0,1
9664,9664,102694,1243,939,1,3.636372,19.360416,21.6,-17.0,8.16,7.7429999999999986,7.705,0.354,22538,16961.0,8.17,0,1
9665,9665,102695,1243,946,1,3.705263,19.700253,5.2,-13.7,5.659,5.6789999999999985,5.681,-0.017,23016,17309.0,7.97,0,1
9666,9666,102696,1244,76,1,3.311396,20.749222,27.7,-12.5,10.274,9.872,9.836,0.342,      ,,,0,1
9667,9667,102697,1244,129,1,3.205528,21.337746,-2.4,-12.5,12.306,10.607,10.454,1.444,      ,,,0,1
9668,9668,102698,1244,189,1,3.21867,21.320868,24.4,-19.5,11.336,10.01,9.891,1.127,      ,,,0,1
9669,9669,102699,1244,221,1,3.235036,21.157456,-10.5,19.8,11.594,10.427,10.322,0.992,      ,,,0,1
9670,9670,102700,1244,258,1,3.313057,21.107146,-36.6,36.5,11.21,10.371,10.295,0.713,      ,,,0,1
9671,9671,102701,1244,277,1,3.217247,20.729911,-46.3,-63.7,9.401,8.735,8.675,0.5660000000000001,      ,14974.0,19.2,0,1
9672,9672,102702,1244,282,1,3.27528,21.172802,13.1,-64.4,11.28,10.315,10.228,0.82,      ,,,0,1
9673,9673,102703,1244,307,1,3.2648080000000004,20.702092,2.8,-7.2,8.167,8.093,8.086,0.063,20245,15198.0,3.96,0,1
9674,9674,102704,1244,327,1,3.228598,21.267139,-7.1,-15.8,10.866,10.329,10.281,0.456,      ,,,0,1
9675,9675,102705,1244,343,1,3.262796,21.16514,57.3,3.8,8.345,7.966,7.932,0.322,      ,15189.0,7.62,0,1
9676,9676,102706,1244,376,1,3.3321300000000003,21.516447,16.8,-19.1,9.532,8.82,8.756,0.605,      ,15513.0,3.48,0,1
9677,9677,102707,1244,377,1,3.250266,21.515501,-0.8,-11.6,11.452,10.925,10.878,0.448,      ,,,0,1
9678,9678,102708,1244,385,1,3.204536,21.482907,-4.0,-0.5,10.137,9.75,9.715,0.329,      ,,,0,1
9679,9679,102709,1244,386,1,3.2681720000000003,21.485727,-2.7,-10.0,11.464,10.084,9.96,1.173,      ,,,0,1
9680,9680,102710,1244,398,1,3.308382,21.475099,6.7,-29.6,12.267,11.017,10.905,1.063,      ,,,0,1
9681,9681,102711,1244,448,1,3.320425,21.365959,-7.2,-24.5,10.538,10.01,9.962,0.449,      ,,,0,1
9682,9682,102712,1244,537,1,3.280084,21.699132,-10.3,-23.1,11.49,10.912,10.86,0.491,      ,,,0,1
9683,9683,102713,1244,544,1,3.304933,21.855316,4.0,-5.4,11.699000000000002,10.219,10.086,1.258,      ,,,0,1
9684,9684,102714,1244,548,1,3.221523,22.450041,-3.8,-14.9,11.823,10.769,10.674,0.8959999999999999,      ,,,0,1
9685,9685,102715,1244,636,1,3.212759,21.913656,3.9,-5.2,9.667,9.3,9.267,0.312,      ,,,0,1
9686,9686,102716,1244,746,1,3.20467,22.265437,-1.8,-9.0,11.578,10.973,10.919,0.514,      ,,,0,1
9687,9687,102717,1244,758,1,3.298455,21.602619,15.7,-9.1,10.751,10.189,10.138,0.478,      ,,,0,1
9688,9688,102718,1244,805,1,3.317403,22.335155,25.2,-9.0,11.864,11.015,10.939,0.722,      ,,,0,1
9689,9689,102719,1244,830,1,3.2210810000000003,22.001337,0.8,-11.9,11.477,10.755,10.69,0.614,      ,,,0,1
9690,9690,102720,1244,842,1,3.308928,21.811518,27.3,-4.1,11.98,11.215,11.146,0.65,      ,,,0,1
9691,9691,102721,1244,863,1,3.2874830000000004,22.061408,40.7,-26.7,11.599,10.751,10.675,0.721,      ,,,0,1
9692,9692,102722,1244,897,1,3.2385080000000004,21.776802,48.4,-36.6,11.93,10.896,10.803,0.879,      ,,,0,1
9693,9693,102723,1244,902,1,3.332005,21.71849,-9.5,-87.9,10.261,9.531,9.465,0.62,      ,,,0,1
9694,9694,102724,1244,912,1,3.22081,21.644719,67.2,-37.9,8.821,8.292,8.244,0.45,19971,14993.0,3.41,0,1
9695,9695,102725,1244,923,1,3.311335,21.72928,22.2,-65.5,10.645,10.015,9.958,0.535,      ,,,0,1
9696,9696,102726,1244,1000,1,3.30536,22.223233,-6.8,-9.6,11.216,10.137,10.04,0.917,      ,,,0,1
9697,9697,102727,1244,1012,1,3.251968,21.712749,-15.1,-11.4,10.654000000000002,10.155,10.11,0.424,      ,,,0,1
9698,9698,102728,1244,1076,1,3.290399,22.283107,38.0,-14.4,9.676,9.024,8.965,0.5539999999999999,      ,,,0,1
9699,9699,102729,1244,1084,1,3.316265,21.860554,5.7,-13.1,11.896,9.547,9.336,1.997,      ,,,0,1
9700,9700,102730,1244,1087,1,3.2080040000000003,21.748852,91.8,-79.0,10.696,9.603,9.505,0.929,      ,,,0,1
9701,9701,102731,1244,1134,1,3.260369,21.79332,-2.2,-14.1,11.474,10.915,10.865,0.475,      ,,,0,1
9702,9702,102732,1244,1139,1,3.2936410000000005,21.858483,1.1,2.0,12.378,11.257,11.156,0.953,      ,,,0,1
9703,9703,102733,1244,1170,1,3.2306060000000003,22.252511,-10.7,-40.8,9.31,8.672,8.615,0.542,      ,15038.0,5.31,0,1
9704,9704,102734,1244,1190,1,3.248361,21.044451,-26.5,-73.6,4.872,4.879,4.88,-0.006,20150,15110.0,9.59,0,1
9705,9705,102735,1245,22,1,3.3893160000000004,21.505706,0.2,-8.5,11.414,10.853,10.803,0.477,      ,,,0,1
9706,9706,102736,1245,35,1,3.366975,21.493449,-7.6,-3.3,11.76,10.895,10.817,0.735,      ,,,0,1
9707,9707,102737,1245,40,1,3.454964,21.113725,-55.7,14.1,11.502,10.365,10.263,0.966,      ,,,0,1
9708,9708,102738,1245,48,1,3.4248760000000003,20.687023,-16.8,-17.0,11.705,11.321,11.286,0.326,      ,,,0,1
9709,9709,102739,1245,56,1,3.382227,20.882465,1.6,9.6,11.872,10.218,10.069,1.406,      ,,,0,1
9710,9710,102740,1245,59,1,3.375171,21.106882,-14.3,-20.5,11.414,10.549,10.470999999999998,0.735,      ,,,0,1
9711,9711,102741,1245,68,1,3.34971,20.647041,0.9,-11.2,10.823,8.923,8.752,1.615,      ,15608.0,3.22,0,1
9712,9712,102742,1245,76,1,3.430743,21.467697,9.6,-11.9,11.956,10.575,10.451,1.1740000000000002,      ,,,0,1
9713,9713,102743,1245,103,1,3.44516,21.450407,3.4,-17.7,9.863,9.196,9.136,0.5670000000000001,      ,,,0,1
9714,9714,102744,1245,112,1,3.355014,20.758962,67.0,-39.7,11.890999999999998,10.898,10.809,0.8440000000000001,      ,,,0,1
9715,9715,102745,1245,116,1,3.4499089999999994,21.442648,36.3,-17.1,11.472,10.771,10.708,0.596,      ,,,0,1
9716,9716,102746,1245,128,1,3.3724260000000004,20.694656,-4.7,-21.8,11.09,10.622,10.58,0.398,      ,,,0,1
9717,9717,102747,1245,136,1,3.420561,21.214063,-13.6,-18.2,10.375,8.193,7.997000000000001,1.855,      ,15939.0,2.62,0,1
9718,9718,102748,1245,137,1,3.3357050000000004,21.094435,56.1,-57.5,11.065,10.416,10.358,0.552,      ,,,0,1
9719,9719,102749,1245,153,1,3.3582650000000003,21.43865,15.8,-11.2,9.599,9.231,9.198,0.313,      ,15651.0,3.6,0,1
9720,9720,102750,1245,203,1,3.424745,20.646744,4.6,-17.3,10.736,10.275,10.234,0.392,      ,,,0,1
9721,9721,102751,1245,207,1,3.380911,21.287825,28.5,-5.6,12.008,11.677,11.647,0.281,      ,,,0,1
9722,9722,102752,1245,245,1,3.388698,20.970534,-18.9,-6.4,8.225,7.3039999999999985,7.221,0.7829999999999999,20947,,,0,1
9723,9723,102753,1245,281,1,3.428913,21.112621,-3.6,-16.6,11.509,11.024,10.98,0.412,      ,,,0,1
9724,9724,102754,1245,298,1,3.410941,21.219888,-9.0,-14.4,10.636,10.169,10.127,0.397,      ,,,0,1
9725,9725,102755,1245,310,1,3.4233910000000005,20.897589,0.8,0.2,11.515999999999998,10.867,10.809,0.552,      ,,,0,1
9726,9726,102756,1245,330,1,3.363947,21.044579,6.9,-6.4,11.122,10.146,10.058,0.83,      ,,,0,1
9727,9727,102757,1245,362,1,3.464227,20.92517,6.6,-24.1,9.274,7.943,7.822999999999999,1.131,21416,16133.0,3.9,0,1
9728,9728,102758,1245,375,1,3.39356,21.007671,29.5,-0.5,11.491,10.859000000000002,10.802,0.537,      ,,,0,1
9729,9729,102759,1245,387,1,3.407254,20.803488,0.9,-10.1,6.034,6.067,6.07,-0.028,21050,15870.0,10.76,0,1
9730,9730,102760,1245,397,1,3.442114,21.14479,-13.5,-11.6,10.744000000000002,10.13,10.075,0.522,      ,,,0,1
9731,9731,102761,1245,403,1,3.439617,21.014867,-4.5,-0.4,11.394,10.976,10.938,0.355,      ,,,0,1
9732,9732,102762,1245,430,1,3.425095,20.662954,1.8,-16.2,11.255999999999998,10.393,10.315,0.7340000000000001,      ,,,0,1
9733,9733,102763,1245,543,1,3.359942,21.757378,27.0,-21.8,9.646,9.208,9.169,0.3720000000000001,      ,,,0,1
9734,9734,102764,1245,576,1,3.334775,21.990771,-7.8,-11.9,11.89,11.13,11.062,0.6459999999999999,      ,,,0,1
9735,9735,102765,1245,596,1,3.381152,21.713327,-5.4,-11.9,9.52,8.911,8.856,0.518,      ,,,0,1
9736,9736,102766,1245,619,1,3.3422370000000003,22.445833,-10.6,-15.6,11.933,10.548,10.423,1.177,      ,,,0,1
9737,9737,102767,1245,729,1,3.335515,21.670453,-0.3,-14.9,11.799,11.084,11.02,0.608,      ,,,0,1
9738,9738,102768,1245,738,1,3.387145,22.443789,31.0,-43.4,11.965,11.446,11.399,0.441,      ,,,0,1
9739,9739,102769,1245,758,1,3.386471,21.568016,-7.7,1.1,9.929,9.369,9.319,0.476,      ,15766.0,6.83,0,1
9740,9740,102770,1245,762,1,3.341996,22.494781,3.8,-12.5,12.086,11.288,11.216,0.6779999999999999,      ,,,0,1
9741,9741,102771,1245,817,1,3.409579,22.040311,24.0,-21.0,7.035,6.922999999999999,6.9129999999999985,0.095,21049,15882.0,7.74,0,1
9742,9742,102772,1245,911,1,3.438432,22.089161,-2.2,-20.5,10.603,9.994,9.939,0.518,      ,,,0,1
9743,9743,102773,1245,928,1,3.4400120000000003,21.560658,23.5,-21.8,11.456,10.645,10.572,0.6890000000000001,      ,,,0,1
9744,9744,102774,1245,940,1,3.448632,21.621747,15.4,17.8,11.19,10.696,10.652,0.42,      ,,,0,1
9745,9745,102775,1245,973,1,3.4447,22.437908,22.9,-77.5,11.193,10.254,10.169,0.7979999999999999,      ,,,0,1
9746,9746,102776,1245,982,1,3.421558,22.433412,11.3,-4.8,11.304,10.935,10.902,0.314,      ,,,0,1
9747,9747,102777,1245,999,1,3.445711,22.344823,37.5,-24.0,10.694,10.081,10.026,0.521,      ,,,0,1
9748,9748,102778,1245,1018,1,3.424034,21.875434,78.9,-82.4,11.741,11.026,10.962,0.608,      ,,,0,1
9749,9749,102779,1245,1059,1,3.444262,21.950205,17.7,-12.5,10.232,8.135,7.9460000000000015,1.7819999999999998,      ,,,0,1
9750,9750,102780,1245,1070,1,3.425074,22.207181,14.3,32.6,11.281,10.708,10.656,0.487,      ,,,0,1
9751,9751,102781,1245,1073,1,3.4254800000000003,22.479859,-14.7,-30.0,11.465,10.713,10.645,0.639,      ,,,0,1
9752,9752,102782,1245,1085,1,3.442908,22.478671,-10.3,-8.2,10.633,10.136,10.091,0.422,      ,,,0,1
9753,9753,102783,1245,1095,1,3.45811,22.114312,29.4,-34.7,11.629,10.719,10.637,0.774,      ,,,0,1
9754,9754,102784,1245,1097,1,3.414689,21.835266,11.6,-9.9,11.7,11.47,11.449000000000002,0.195,      ,,,0,1
9755,9755,102785,1245,1112,1,3.448548,21.732808,0.3,-3.4,11.893,10.0,9.83,1.609,      ,,,0,1
9756,9756,102786,1245,1143,1,3.414354,22.278205,8.0,-13.7,10.543,9.018,8.881,1.296,      ,15908.0,4.42,0,1
9757,9757,102787,1245,1184,1,3.353785,21.147086,24.5,-20.1,5.206,5.292999999999998,5.301,-0.07400000000000001,20756,15627.0,7.06,0,1
9758,9758,102788,1245,1185,1,3.379233,20.74207,-47.6,-15.3,6.692,5.221,5.089,1.25,20893,15737.0,10.23,0,1
9759,9759,102789,1246,25,1,3.540502,20.736664,2.4,11.2,11.607,11.111,11.066,0.422,      ,,,0,1
9760,9760,102790,1246,72,1,3.543878,20.793898,-12.1,-2.8,11.073,10.797,10.772,0.235,      ,,,0,1
9761,9761,102791,1246,84,1,3.52549,21.323818,8.1,-4.1,12.024,10.312,10.158,1.455,      ,,,0,1
9762,9762,102792,1246,108,1,3.4961830000000003,20.874419,28.8,6.9,11.195,10.441,10.373,0.6409999999999999,      ,,,0,1
9763,9763,102793,1246,130,1,3.532862,20.902866,-13.2,-8.2,11.776,10.917,10.84,0.73,      ,,,0,1
9764,9764,102794,1246,161,1,3.531235,21.408712,-6.1,-3.4,10.279000000000002,9.961,9.932,0.27,      ,,,0,1
9765,9765,102795,1246,181,1,3.535023,21.423546,-2.4,-2.5,11.348,10.049,9.932,1.104,      ,,,0,1
9766,9766,102796,1246,216,1,3.491143,21.113441,-7.7,-1.1,10.044,9.587,9.546,0.388,      ,,,0,1
9767,9767,102797,1246,228,1,3.493961,21.469828,3.9,-41.5,11.65,10.939,10.875,0.604,      ,,,0,1
9768,9768,102798,1246,338,1,3.504864,22.443163,9.4,-11.8,10.145,9.923,9.903,0.189,      ,,,0,1
9769,9769,102799,1246,462,1,3.522688,21.799995000000006,9.2,-16.7,11.066,9.747,9.628,1.121,      ,,,0,1
9770,9770,102800,1246,470,1,3.532652,21.645229,7.0,-3.3,11.239,9.773,9.641,1.246,      ,,,0,1
9771,9771,102801,1246,508,1,3.477545,22.377091,-14.8,-16.2,11.593,10.331,10.217,1.073,      ,,,0,1
9772,9772,102802,1246,515,1,3.484346,22.159765,3.8,-16.6,11.735,10.957,10.887,0.6609999999999999,      ,,,0,1
9773,9773,102803,1246,519,1,3.5195769999999995,21.591871,0.3,-3.9,12.036,10.598,10.469,1.222,      ,,,0,1
9774,9774,102804,1246,533,1,3.558642,22.028393,-53.2,-69.7,11.475,10.448,10.356,0.873,      ,,,0,1
9775,9775,102805,1246,565,1,3.4729300000000003,22.059084,14.6,-2.8,9.955,8.72,8.609,1.05,      ,16174.0,7.38,0,1
9776,9776,102806,1246,599,1,3.530522,22.073446,38.2,-8.9,10.981,10.504,10.461,0.405,      ,,,0,1
9777,9777,102807,1246,609,1,3.4714059999999995,21.896335,-3.9,-6.9,12.061,10.764,10.647,1.102,      ,,,0,1
9778,9778,102808,1246,617,1,3.504691,21.590547,32.8,-44.3,10.948,10.25,10.187,0.593,      ,,,0,1
9779,9779,102809,1246,666,1,3.526064,21.832116,28.1,-12.5,10.470999999999998,9.973,9.928,0.423,      ,,,0,1
9780,9780,102810,1246,754,1,3.48916,21.730949,2.2,-6.6,11.445,11.524,11.531,-0.067,      ,,,0,1
9781,9781,102811,1246,785,1,3.552722,21.669621,19.1,-12.7,10.764,10.185,10.133,0.4920000000000001,      ,,,0,1
9782,9782,102812,1246,850,1,3.5690980000000003,21.728975,-3.2,-8.5,9.623,9.257,9.224,0.311,22060,16643.0,6.33,0,1
9783,9783,102813,1246,862,1,3.518613,21.587109,-16.5,-4.4,11.206,11.036,11.021,0.145,      ,,,0,1
9784,9784,102814,1246,865,1,3.509782,21.768215,42.2,-28.7,10.531,9.994,9.946,0.456,      ,,,0,1
9785,9785,102815,1246,870,1,3.5509,21.45114,-3.7,-5.5,12.209,10.644,10.503,1.33,      ,,,0,1
9786,9786,102816,1246,881,1,3.5430019999999995,21.632766,9.3,-14.8,11.295,9.835,9.704,1.241,      ,,,0,1
9787,9787,102817,1246,932,1,3.52454,21.821905,25.8,-48.9,9.302,8.888,8.851,0.35200000000000004,      ,16423.0,8.44,0,1
9788,9788,102818,1246,966,1,3.569318,21.371824,0.2,2.1,11.878,10.529000000000002,10.408,1.147,      ,,,0,1
9789,9789,102819,1246,1040,1,3.5826230000000003,21.017636,3.8,-11.1,10.492,8.78,8.626,1.455,      ,16703.0,2.68,0,1
9790,9790,102820,1246,1050,1,3.5962110000000003,20.718694,0.1,-1.1,11.939,10.969,10.882,0.825,      ,,,0,1
9791,9791,102821,1246,1142,1,3.5636910000000004,21.019571,6.1,-11.9,12.238,10.411,10.247,1.5530000000000002,      ,16618.0,,0,1
9792,9792,102822,1246,1205,1,3.470883,20.710049,-12.9,-49.1,11.787,10.947,10.871,0.7140000000000001,      ,,,0,1
9793,9793,102823,1247,15,1,3.639605,22.499688,19.6,-43.9,10.883,10.197,10.135,0.583,      ,16979.0,5.86,0,1
9794,9794,102824,1247,80,1,3.672531,22.469929,-4.9,-14.1,9.455,9.119,9.089,0.28600000000000003,22751,,,0,1
9795,9795,102825,1247,108,1,3.679629,22.175712,1.4,-7.6,11.49,10.682,10.609000000000002,0.687,      ,,,0,1
9796,9796,102826,1247,174,1,3.66354,21.697387,36.1,-6.4,10.679,10.146,10.098,0.453,      ,,,0,1
9797,9797,102827,1247,180,1,3.648022,21.869974,-6.9,-3.4,11.664,10.964,10.901,0.595,      ,,,0,1
9798,9798,102828,1247,183,1,3.706674,22.42112,20.5,-48.8,11.128,10.326,10.254,0.682,      ,17317.0,6.66,0,1
9799,9799,102829,1247,211,1,3.623346,22.350985,17.8,-46.8,9.816,9.228,9.175,0.5,22444,,,0,1
9800,9800,102830,1247,213,1,3.672817,22.336115,16.3,-14.4,11.1,9.009,8.821,1.777,22752,,,0,1
9801,9801,102831,1247,217,1,3.666097,21.44103,-36.6,-60.7,11.94,11.385,11.335,0.472,      ,,,0,1
9802,9802,102832,1247,223,1,3.630529,22.37995,-4.3,-7.8,11.729,11.088,11.03,0.545,      ,,,0,1
9803,9803,102833,1247,253,1,3.628615,22.326967,31.7,-3.5,11.572,11.163,11.126,0.348,      ,,,0,1
9804,9804,102834,1247,278,1,3.684369,22.288325,10.9,-5.5,11.831,10.438,10.313,1.1840000000000002,      ,,,0,1
9805,9805,102835,1247,281,1,3.721638,21.793439000000006,27.6,-1.6,11.679,10.796,10.717,0.7509999999999999,      ,,,0,1
9806,9806,102836,1247,282,1,3.668675,21.52804,-29.7,2.6,12.113,10.995,10.894,0.95,      ,,,0,1
9807,9807,102837,1247,369,1,3.711432,21.281663,-0.1,6.7,8.632,7.957999999999998,7.897,0.573,23041,17340.0,8.02,0,1
9808,9808,102838,1247,372,1,3.608398,21.780206,-6.9,8.2,10.247,9.013,8.902000000000003,1.0490000000000002,22339,16828.0,2.79,0,1
9809,9809,102839,1247,379,1,3.706666,21.473502,22.9,-46.9,10.547,9.907,9.849,0.544,      ,17316.0,6.28,0,1
9810,9810,102840,1247,395,1,3.725946,22.437106,-4.3,-5.2,12.003,9.879,9.688,1.805,      ,,,0,1
9811,9811,102841,1247,444,1,3.681164,22.414856,-0.3,-4.2,12.32,10.616,10.463,1.4480000000000002,      ,,,0,1
9812,9812,102842,1247,452,1,3.659296,21.839939,8.8,-1.3,12.319,11.512,11.439,0.6859999999999999,      ,,,0,1
9813,9813,102843,1247,507,1,3.67521,22.332633,13.4,-5.7,10.863,10.203,10.144,0.561,      ,,,0,1
9814,9814,102844,1247,515,1,3.725313,22.15836,20.6,-46.9,11.212,10.526,10.464,0.583,      ,,,0,1
9815,9815,102845,1247,517,1,3.697619,21.789202,4.8,-0.2,12.498,10.865,10.718,1.388,      ,,,0,1
9816,9816,102846,1247,536,1,3.642461,21.284245,16.0,-38.5,11.674,10.752,10.669,0.784,      ,,,0,1
9817,9817,102847,1247,541,1,3.719721,21.968791,12.2,-7.7,10.293,9.908,9.873,0.327,23093,,,0,1
9818,9818,102848,1247,561,1,3.725485,21.523806,106.1,-55.0,11.993,10.99,10.9,0.853,      ,,,0,1
9819,9819,102849,1247,565,1,3.694961,21.31364,-3.3,2.2,11.880999999999998,11.261,11.205,0.527,      ,,,0,1
9820,9820,102850,1247,581,1,3.605672,21.833505,102.6,-68.7,10.46,9.67,9.599,0.672,      ,,,0,1
9821,9821,102851,1247,582,1,3.72844,22.07119,19.7,-8.2,10.218,9.718,9.673,0.425,23159,,,0,1
9822,9822,102852,1247,621,1,3.652851,22.219737,6.0,-5.1,11.618,10.977,10.919,0.545,      ,,,0,1
9823,9823,102853,1247,671,1,3.657485,21.330598,26.2,6.8,10.334,9.354,9.266,0.833,      ,,,0,1
9824,9824,102854,1247,684,1,3.626383,21.343174,147.2,-27.5,10.56,9.465,9.366,0.931,      ,16908.0,25.23,0,1
9825,9825,102855,1247,768,1,3.725159,21.403068,3.0,-3.9,12.005,10.771,10.66,1.0490000000000002,      ,,,0,1
9826,9826,102856,1247,783,1,3.672656,21.405737,-35.5,6.1,7.515,7.187,7.157,0.279,22767,17148.0,11.88,0,1
9827,9827,102857,1247,787,1,3.643657,21.37843,-1.5,-9.1,11.822,11.167,11.108,0.557,      ,,,0,1
9828,9828,102858,1247,792,1,3.716871,21.755419,7.9,-9.4,11.623,10.732,10.652,0.757,      ,,,0,1
9829,9829,102859,1247,795,1,3.679982,21.365426,-2.0,-32.6,12.255,10.674,10.532,1.344,      ,,,0,1
9830,9830,102860,1247,809,1,3.653667,21.843243,19.2,-45.1,7.343,7.275,7.269,0.058,22637,17043.0,7.78,0,1
9831,9831,102861,1247,821,1,3.632251,21.709244,5.9,-19.8,9.862,9.337,9.29,0.446,22510,,,0,1
9832,9832,102862,1247,824,1,3.667307,21.220329,16.6,-12.1,11.106,10.324000000000002,10.254,0.665,      ,,,0,1
9833,9833,102863,1247,881,1,3.635179,21.07257,15.7,0.6,10.919,10.409,10.363,0.434,      ,,,0,1
9834,9834,102864,1247,892,1,3.656536,21.176501,-3.0,-3.3,10.24,10.012,9.991,0.194,      ,,,0,1
9835,9835,102865,1247,1065,1,3.650017,20.915763,-2.3,-34.5,6.69,6.511,6.495,0.152,22615,17026.0,6.6,0,1
9836,9836,102866,1247,1067,1,3.72694,20.716335,-17.6,-35.0,9.401,8.232000000000001,8.127,0.994,23160,,,0,1
9837,9837,102867,1247,1075,1,3.684609,20.663428,-2.9,-19.4,11.078,9.413,9.263,1.415,      ,,,0,1
9838,9838,102868,1247,1176,1,3.707135,21.192747,6.7,-48.7,11.189,10.294,10.213,0.7609999999999999,      ,,,0,1
9839,9839,102869,1248,19,1,3.80915,15.201996,100.1,-90.0,10.925999999999998,9.658,9.544,1.078,      ,17794.0,28.41,0,1
9840,9840,102870,1248,24,1,3.813774,15.402944,-5.3,-14.5,10.587,10.161,10.123,0.362,      ,,,0,1
9841,9841,102871,1248,47,1,3.757939,15.675306,-1.1,-5.3,11.794,10.09,9.937,1.4480000000000002,      ,,,0,1
9842,9842,102872,1248,52,1,3.853622,15.492062,-1.9,-25.8,10.613,10.127,10.083,0.413,      ,,,0,1
9843,9843,102873,1248,91,1,3.858398,15.633744,6.3,-9.1,12.3,10.638,10.488,1.413,      ,,,0,1
9844,9844,102874,1248,127,1,3.810803,15.505366,-10.3,-5.7,8.418,8.187000000000001,8.166,0.196,23824,17804.0,5.1,0,1
9845,9845,102875,1248,139,1,3.846896,15.351171,29.8,0.7,11.29,10.622,10.562,0.568,      ,,,0,1
9846,9846,102876,1248,229,1,3.823144,15.074956,-0.5,-6.5,10.424,9.154,9.04,1.08,      ,17864.0,1.93,0,1
9847,9847,102877,1248,259,1,3.814697,15.585801000000002,25.3,-0.5,11.066,8.79,8.585,1.935,      ,,,0,1
9848,9848,102878,1248,305,1,3.774143,16.651288,49.6,-40.0,11.192,10.431,10.363,0.647,      ,,,0,1
9849,9849,102879,1248,368,1,3.737374,16.506842000000002,37.8,-18.9,11.415,10.593,10.519,0.6990000000000001,      ,,,0,1
9850,9850,102880,1248,414,1,3.755824,16.835954,40.0,-21.7,11.485,10.806,10.745,0.5770000000000001,      ,,,0,1
9851,9851,102881,1248,437,1,3.81561,16.459479,-42.3,-106.5,7.7429999999999986,7.285,7.244,0.389,23854,17830.0,14.94,0,1
9852,9852,102882,1248,444,1,3.819397,16.175884,25.9,-26.2,12.343,10.646,10.493,1.442,      ,,,0,1
9853,9853,102883,1248,453,1,3.772375,16.374132,34.9,1.1,8.476,8.13,8.099,0.294,23501,17610.0,8.23,0,1
9854,9854,102884,1248,472,1,3.778431,16.792714,-3.3,-14.4,11.684,10.975,10.911,0.603,      ,,,0,1
9855,9855,102885,1248,483,1,3.736745,16.706081,-5.2,-15.1,10.002,9.586,9.549,0.354,      ,,,0,1
9856,9856,102886,1248,499,1,3.837968,16.438095999999998,5.4,-11.5,11.890999999999998,10.585,10.467,1.11,      ,,,0,1
9857,9857,102887,1248,516,1,3.79285,16.705926,-0.4,3.9,9.967,8.573,8.448,1.185,23679,17708.0,1.29,0,1
9858,9858,102888,1248,524,1,3.748224,16.863279000000002,16.4,1.1,11.984000000000002,10.461,10.324000000000002,1.295,      ,,,0,1
9859,9859,102889,1248,573,1,3.759672,16.262906,-14.2,-2.6,8.129,7.843,7.817,0.243,23411,,,0,1
9860,9860,102890,1248,640,1,3.837005,16.000344000000002,36.8,-4.0,9.056,8.596,8.555,0.391,24014,17944.0,10.22,0,1
9861,9861,102891,1248,659,1,3.772151,16.013598,17.7,-9.3,11.91,10.292,10.146,1.375,      ,,,0,1
9862,9862,102892,1248,675,1,3.738112,16.427526999999998,16.0,-37.3,9.42,8.818,8.764,0.512,23259,,,0,1
9863,9863,102893,1248,676,1,3.766288,16.468598999999998,8.2,-12.1,11.324000000000002,10.736,10.683,0.5,      ,,,0,1
9864,9864,102894,1248,707,1,3.804781,16.558235,-7.5,-30.2,11.853,10.998,10.921,0.727,      ,,,0,1
9865,9865,102895,1248,767,1,3.763584,16.110124,-7.4,-25.5,12.325,10.731,10.588,1.355,      ,,,0,1
9866,9866,102896,1248,784,1,3.771135,16.093896,3.0,-34.3,12.178,11.115,11.019,0.904,      ,,,0,1
9867,9867,102897,1248,866,1,3.806696,15.889126,-1.2,-19.4,11.153,10.667,10.623,0.413,      ,,,0,1
9868,9868,102898,1249,2,1,3.965056,15.327878,44.5,-114.8,10.489,9.77,9.705,0.611,      ,,,0,1
9869,9869,102899,1249,24,1,3.998037,15.136327,-18.4,1.4,11.001,10.403,10.349,0.508,      ,,,0,1
