,Unnamed: 0,Unnamed: 0.1,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades,keep,cluster,silhouette
15468,15643,15643,154580,1846,2028,1,5.201543,24.253759,-2.3,-0.6,11.725,10.425,10.308,1.105,      ,,,0,1,4,0.5193016770184845
15471,15646,15646,154583,1846,2189,1,5.235583999999999,22.933032,1.2,6.2,11.829,10.227,10.083,1.3619999999999999,241770,,,0,1,4,0.4929249665862733
15472,15647,15647,154584,1846,2231,1,5.264936,23.176888,-0.7,1.8,12.22,10.02,9.822000000000001,1.87,242053,,,0,1,4,0.5211100760403512
15473,15648,15648,154585,1846,2243,1,5.2299690000000005,22.901904000000002,-3.4,-8.4,11.423,10.728,10.665,0.591,      ,,,0,1,4,0.4850615775444087
15474,15649,15649,154586,1846,2247,1,5.178858999999999,23.055932000000002,-1.3,-5.0,11.584000000000001,9.963,9.817,1.3780000000000001,      ,,,0,1,4,0.5142230503582687
15475,15650,15650,154587,1846,2296,1,5.186501,23.06406,-22.7,-9.2,8.482999999999999,7.9170000000000025,7.8660000000000005,0.48100000000000004,33444,24151.0,5.01,0,1,4,0.3867952782146305
15476,15651,15651,154588,1846,2328,1,5.254178,23.830507,-10.6,-4.9,10.431,9.051,8.927,1.173,241931,24487.0,4.31,0,1,4,0.4941178630669546
15481,15656,15656,154593,1847,233,1,5.380001,23.725784,-3.2,-12.4,11.377,10.647,10.581,0.621,      ,,,0,1,4,0.39386480407038843
15482,15657,15657,154594,1847,250,1,5.3449800000000005,23.000678,-7.3,-22.5,11.512,10.889000000000001,10.833,0.53,      ,,,0,1,4,0.17207859240580292
15484,15659,15659,154596,1847,338,1,5.341798000000002,23.296041,-5.8,4.6,10.833,10.12,10.056000000000001,0.606,242709,,,0,1,4,0.5209258970541482
15488,15663,15663,154600,1847,501,1,5.355201999999999,22.944727,15.2,-2.8,12.255999999999998,10.878,10.754000000000001,1.171,      ,,,0,1,4,0.18806459549673343
15491,15666,15666,154603,1847,541,1,5.3937029999999995,23.550781,-3.3,-19.8,11.679,10.567,10.467,0.945,      ,,,0,1,4,0.1883200859733872
15492,15667,15667,154604,1847,731,1,5.435204,22.821757,-11.2,-25.8,10.779000000000002,10.182,10.128,0.507,      ,25413.0,,0,1,4,0.13806853775502773
15493,15668,15668,154605,1847,877,1,5.3350870000000015,24.144003,3.4,-4.8,10.989,10.475999999999999,10.43,0.436,      ,,,0,1,4,0.44561270512050494
15494,15669,15669,154606,1847,887,1,5.4101,22.979494,6.3,-13.2,11.35,10.88,10.838,0.39899999999999997,      ,,,0,1,4,0.19027738241317416
15495,15670,15670,154607,1847,938,1,5.3044,24.139207,-6.9,-0.9,11.652999999999999,10.622,10.529000000000002,0.8759999999999999,      ,,,0,1,4,0.521323154081355
15496,15671,15671,154608,1847,942,1,5.366272,22.953784,7.9,-8.1,10.665999999999999,9.055,8.91,1.369,242904,25068.0,7.03,0,1,4,0.29482673241687407
15497,15672,15672,154609,1847,971,1,5.431418,22.901309,-0.3,-20.2,12.222999999999999,11.225999999999999,11.136,0.847,      ,,,0,1,4,0.1173988573557625
15500,15675,15675,154612,1847,1064,1,5.4068,23.139379,-1.8,-5.7,11.664000000000001,11.013,10.954,0.5529999999999999,      ,,,0,1,4,0.5083021299035124
15501,15676,15676,154613,1847,1068,1,5.432805999999999,23.755408,0.7,0.5,11.352,10.645999999999999,10.582,0.6,      ,,,0,1,4,0.5086937293338197
15503,15678,15678,154615,1847,1156,1,5.4344230000000024,22.772006,-1.1,-6.3,12.183,11.075999999999999,10.975999999999999,0.941,      ,,,0,1,4,0.5011128374243405
15505,15680,15680,154617,1847,1183,1,5.42286,24.352358,0.7,-4.6,11.552999999999999,11.061,11.017000000000001,0.418,      ,,,0,1,4,0.4795795548997806
15506,15681,15681,154618,1847,1186,1,5.31534,23.077655,10.4,-9.3,11.234000000000002,10.384,10.308,0.723,      ,,,0,1,4,0.18355419812710105
15507,15682,15682,154619,1847,1191,1,5.340456,23.778107000000002,1.2,-7.3,11.056,10.589,10.547,0.397,      ,,,0,1,4,0.4511455314800318
15509,15684,15684,154621,1847,1203,1,5.3457940000000015,22.827716,1.6,-0.8,11.967,10.513,10.382,1.236,242753,,,0,1,4,0.5117428807288708
15510,15685,15685,154622,1847,1213,1,5.339434,23.162636,-14.5,-27.0,11.004000000000001,10.238999999999999,10.17,0.65,      ,,,0,1,4,0.14301995002348472
15511,15686,15686,154623,1847,1217,1,5.434829,22.826012,-12.3,-25.2,10.575999999999999,10.0,9.948,0.49,243549,25409.0,,0,1,4,0.161368588783265
15513,15688,15688,154625,1847,1289,1,5.323898000000002,22.801332000000002,1.6,-8.9,11.878,11.089,11.017999999999999,0.6709999999999999,      ,,,0,1,4,0.4279167471467895
15514,15689,15689,154626,1847,1345,1,5.419476,22.657804000000002,3.1,-1.3,11.217,10.548,10.488,0.569,      ,,,0,1,4,0.4957926206542649
15517,15692,15692,154629,1847,1485,1,5.4342120000000005,22.751402,-9.4,-11.8,11.52,11.02,10.975,0.425,      ,,,0,1,4,0.43212715158053167
15520,15695,15695,154632,1848,8,1,5.553106,22.533345,0.4,-0.6,12.467,10.561,10.389000000000001,1.62,      ,,,0,1,4,0.5248702728648995
15521,15696,15696,154633,1848,38,1,5.562578,22.589395,-1.4,-8.9,11.62,10.765,10.687999999999999,0.727,      ,,,0,1,4,0.4687142346086412
15522,15697,15697,154634,1848,44,1,5.577841,22.681070000000002,-3.5,-8.0,11.065999999999999,11.100999999999999,11.104000000000001,-0.03,      ,,,0,1,4,0.49277442430801227
15523,15698,15698,154635,1848,72,1,5.573099,22.641523,1.4,-6.8,12.172,10.743,10.614,1.215,      ,,,0,1,4,0.4709562078830069
15524,15699,15699,154636,1848,129,1,5.555286,22.857195,-4.2,-6.0,11.705,11.495,11.475999999999999,0.179,      ,,,0,1,4,0.5137468485019945
15525,15700,15700,154637,1848,131,1,5.570443,22.857936,-4.7,-12.2,11.96,11.532,11.493,0.364,      ,,,0,1,4,0.414897795670991
15526,15701,15701,154638,1848,145,1,5.572205,22.866478,-5.1,-5.7,11.870999999999999,10.95,10.867,0.7829999999999999,      ,,,0,1,4,0.5188794650957582
15528,15703,15703,154640,1848,164,1,5.570221,23.020863000000002,-6.5,-6.2,11.525,11.59,11.595999999999998,-0.055,      ,,,0,1,4,0.5076815572195373
15529,15704,15704,154641,1848,182,1,5.5631,22.744554,-1.4,-4.7,10.527000000000001,10.440999999999999,10.433,0.073,      ,,,0,1,4,0.5225784794926189
15530,15705,15705,154642,1848,187,1,5.553415,22.746648999999998,-10.0,-19.3,11.085,10.642999999999999,10.603,0.376,      ,,,0,1,4,0.27805086933770046
15531,15706,15706,154643,1848,256,1,5.555267,22.957426,18.5,6.6,9.308,8.607999999999999,8.545,0.595,36523,,,0,1,4,0.21824311345367334
15532,15707,15707,154644,1848,299,1,5.570515,23.540417,-4.3,-4.5,11.738,11.302999999999999,11.264000000000001,0.37,      ,,,0,1,4,0.5177765903044651
15533,15708,15708,154645,1848,344,1,5.556567,23.336064,-64.1,97.3,11.276,10.429,10.353,0.72,      ,,,0,1,4,0.16851397829243042
15534,15709,15709,154646,1848,348,1,5.553207,23.227266,4.0,-11.0,10.595,10.097000000000001,10.052,0.423,244709,,,0,1,4,0.3238889367642825
15535,15710,15710,154647,1848,360,1,5.559334,23.342265,-4.1,-4.1,9.169,8.836,8.806000000000003,0.28300000000000003,36547,,,0,1,4,0.5199678674888808
15536,15711,15711,154648,1848,367,1,5.573743,23.482888,8.2,-11.6,11.582,11.194,11.159,0.33,      ,,,0,1,4,0.18050907270903796
15537,15712,15712,154649,1848,377,1,5.563699,23.133587,-2.0,-3.0,12.067,10.739,10.619000000000002,1.129,      ,,,0,1,4,0.527872876993581
15539,15714,15714,154651,1848,429,1,5.563962,23.406605,-14.0,-2.6,11.41,10.225,10.118,1.0070000000000001,      ,,,0,1,4,0.48871830163213836
15541,15716,15716,154653,1848,457,1,5.548669,23.425488,-4.3,-16.1,10.965,10.478,10.434000000000001,0.414,244665,,,0,1,4,0.3119684782166861
15542,15717,15717,154654,1848,520,1,5.557991,23.951997,4.1,12.8,11.467,10.731,10.665,0.626,      ,,,0,1,4,0.4225303458200434
15543,15718,15718,154655,1848,561,1,5.560183,23.60539,-0.2,-4.1,11.571,11.105,11.062999999999999,0.396,      ,,,0,1,4,0.5037398979723562
15544,15719,15719,154656,1848,600,1,5.572546,24.180491,2.5,-5.2,11.383,11.140999999999998,11.119000000000002,0.20600000000000002,      ,,,0,1,4,0.4526591900832443
15545,15720,15720,154657,1848,624,1,5.5660339999999975,24.24744500000001,2.1,-4.8,11.105,10.975999999999999,10.964,0.11,      ,,,0,1,4,0.4624768533376118
15546,15721,15721,154658,1848,635,1,5.5477339999999975,24.201495,-1.2,-2.3,11.635,11.042,10.989,0.504,      ,,,0,1,4,0.5109724071338962
15547,15722,15722,154659,1848,674,1,5.553139,24.11814,-5.9,-14.5,11.216,10.394,10.32,0.6990000000000001,244698,,,0,1,4,0.3583910108982482
15549,15724,15724,154661,1848,693,1,5.573684,24.358624,5.6,-3.0,11.177999999999999,10.729000000000001,10.689,0.382,      ,,,0,1,4,0.41897386930063213
15550,15725,15725,154662,1848,715,1,5.542898,23.394599,5.3,-7.3,9.652999999999999,9.421,9.4,0.19699999999999998,36426,,,0,1,4,0.3770297536497822
15552,15727,15727,154664,1848,834,1,5.485546,24.215179,-1.2,-3.6,10.215,9.639,9.587,0.49,244050,25687.0,2.09,0,1,4,0.5059147146562293
15553,15728,15728,154665,1848,1035,1,5.455243,23.106817000000003,-7.9,-1.5,11.914000000000001,9.684,9.482999999999999,1.896,243750,,,0,1,4,0.5276699909936426
15554,15729,15729,154666,1848,1054,1,5.512536,24.33271400000001,-3.8,-17.6,11.552,10.863,10.800999999999998,0.586,244286,,,0,1,4,0.25557200943919006
15555,15730,15730,154667,1848,1067,1,5.535432,23.341389000000003,0.1,-4.8,11.183,10.411,10.342,0.6559999999999999,      ,,,0,1,4,0.5020400416408064
15556,15731,15731,154668,1848,1086,1,5.486374,23.694425,0.4,-18.6,10.839,10.175,10.115,0.564,      ,,,0,1,4,0.1529073385134
15560,15735,15735,154672,1848,1239,1,5.5415449999999975,23.103366,-10.4,-17.1,10.989,10.501,10.457,0.415,      ,,,0,1,4,0.3267943284144821
15561,15736,15736,154673,1848,1263,1,5.536939,23.240767,3.4,-14.8,11.477,10.912,10.860999999999999,0.48,      ,,,0,1,4,0.2157537929383225
15562,15737,15737,154674,1848,1288,1,5.539073999999999,22.935655,-8.6,-7.9,9.873,9.593,9.568,0.23800000000000002,36388,,,0,1,4,0.4881425462399253
15563,15738,15738,154675,1848,1356,1,5.500896,23.758746,2.6,-5.5,9.616,8.326,8.21,1.097,36054,25761.0,5.3,0,1,4,0.44671024078735877
15564,15739,15739,154676,1848,1362,1,5.548634,22.943123,-0.8,-15.2,11.515,10.879000000000001,10.822000000000001,0.541,      ,,,0,1,4,0.29599925875676514
15565,15740,15740,154677,1848,1415,1,5.4818620000000005,22.703998000000002,-2.8,-4.6,10.564,10.087,10.044,0.405,      ,,,0,1,4,0.5301995296277969
15566,15741,15741,154678,1848,1517,1,5.530241,23.859835999999998,4.6,-5.9,10.283,10.017999999999999,9.994,0.225,      ,,,0,1,4,0.4124702998689565
15567,15742,15742,154679,1848,1520,1,5.522067,24.005131,-11.6,2.4,10.687999999999999,10.134,10.084,0.47100000000000003,244397,,,0,1,4,0.5022384363747203
15568,15743,15743,154680,1848,1562,1,5.45279,24.212167,-7.1,-9.8,9.735,9.315,9.277000000000001,0.35700000000000004,243713,25498.0,5.29,0,1,4,0.449787919033037
15569,15744,15744,154681,1848,1620,1,5.541087,24.083149,4.3,1.9,11.779000000000002,10.630999999999998,10.527999999999999,0.976,      ,,,0,1,4,0.46244251160141503
15570,15745,15745,154682,1848,1643,1,5.518205,23.217794,-5.3,-6.1,10.927,10.347999999999999,10.296,0.4920000000000001,      ,25851.0,,0,1,4,0.5125606069108163
15572,15747,15747,154684,1848,1735,1,5.522458,23.289625,-2.5,-6.3,10.845999999999998,10.57,10.545,0.235,      ,,,0,1,4,0.5046033919692556
15575,15750,15750,154687,1848,1772,1,5.447874,23.00655,-2.9,-1.1,10.798,10.300999999999998,10.255999999999998,0.42200000000000004,      ,,,0,1,4,0.5386933478035727
15576,15751,15751,154688,1848,1786,1,5.481962,22.917184,-0.1,-6.3,11.9,11.257,11.199000000000002,0.547,      ,,,0,1,4,0.49051442501821035
15577,15752,15752,154689,1848,1843,1,5.504277,22.540257,-0.6,-8.6,10.083,8.009,7.822,1.7630000000000001,36101,25779.0,3.21,0,1,4,0.4551173419921687
15579,15754,15754,154691,1848,1899,1,5.477889,23.279869,-12.0,-15.2,11.470999999999998,10.538,10.454,0.7929999999999999,      ,,,0,1,4,0.3646889155524208
15581,15756,15756,154693,1848,2004,1,5.5274449999999975,23.455932999999998,-3.3,-10.7,11.640999999999998,10.697000000000001,10.612,0.802,      ,,,0,1,4,0.43504215649537326
15583,15758,15758,154695,1848,2024,1,5.5397099999999995,23.770459,-0.6,-4.6,11.062000000000001,10.456,10.401,0.515,      ,,,0,1,4,0.5028583466000884
15584,15759,15759,154696,1848,2156,1,5.5374120000000016,22.580508,0.4,-0.4,12.109000000000002,10.443,10.293,1.416,244570,,,0,1,4,0.5258171168459288
15588,15763,15763,154700,1848,2279,1,5.526569,23.038291,-1.8,-5.0,10.318,10.006,9.978,0.265,      ,,,0,1,4,0.5180255172301566
15589,15764,15764,154701,1848,2286,1,5.543213,22.935179,1.5,-11.1,11.46,10.935,10.888,0.446,      ,,,0,1,4,0.3765757618303712
15590,15765,15765,154702,1848,2361,1,5.479764,22.763697,1.3,8.0,10.764000000000001,10.252,10.206,0.435,      ,,,0,1,4,0.4834783234475749
15591,15766,15766,154703,1848,2375,1,5.4453879999999995,22.550419,-2.9,-3.8,11.91,10.77,10.667,0.9690000000000001,243670,,,0,1,4,0.5356035439984126
15592,15767,15767,154704,1848,2437,1,5.510537,22.929501000000002,-8.8,-4.4,10.895999999999999,10.317,10.265,0.4920000000000001,      ,,,0,1,4,0.5180546867497647
15593,15768,15768,154705,1848,2532,1,5.52654,22.742262,1.9,-5.1,11.386,10.992,10.957,0.335,      ,,,0,1,4,0.485570396075415
15595,15770,15770,154707,1848,2555,1,5.538044999999999,22.845135,1.2,-4.9,11.104000000000001,10.821,10.796,0.24100000000000002,      ,,,0,1,4,0.4959596320485569
15596,15771,15771,154722,1849,1085,1,5.05627,24.479617,-4.9,-21.0,9.687000000000001,9.158,9.11,0.45,284101,,,0,1,4,0.17163307384558138
15597,15772,15772,154733,1849,1522,1,5.11557,24.389469000000002,2.3,-7.2,9.062000000000001,8.798,8.774,0.22399999999999998,32828,,,0,1,4,0.4191375783785665
15598,15773,15773,154737,1849,1594,1,5.032635,24.375507,9.0,-7.4,12.044,10.683,10.561,1.157,      ,,,0,1,4,0.2657847852005074
15601,15776,15776,154744,1849,1822,1,5.092834,24.457857,-1.9,-14.8,11.280999999999999,9.943999999999999,9.824,1.136,      ,,,0,1,4,0.30891183579077447
15602,15777,15777,154751,1849,2528,1,5.1540989999999995,24.47251,1.3,-7.8,10.414000000000001,9.886000000000001,9.838,0.449,241036,,,0,1,4,0.43007224826596485
15603,15778,15778,154782,1850,1512,1,5.189135,24.448752,-1.3,-5.9,10.91,10.450999999999999,10.41,0.39,      ,,,0,1,4,0.4845619681118477
15604,15779,15779,154793,1850,1656,1,5.256448000000002,24.406111,7.4,-12.1,10.642000000000001,10.099,10.05,0.462,      ,,,0,1,4,0.18257465656291794
15605,15780,15780,154797,1850,1832,1,5.181243,24.403368,-1.2,-19.2,10.616,9.081,8.943,1.305,241263,,,0,1,4,0.16196576791900222
15607,15782,15782,154801,1850,2135,1,5.217617,24.396936,-11.2,-17.8,8.472999999999999,7.972,7.9270000000000005,0.426,33689,24315.0,10.66,0,1,4,0.29864983997107886
15608,15783,15783,154821,1851,892,1,5.333458,24.423970999999998,0.1,-9.4,10.385,9.715,9.655,0.57,242632,24875.0,2.87,0,1,4,0.41651940343522975
15609,15784,15784,154823,1851,1060,1,5.335639,24.49985,-19.0,6.8,10.645,10.097999999999999,10.049,0.465,242646,,,0,1,4,0.44876305269758454
15610,15785,15785,154827,1852,57,1,5.5691760000000015,24.414026999999997,5.6,-1.3,11.037,10.939,10.93,0.083,      ,,,0,1,4,0.42956048562705335
15611,15786,15786,154861,1852,1216,1,5.483949,24.495178,-4.6,-4.6,12.122,11.498,11.442,0.53,      ,,,0,1,4,0.5021912382211559
15612,15787,15787,155359,1861,12,1,5.688343,24.265928,2.9,-6.7,11.175,10.819,10.787,0.303,      ,,,0,1,4,0.4257516292540461
15613,15788,15788,155360,1861,29,1,5.607796,24.368456,4.2,0.5,10.36,8.197000000000001,8.002,1.839,37012,,,0,1,4,0.4521855261231197
15614,15789,15789,155361,1861,70,1,5.705619,24.3582,2.6,-1.6,10.747,10.463,10.437000000000001,0.24100000000000002,      ,,,0,1,4,0.4770095536765835
15615,15790,15790,155362,1861,72,1,5.608798999999999,24.363087,-0.8,-0.9,11.953,11.269,11.207,0.581,      ,,,0,1,4,0.5079488435999987
15616,15791,15791,155363,1861,86,1,5.684849,24.350259,-11.8,17.1,8.18,7.672999999999999,7.6270000000000024,0.431,37648,26761.0,17.34,0,1,4,0.42826475631746735
15617,15792,15792,155364,1861,114,1,5.584325,24.290771,6.1,-11.6,8.155,6.938,6.827999999999999,1.034,36758,26201.0,6.42,0,1,4,0.22061718986701367
15618,15793,15793,155365,1861,115,1,5.6992150000000015,24.318539,3.0,-2.3,7.862,7.747000000000001,7.737,0.098,37768,26839.0,2.38,0,1,4,0.4500200548577757
15619,15794,15794,155366,1861,116,1,5.61421,24.277533,0.1,-8.8,11.005999999999998,10.714,10.687999999999999,0.248,      ,,,0,1,4,0.43047411332283997
15620,15795,15795,155367,1861,135,1,5.635395,24.314436999999998,-1.8,-3.6,9.31,9.267999999999999,9.264,0.036000000000000004,37242,,,0,1,4,0.5041297703793467
15621,15796,15796,155368,1861,159,1,5.646578,24.293243,0.8,-8.0,11.087,10.722000000000001,10.689,0.31,245751,,,0,1,4,0.43594560398924176
15622,15797,15797,155369,1861,161,1,5.694742,24.296292,0.1,-1.5,9.774,9.469,9.442,0.259,246315,,,0,1,4,0.5025182722226692
15623,15798,15798,155370,1861,173,1,5.658479,24.224946,-25.2,-20.0,11.561,10.843,10.777999999999999,0.61,      ,,,0,1,4,0.266401804360077
15624,15799,15799,155371,1861,175,1,5.6643040000000004,24.225468,-4.3,40.1,7.565,7.186,7.152,0.322,37466,26651.0,18.64,0,1,4,0.30248270908615876
15625,15800,15800,155372,1861,180,1,5.632079,24.221078,11.8,-4.0,11.152999999999999,9.5,9.351,1.405,245582,,,0,1,4,0.2545058301253452
15626,15801,15801,155373,1861,205,1,5.612108999999999,23.938536,4.1,13.0,11.967,11.123,11.047,0.7170000000000001,      ,,,0,1,4,0.4207694787700477
15627,15802,15802,155374,1861,249,1,5.619244999999999,24.235381,-10.0,-13.2,11.155,9.4,9.242,1.492,245426,,,0,1,4,0.3924384733588772
15628,15803,15803,155375,1861,250,1,5.611905999999999,24.034947,1.9,-3.9,10.880999999999998,10.634,10.612,0.21,      ,,,0,1,4,0.4778357475629964
15629,15804,15804,155376,1861,299,1,5.714039,24.241046,3.5,0.0,11.265,11.035,11.014000000000001,0.196,246587,,,0,1,4,0.4695788031714578
15630,15805,15805,155377,1861,302,1,5.616704,24.144528,2.9,-3.9,11.269,11.059000000000001,11.04,0.179,      ,,,0,1,4,0.4605970227184621
15631,15806,15806,155378,1861,335,1,5.613189,24.246332000000002,-0.6,-3.5,11.929,11.205,11.14,0.615,      ,,,0,1,4,0.4997012096898338
15632,15807,15807,155379,1861,351,1,5.631456,24.196946,1.5,-12.6,11.765999999999998,10.994000000000002,10.925,0.6559999999999999,      ,,,0,1,4,0.31877528500846053
15634,15809,15809,155381,1861,394,1,5.6892510000000005,23.975437,4.9,-3.8,11.702,10.632,10.536,0.91,      ,,,0,1,4,0.4303506770829377
15635,15810,15810,155382,1861,395,1,5.639506,23.982433,2.1,-3.1,10.156,10.097000000000001,10.092,0.05,      ,,,0,1,4,0.48134568534632693
15636,15811,15811,155383,1861,398,1,5.676608,23.983010999999998,9.3,-0.2,10.623,9.988,9.931000000000001,0.54,      ,,,0,1,4,0.36681630501800067
15637,15812,15812,155384,1861,433,1,5.692698,23.99212,-9.0,-6.4,12.003,11.365,11.308,0.542,      ,,,0,1,4,0.4874753298374859
15638,15813,15813,155385,1861,438,1,5.6699699999999975,23.994708,5.0,-2.0,11.523,9.679,9.513,1.567,      ,,,0,1,4,0.4417340772776104
15639,15814,15814,155386,1861,441,1,5.675357,23.993585,0.5,-7.9,10.694,10.274000000000001,10.236,0.35700000000000004,      ,,,0,1,4,0.4468624498795703
15640,15815,15815,155387,1861,459,1,5.619619999999999,24.07224,2.5,-9.2,11.675,11.412,11.388,0.22399999999999998,      ,,,0,1,4,0.3862093017116304
15641,15816,15816,155388,1861,477,1,5.607386,24.168322,-3.9,-4.9,10.211,9.888,9.859,0.275,245290,,,0,1,4,0.5080526871487375
15643,15818,15818,155390,1861,512,1,5.590293,23.590307,1.5,-6.8,10.722999999999999,10.702,10.7,0.018000000000000002,      ,,,0,1,4,0.45692218016217845
15644,15819,15819,155391,1861,531,1,5.659764,23.594105,-1.6,-9.2,10.448,10.174,10.149,0.233,      ,,,0,1,4,0.45103194211516234
15645,15820,15820,155392,1861,535,1,5.687762,23.850476,-7.2,-6.3,11.453,10.785,10.725,0.568,      ,,,0,1,4,0.49814424596701046
15646,15821,15821,155393,1861,556,1,5.60612,23.602686,-1.5,-6.4,10.588,10.36,10.339,0.19399999999999998,      ,,,0,1,4,0.49338600172195857
15647,15822,15822,155394,1861,578,1,5.601904,23.839188,0.8,-13.5,11.651,11.210999999999999,11.171,0.374,      ,,,0,1,4,0.3094869988871903
15648,15823,15823,155395,1861,611,1,5.61745,23.623922,2.9,-4.5,9.963,9.751,9.732000000000001,0.18,245399,,,0,1,4,0.4635211804012311
15649,15824,15824,155396,1861,630,1,5.622078,23.579288000000002,1.1,-10.0,10.161,9.945,9.926,0.184,245477,,,0,1,4,0.4019409561692241
15650,15825,15825,155397,1861,667,1,5.678634,23.823364,-0.4,-6.6,11.455,11.05,11.014000000000001,0.344,      ,,,0,1,4,0.4769074373243014
15651,15826,15826,155398,1861,668,1,5.5911870000000015,23.823467,4.7,-3.9,12.169,10.9,10.786,1.079,      ,,,0,1,4,0.4338752516238605
15652,15827,15827,155399,1861,751,1,5.608174,23.905654000000002,-2.2,-6.9,11.32,10.919,10.883,0.341,      ,,,0,1,4,0.48544799170129754
15654,15829,15829,155401,1861,764,1,5.709066,23.909982,1.5,-14.7,12.219000000000001,10.482999999999999,10.327,1.476,      ,,,0,1,4,0.2576690693972429
15655,15830,15830,155402,1861,780,1,5.6495190000000015,23.787836,2.2,-8.5,12.075,10.715,10.593,1.156,      ,,,0,1,4,0.41190374545446523
15657,15832,15832,155404,1861,791,1,5.663396,23.702545999999998,-50.8,26.6,10.884,9.517999999999999,9.395,1.161,245976,,,0,1,4,0.2803562282771936
15659,15834,15834,155406,1861,828,1,5.625319,23.779358,7.3,-4.8,10.456,9.649,9.576,0.6859999999999999,      ,,,0,1,4,0.3678665338704632
15660,15835,15835,155407,1861,831,1,5.672543,23.77952,-5.8,-7.9,11.081,10.913,10.898,0.14300000000000002,      ,,,0,1,4,0.4831841058639914
15661,15836,15836,155408,1861,853,1,5.625877,23.925102,-2.6,-10.8,11.966,11.331,11.274000000000001,0.54,      ,,,0,1,4,0.41920165996878195
15663,15838,15838,155410,1861,881,1,5.6002279999999995,23.930998000000002,3.7,-4.4,10.112,9.908,9.89,0.17300000000000001,      ,,,0,1,4,0.44704495307987013
15664,15839,15839,155411,1861,890,1,5.718847,23.735716,-0.9,-5.3,9.452,9.308,9.295,0.122,37938,,,0,1,4,0.49507570511956117
15665,15840,15840,155412,1861,892,1,5.587758,23.933957,3.3,-7.2,11.720999999999998,10.614,10.514000000000001,0.941,      ,,,0,1,4,0.41549599186088504
15666,15841,15841,155413,1861,921,1,5.627276999999999,23.147456,0.1,-3.9,8.951,8.898,8.892999999999997,0.045,245546,26449.0,2.35,0,1,4,0.5037007942584599
15667,15842,15842,155414,1861,928,1,5.697982,23.425168,-1.7,-3.1,10.304,9.932,9.899,0.316,      ,,,0,1,4,0.523643611390881
15669,15844,15844,155416,1861,958,1,5.617376999999999,23.157594,6.1,-8.9,10.401,10.148,10.125,0.215,      ,,,0,1,4,0.3267553310940539
15670,15845,15845,155417,1861,1002,1,5.626827,23.13887,0.2,-3.4,8.683,8.758,8.765,-0.064,245545,26441.0,,0,1,4,0.5040089023699704
15671,15846,15846,155418,1861,1006,1,5.615082,23.173477,-1.1,-5.8,9.692,9.619,9.612,0.062,245380,26365.0,,0,1,4,0.5018083045406575
15672,15847,15847,155419,1861,1015,1,5.709646,23.400945,-0.9,-5.9,12.004000000000001,11.097999999999999,11.015999999999998,0.77,      ,,,0,1,4,0.4950623171624951
15673,15848,15848,155420,1861,1017,1,5.671108,23.400414,1.2,-10.3,11.457,9.588,9.42,1.589,246053,,,0,1,4,0.3944407991608563
15674,15849,15849,155421,1861,1034,1,5.5895470000000005,23.454453,1.9,-5.2,11.498,10.269,10.158,1.045,      ,,,0,1,4,0.47482063113417405
15675,15850,15850,155422,1861,1044,1,5.615921,23.456882999999998,-3.1,-3.3,11.244000000000002,10.53,10.466,0.607,      ,,,0,1,4,0.5271934086797211
15676,15851,15851,155423,1861,1105,1,5.655396,23.467356,-0.9,-10.3,10.854000000000001,10.828,10.825999999999999,0.022000000000000002,      ,,,0,1,4,0.4229474731119293
15677,15852,15852,155424,1861,1126,1,5.683372,23.373498,5.1,-9.0,10.595999999999998,10.056000000000001,10.007,0.45899999999999996,      ,,,0,1,4,0.34779115327146953
15679,15854,15854,155426,1861,1155,1,5.670758,23.366657,3.2,-3.2,12.1,10.142999999999999,9.967,1.663,      ,,,0,1,4,0.47253825871728494
15680,15855,15855,155427,1861,1158,1,5.62579,23.475001000000002,-1.7,-7.9,10.751,10.827,10.834000000000001,-0.065,      ,,,0,1,4,0.4747428327158925
15681,15856,15856,155428,1861,1166,1,5.709201,23.362597,-5.3,-4.2,10.542,10.162,10.128,0.32299999999999995,      ,,,0,1,4,0.5247854467879366
15682,15857,15857,155429,1861,1190,1,5.688868,23.355315,1.9,-7.8,10.593,10.392000000000001,10.374,0.171,      ,,,0,1,4,0.43860224448667817
15683,15858,15858,155430,1861,1209,1,5.664445,23.215409,2.4,-13.0,10.665,9.211,9.08,1.236,245992,,,0,1,4,0.2987843867096399
15684,15859,15859,155431,1861,1240,1,5.6201669999999995,23.227824,4.2,-6.5,10.258,10.1,10.086,0.134,245449,,,0,1,4,0.42051221873619493
15687,15862,15862,155434,1861,1295,1,5.6541190000000014,23.323359,1.4,-8.4,10.076,7.7429999999999986,7.532999999999999,1.983,37387,26599.0,,0,1,4,0.41933691936378387
15688,15863,15863,155435,1861,1303,1,5.6201019999999975,23.244391,4.0,-2.7,10.935,10.793,10.78,0.121,      ,,,0,1,4,0.4663445461527961
15689,15864,15864,155436,1861,1338,1,5.606987,23.255574,-13.6,-11.3,11.630999999999998,10.957,10.895999999999999,0.573,      ,,,0,1,4,0.42145723033187565
15690,15865,15865,155437,1861,1349,1,5.588856,23.513035000000002,-2.8,-6.4,9.542,9.212,9.182,0.281,36807,,,0,1,4,0.49771031104228436
