recno;TYCID1;TYCID2;TYCID3;RA_J2000_24;DE_J2000;pmRA;pmDE;BT;VT;V;B-V;HD;HIP;Plx;is_hyades;cluster;silhouette
101949;1228;1624;1;3.051439;19.043569;1.6;-1.6;9.914;9.513;9.477;0.341;      ;;;0;3;0.410487318
101951;1228;1670;1;3.119717;19.371606;65;-34.7;11.719;10.88;10.804;0.713;      ;;;0;3;0.3810742542
101953;1228;1720;1;3.054374;18.179022;79.7;-49.8;11.169;10.429;10.362;0.629;      ;;;0;3;0.385368624
101955;1228;1751;1;3.038439;18.793475;72.8;-32.9;10.637;9.892;9.825;0.633;      ;;;0;3;0.4142067491
101956;1228;1773;1;3.108948;19.009795;-17.5;-17.2;11.628;11.116;11.07;0.435;      ;;;0;3;0.4426240125
101960;1228;1852;1;3.105531;17.858831;7;-2.3;10.213;9.935;9.91;0.236;      ;;;0;3;0.3266966294
101961;1228;1853;1;3.079428;17.65269;20.3;-19.2;11.108;10.479;10.422;0.535;      ;;;0;3;0.3619226387
101962;1228;1878;1;3.02735;18.149949;-0.6;-0.6;10.653;10.122;10.074;0.451;      ;;;0;3;0.3777609212
101964;1228;1920;1;3.06312;18.873889;3.7;-6.7;11.3;10.782;10.735;0.44;      ;;;0;3;0.4255491252
101965;1228;1924;1;3.08887;17.712425;32.5;-9.4;11.352;10.69;10.63;0.563;      ;;;0;3;0.3679335378
101968;1228;1944;1;3.11633;19.628253;-8.9;5.9;11.315;10.202;10.102;0.946;      ;14484;3.76;0;3;0.0772316647
101970;1228;2010;1;3.165037;19.440104;36.9;29;10.34;9.828;9.782;0.435;      ;;;0;3;0.474824145
102044;1230;111;1;3.01135;21.580172;25.3;-6.5;10.999;10.263;10.197;0.626;      ;;;0;3;0.4374325143
102045;1230;167;1;2.994796;21.52905;22.8;-1.9;9.643;9.122;9.075;0.443;18562;;;0;3;0.4921169083
102047;1230;227;1;3.018174;21.667521;1.9;-10.8;11.247;10.339;10.257;0.772;      ;;;0;3;0.3280474665
102048;1230;261;1;3.003192;22.269729;-12.1;-7.4;11.47;11.17;11.143;0.255;      ;;;0;3;0.4624127102
102051;1230;428;1;2.91345;21.34824;16;-6.4;11.86;11.272;11.219;0.5;      ;;;0;3;0.4665429981
102052;1230;432;1;2.968442;20.590756;9.2;-7.5;10.214;9.526;9.464;0.585;      ;;;0;3;0.4460408239
102054;1230;550;1;2.975992;21.238285;10;-24.6;10.646;9.891;9.823;0.642;      ;;;0;3;0.4185085437
102055;1230;576;1;2.989885;21.006711;-1.2;-45.5;11.801;11.003;10.931;0.678;      ;;;0;3;0.39694465
102056;1230;600;1;2.918083;20.800216;20.8;-10.3;9.366;8.899;8.857;0.397;18090;;;0;3;0.4510858527
102057;1230;643;1;2.921565;20.487052;12.3;-9.5;11.842;11;10.924;0.716;      ;;;0;3;0.3455428672
102058;1230;665;1;2.959372;20.017702;79.2;-10.5;10.767;10.059;9.995;0.602;      ;;;0;3;0.4304094077
102059;1230;679;1;3.009029;21.097736;-3.2;-7.4;11.303;10.207;10.108;0.932;      ;;;0;3;0.1273029809
102061;1230;696;1;3.017247;20.94805;92.3;-46.1;11.177;10.194;10.106;0.836;      ;;;0;3;0.2519403854
102062;1230;713;1;2.971819;20.659988;-1.8;-51.2;11.117;10.178;10.093;0.798;      ;;;0;3;0.2811908143
102063;1230;722;1;3.003214;20.513018;23.7;-60.2;11.385;10.662;10.597;0.615;      ;;;0;3;0.4387074346
102068;1230;783;1;2.960887;20.845767;9.4;-13.4;10.973;10.369;10.315;0.513;      ;;;0;3;0.4746107665
102072;1230;853;1;2.990834;20.066821;3.9;-13.1;9.669;9.33;9.299;0.288;      ;;;0;3;0.4218762073
102073;1230;854;1;2.92831;21.014069;-17.1;-72.9;10.525;9.966;9.916;0.475;      ;;;0;3;0.4690020698
102074;1230;907;1;2.951179;20.09789;3.4;-18.8;11.479;10.686;10.615;0.674;      ;;;0;3;0.3821510534
102079;1230;999;1;2.907487;21.326198;20.9;-18.6;10.89;9.863;9.771;0.873;      ;;;0;3;0.1929057645
102080;1230;1010;1;3.012593;20.127497;18.3;-0.5;10.59;9.996;9.943;0.505;      ;;;0;3;0.4695272293
102083;1230;1055;1;2.916699;21.096147;52;-20;11.747;10.906;10.83;0.715;      ;;;0;3;0.3505275722
102085;1230;1185;1;2.908916;22.251189;11.7;9.2;11.945;11.258;11.196;0.584;      ;;;0;3;0.4308927044
102091;1231;35;1;3.198445;20.207996;-79;-75;10.134;9.396;9.33;0.627;      ;;;0;3;0.4781103199
102092;1231;36;1;3.141358;20.215027;41.6;-36;11.358;10.47;10.39;0.755;      ;;;0;3;0.3588107776
102094;1231;57;1;3.15148;20.024539;-4.9;-109.9;10.401;9.668;9.602;0.623;      ;;;0;3;0.467755553
102095;1231;66;1;3.160583;20.136908;-2.8;-3.7;11.043;10.505;10.457;0.457;      ;;;0;3;0.5019038986
102098;1231;93;1;3.166189;21.494921;9.1;11.3;10.621;10.06;10.01;0.477;      ;;;0;3;0.5335805535
102099;1231;142;1;3.154209;21.13242;-4.7;-0.8;11.366;10.352;10.261;0.862;      ;;;0;3;0.2484893085
102100;1231;152;1;3.190158;20.226397;16.6;-50.7;10.491;9.759;9.693;0.622;      ;;;0;3;0.4794254775
102101;1231;170;1;3.153836;21.024075;-36.7;-70.9;11.241;10.659;10.607;0.495;      ;;;0;3;0.526495516
102104;1231;195;1;3.118027;20.481954;29.1;-14.8;10.274;9.835;9.795;0.373;      ;;;0;3;0.485936233
102109;1231;252;1;3.16513;20.848634;-57.2;-12.5;11.548;10.735;10.662;0.691;      ;;;0;3;0.4292183661
102110;1231;255;1;3.134059;21.399322;-1.1;-0.5;11.131;10.716;10.679;0.353;      ;;;0;3;0.5040797215
102111;1231;322;1;3.144988;20.8649;3.8;-8.8;11.421;10.905;10.859;0.439;      ;;;0;3;0.5145886598
102113;1231;397;1;3.185337;21.120266;-2.7;-10.4;10.368;9.964;9.928;0.343;      ;;;0;3;0.5068486423
102115;1231;424;1;3.153523;20.74355;49.8;-10.2;9.242;8.733;8.687;0.433;      ;;;0;3;0.5128240985
102116;1231;454;1;3.172352;22.174247;81.8;-82.2;11.371;10.597;10.527;0.658;      ;;;0;3;0.4545901448
102118;1231;471;1;3.025254;22.341016;-25.3;-21.4;10.869;10.392;10.349;0.405;      ;;;0;3;0.503512729
102119;1231;488;1;3.153886;22.219317;15.3;-2.8;11.554;11.046;11;0.432;      ;;;0;3;0.5335920007
102121;1231;504;1;3.023013;22.276439;-5.7;-5.1;11.666;10.88;10.809;0.668;      ;;;0;3;0.4129490383
102125;1231;636;1;3.11562;22.363272;12.5;-3.9;11.393;10.849;10.8;0.462;      ;;;0;3;0.5192403699
102127;1231;682;1;3.033117;22.077945;28.4;-11;11.693;10.941;10.873;0.639;      ;;;0;3;0.43418972
102128;1231;686;1;3.18506;22.499058;9.4;-18;11.727;10.828;10.747;0.764;      ;;;0;3;0.3728043808
102129;1231;714;1;3.103816;22.417855;6.9;-30.5;11.595;10.458;10.356;0.966;      ;;;0;3;0.118915223
102130;1231;726;1;3.154137;21.996721;14.2;-12.8;11.68;10.828;10.751;0.724;      ;;;0;3;0.4024201843
102131;1231;746;1;3.194793;21.818581;14;3.3;12.131;11.158;11.07;0.827;      ;;;0;3;0.3075815881
102133;1231;781;1;3.064718;21.483609;-7.5;0.7;10.505;10.003;9.958;0.427;      ;;;0;3;0.5057247085
102136;1231;830;1;3.180141;21.786134;-6.3;-15.4;11.164;10.19;10.102;0.828;      ;;;0;3;0.3033842646
102140;1231;941;1;3.154898;21.812729;30;-28.3;11.189;10.614;10.562;0.489;      ;;;0;3;0.5265419537
102141;1231;960;1;3.026599;21.816805;10.2;10.7;11.61;10.779;10.704;0.706;      ;;;0;3;0.387496086
102142;1231;1009;1;3.024138;22.225191;28.7;-62.6;9.941;9.205;9.139;0.626;      ;;;0;3;0.4387443396
102143;1231;1020;1;3.099957;21.598372;-3.6;-6.4;11.353;10.895;10.854;0.389;      ;;;0;3;0.5083447599
102145;1231;1085;1;3.14555;21.961686;-7.7;-18.5;11.275;10.493;10.423;0.665;      ;;;0;3;0.4449465345
102147;1231;1180;1;3.188748;22.170537;16.9;-6.4;7.836;7.625;7.606;0.179;19751;;;0;3;0.4683004703
102151;1231;1302;1;3.074909;20.458208;-27.1;28.2;10.996;10.462;10.414;0.454;      ;;;0;3;0.4903419092
102152;1231;1303;1;3.073372;21.268544;-18.1;-19;10.915;10.483;10.444;0.367;      ;;;0;3;0.4921422683
102153;1231;1315;1;3.085648;21.050996;-3.4;-8.5;11.378;10.983;10.947;0.336;      ;;;0;3;0.4827526938
102155;1231;1405;1;3.060056;21.20612;11.2;-3.8;11.118;10.622;10.577;0.422;      ;;;0;3;0.49902064
102156;1231;1408;1;3.112927;21.336657;-11.7;-26.4;10.725;10.188;10.14;0.456;      ;;;0;3;0.5186977641
102157;1231;1415;1;3.039606;20.819744;-7.8;-39.1;10.924;10.459;10.417;0.395;      ;;;0;3;0.4810600931
102159;1231;1443;1;3.110976;20.63715;39.5;-32;11.148;10.508;10.45;0.544;      ;;;0;3;0.5012250353
102165;1231;1631;1;3.044189;20.090013;15.5;-30.6;10.982;10.236;10.169;0.634;      ;;;0;3;0.4343793029
102166;1231;1650;1;3.02334;20.181953;14.5;-22.8;9.613;9.181;9.142;0.367;      ;;;0;3;0.4538317774
102167;1231;1670;1;3.110694;20.639356;41.5;-32.2;9.795;8.795;8.705;0.85;      ;;;0;3;0.2477041143
102168;1231;1676;1;3.19273;20.97557;21;-13.7;11.564;10.471;10.373;0.929;      ;;;0;3;0.1546558085
102171;1232;41;1;3.257904;15.908126;38.7;-2.6;9.752;9.192;9.142;0.476;      ;;;0;3;0.2332139187
102172;1232;64;1;3.242909;16.561614;-5;8.3;11.205;10.382;10.308;0.7;      ;;;0;3;0.2837491584
102181;1232;432;1;3.24251;16.216265;-1.8;-2.5;10.588;10.015;9.963;0.487;      ;;;0;3;0.265929878
102182;1232;434;1;3.302947;16.17458;6.9;6;11.171;10.538;10.481;0.538;      ;;;0;3;0.2724906133
102190;1232;650;1;3.27592;15.639089;-17.8;-5.2;10.463;10.005;9.964;0.389;      ;;;0;3;0.1968816443
102191;1232;685;1;3.231184;15.644479;3.3;-16.2;11.883;11.289;11.236;0.505;      ;;;0;3;0.1973842664
102193;1232;729;1;3.202736;15.170768;-27.2;3.5;11.06;10.595;10.553;0.395;      ;;;0;3;0.1289761952
102195;1232;871;1;3.265349;15.227899;-48.3;10;11.912;10.921;10.832;0.842;      ;;;0;3;0.1002900696
102196;1232;886;1;3.212541;15.372235;-16.7;-3.3;11.77;10.848;10.765;0.784;      ;;;0;3;0.1282904459
102198;1232;990;1;3.283495;15.253919;14.7;-4.4;11.029;10.752;10.727;0.235;      ;;;0;3;0.1316953732
102199;1232;1001;1;3.295209;15.096183;6.7;-36.9;10.419;9.8;9.744;0.526;      ;;;0;3;0.1325582987
102200;1232;1004;1;3.248128;15.445862;91.3;-31.4;11.469;10.703;10.634;0.651;      ;;;0;3;0.1640603485
102201;1232;1005;1;3.287025;15.502155;-19.8;-98.6;11.348;10.549;10.477;0.679;      ;;;0;3;0.1732174274
102202;1232;1073;1;3.303965;15.179716;-3.2;-9;11.597;11.479;11.468;0.1;      ;;;0;3;0.1065441637
102203;1232;1083;1;3.222588;15.443098;21.1;-18;10.977;10.57;10.533;0.346;      ;;;0;3;0.1609062479
102204;1232;1154;1;3.227709;15.504498;-15.2;-3.4;11.646;11.183;11.141;0.394;      ;;;0;3;0.1741009029
102206;1233;24;1;3.416217;16.054061;15.7;5;10.535;10.07;10.028;0.395;      ;;;0;3;0.2662265992
102207;1233;38;1;3.334111;15.951906;-11.4;-16.3;10.324;9.785;9.736;0.458;      ;;;0;3;0.2497551809
102209;1233;53;1;3.433838;15.531397;53.1;-28.6;10.68;9.943;9.877;0.626;      ;;;0;3;0.2054357032
102210;1233;118;1;3.406762;15.61675;23.7;-45.5;11.776;11.002;10.932;0.658;      ;;;0;3;0.2087335883
102212;1233;147;1;3.372363;16.019999;8.9;1.6;11.569;11.109;11.068;0.391;      ;;;0;3;0.2555533723
102213;1233;167;1;3.394131;15.841608;28.5;-124;11.71;11.104;11.049;0.515;      ;;;0;3;0.2476678395
102214;1233;168;1;3.451091;15.557074;-0.2;-8.5;11.145;10.646;10.601;0.424;      ;;;0;3;0.2144559413
102217;1233;332;1;3.453812;16.005116;8.5;22.1;11.752;10.975;10.905;0.66;      ;;;0;3;0.2641308311
102222;1233;428;1;3.401388;16.48207;22.7;-9.8;11.654;11.189;11.147;0.395;      ;;;0;3;0.3099054499
102228;1233;551;1;3.396757;16.561241;8.9;-22.6;10.584;10.481;10.472;0.088;      ;;;0;3;0.2284367449
102229;1233;569;1;3.375155;16.543262;70.1;2.3;10.789;10.081;10.017;0.602;      ;;;0;3;0.3212201136
102231;1233;590;1;3.40769;16.721842;0.7;-14.9;11.664;10.882;10.812;0.665;      ;;;0;3;0.33537559
102233;1233;640;1;3.381546;16.35975;-31.3;-27.3;9.435;8.886;8.837;0.467;20922;;;0;3;0.304059858
102235;1233;706;1;3.398569;16.851009;12.8;-31.7;11.248;10.751;10.706;0.422;      ;;;0;3;0.3503726334
102236;1233;742;1;3.394197;16.138801;-51.1;-44.7;11.368;10.565;10.493;0.683;      ;;;0;3;0.2669757211
102237;1233;770;1;3.393588;16.077526;-13.2;-11.6;11.952;11.532;11.494;0.357;      ;;;0;3;0.2587648334
102238;1233;928;1;3.394169;15.16762;-9.3;0.6;11.171;10.632;10.583;0.458;      ;;;0;3;0.1563332451
102239;1233;935;1;3.431209;15.29651;-9.7;-7.8;11.753;10.824;10.74;0.79;      ;;;0;3;0.1443686216
102240;1233;994;1;3.452385;15.446665;-16.9;-10.2;10.068;9.715;9.683;0.3;      ;;;0;3;0.182774139
102241;1233;1061;1;3.397299;15.295045;-24.4;-33.9;11.506;11.103;11.067;0.343;      ;;;0;3;0.1646168357
102242;1233;1102;1;3.460344;15.315792;-58.5;-81.4;10.84;10.183;10.124;0.558;      ;;;0;3;0.1847145752
102243;1233;1113;1;3.433346;15.138619;17.6;-4;11.583;11.135;11.095;0.381;      ;;;0;3;0.1523454127
102249;1234;143;1;3.476867;16.425629;-5.1;-13.9;11.157;10.699;10.658;0.389;      ;;;0;3;0.3133238155
102252;1234;260;1;3.485441;15.518125;1.9;-99.3;11.487;10.638;10.562;0.722;      ;;;0;3;0.194419112
102253;1234;288;1;3.471212;16.83565;3.8;3.3;9.61;9.354;9.331;0.218;      ;;;0;3;0.3008568436
102254;1234;310;1;3.478022;16.013321;2.1;-2.5;11.088;10.528;10.478;0.476;      ;;;0;3;0.2793008194
102255;1234;361;1;3.5619;15.075057;6.6;-9.7;10.797;10.307;10.263;0.417;      ;;;0;3;0.16011531
102256;1234;369;1;3.591537;15.345793;-0.5;-11.5;10.607;10.119;10.075;0.415;      ;;;0;3;0.2010890466
102257;1234;378;1;3.511704;15.431422;-10.6;-29;11.862;10.95;10.868;0.775;      ;;;0;3;0.1745908461
102262;1234;527;1;3.599919;15.277613;-7.4;-12.8;11.371;10.82;10.77;0.468;      ;;;0;3;0.1961861484
102265;1234;576;1;3.572847;15.526168;33;7.3;11.247;10.271;10.183;0.83;      ;;;0;3;0.1703782662
102267;1234;611;1;3.580355;16.12747;-56.4;-61.8;9.197;8.634;8.583;0.479;22168;;;0;3;0.3055180934
102272;1234;782;1;3.579943;16.489716;-46.8;-7.6;11.151;10.541;10.486;0.519;      ;;;0;3;0.3483218149
102273;1234;785;1;3.591834;16.2131;2;-0.8;10.802;10.328;10.285;0.403;      ;;;0;3;0.3064321163
102274;1234;1033;1;3.471912;15.180803;-3.2;-8.3;11.732;11.175;11.125;0.473;      ;;;0;3;0.1681288415
102275;1234;1066;1;3.484958;15.047807;3.3;-15;11.603;10.833;10.764;0.655;      ;;;0;3;0.1384916168
102278;1234;1110;1;3.469832;16.120381;-4.7;-9.6;11.32;10.673;10.615;0.55;      ;;;0;3;0.2920985538
102280;1235;26;1;3.713462;15.103144;12;3.5;11.402;10.918;10.874;0.411;      ;;;0;3;0.1774943853
102281;1235;77;1;3.670283;15.081901;46.4;-23;10.312;9.641;9.581;0.57;      ;;;0;3;0.1725150511
102289;1235;264;1;3.608986;15.163685;68.8;-21.5;10.963;10.197;10.128;0.651;      ;;;0;3;0.1705915853
102290;1235;274;1;3.637935;15.171304;120.3;-70.8;9.385;8.597;8.526;0.67;22555;;;0;3;0.1719999322
102291;1235;283;1;3.602711;15.573101;15.5;-18.6;10.615;10.187;10.148;0.364;      ;;;0;3;0.2248768053
102292;1235;335;1;3.620136;15.629848;-14.1;-60.7;10.709;9.943;9.874;0.651;      ;;;0;3;0.2379963337
102294;1235;345;1;3.607833;15.163634;-21.1;-32.6;11.363;10.63;10.564;0.623;      ;;;0;3;0.173941284
102296;1235;436;1;3.71591;16.626087;48;2.5;11.182;10.393;10.322;0.671;      ;;;0;3;0.3609628026
102297;1235;440;1;3.613094;15.868782;85.9;8.2;11.858;10.826;10.733;0.877;      ;;;0;3;0.1098971451
102298;1235;486;1;3.722611;16.420394;-1.3;-10.2;7.953;7.837;7.827;0.099;23142;;;0;3;0.2442921266
102305;1235;680;1;3.638746;16.784905;7.8;3.3;10.541;9.82;9.755;0.613;      ;;;0;3;0.3805322517
102307;1235;698;1;3.694131;16.232112;-5.4;-14.3;10.206;9.848;9.816;0.304;      ;;;0;3;0.2929044596
102309;1235;716;1;3.617161;16.54148;6.9;-51.2;10.338;9.543;9.471;0.676;      ;;;0;3;0.3421678751
102312;1235;787;1;3.635119;16.497695;6.2;5.7;11.482;10.776;10.712;0.6;      ;;;0;3;0.3517840981
102314;1235;831;1;3.661798;16.178545;-15.2;-13.2;9.979;9.416;9.365;0.479;      ;;;0;3;0.319559765
102315;1235;833;1;3.617019;16.73585;58.7;-20.9;11.576;10.653;10.57;0.785;      ;;;0;3;0.2992273994
102318;1235;943;1;3.703534;16.862095;70.8;-78.6;11.818;11.112;11.048;0.6;      ;;;0;3;0.3953266067
102320;1236;8;1;3.248446;18.195378;34.8;1.8;10.526;9.994;9.946;0.452;      ;;;0;3;0.4320430761
102322;1236;21;1;3.237642;18.342112;-1.6;-11;9.781;8.876;8.795;0.769;      ;;;0;3;0.3218283712
102324;1236;65;1;3.213921;18.253352;1;2.2;10.359;9.949;9.912;0.349;      ;;;0;3;0.4062448743
102325;1236;115;1;3.270295;17.969864;5.9;-1;11.668;10.879;10.808;0.671;      ;;;0;3;0.4139799095
102329;1236;193;1;3.239341;18.435286;0.4;-30.5;10.6;10.159;10.119;0.375;      ;;;0;3;0.4289835593
102330;1236;218;1;3.285794;17.215298;30;-53.4;11.277;10.406;10.328;0.74;      ;;;0;3;0.3274721306
102331;1236;221;1;3.22355;17.023861;42.8;-41.8;11.138;10.333;10.261;0.684;      ;;;0;3;0.3271402202
102332;1236;222;1;3.317661;17.337631;16.8;-13.9;11.537;10.556;10.468;0.834;      ;;;0;3;0.2101286348
102333;1236;250;1;3.265274;18.203912;7.3;2.3;11.331;10.514;10.44;0.694;      ;;;0;3;0.4040869774
102335;1236;302;1;3.205922;17.582901;-13.5;-41.5;11.462;10.808;10.749;0.556;      ;;;0;3;0.3857424602
102337;1236;313;1;3.281463;17.796402;4;-10.9;11.515;11.182;11.152;0.283;      ;;;0;3;0.3692479227
102339;1236;327;1;3.269063;18.634875;12.3;-17.3;11.074;10.953;10.942;0.103;      ;;;0;3;0.3461373245
102341;1236;385;1;3.235588;18.286731;3.3;-5.9;11.444;10.439;10.349;0.854;      ;;;0;3;0.201299101
102342;1236;399;1;3.295894;18.616684;42.9;-40.6;10.994;10.495;10.45;0.424;      ;;;0;3;0.4616342636
102344;1236;417;1;3.204331;18.133014;21.3;-35.6;10.894;10.195;10.132;0.594;      ;;;0;3;0.4220709377
102347;1236;466;1;3.264831;17.837027;34.3;2.6;11.705;10.877;10.802;0.704;      ;;;0;3;0.3834148447
102348;1236;468;1;3.255682;17.959552;6.7;-4.9;11.753;10.826;10.743;0.788;      ;;;0;3;0.2889222831
102352;1236;568;1;3.248291;18.66675;124.1;-32;10.163;9.564;9.51;0.509;      ;;;0;3;0.465325544
102353;1236;630;1;3.323715;17.258846;19.1;-6.2;11.644;10.816;10.741;0.704;      ;;;0;3;0.3621144679
102354;1236;637;1;3.246636;18.300796;7.3;0.7;11.159;10.132;10.04;0.873;      ;;;0;3;0.1729602553
102355;1236;682;1;3.259874;17.395193;9.8;-2.9;11.53;11.024;10.978;0.43;      ;;;0;3;0.374131126
102356;1236;697;1;3.268856;17.844564;-3.7;12;11.694;10.854;10.778;0.714;      ;;;0;3;0.3743944781
102357;1236;717;1;3.216042;17.7244;7.9;-8.5;11.945;10.884;10.789;0.902;      ;;;0;3;0.0966243348
102358;1236;733;1;3.251478;18.604253;33.2;-3.4;10.882;10.247;10.19;0.54;      ;;;0;3;0.4634491479
102359;1236;741;1;3.262456;18.484695;5.2;-36.7;10.347;9.642;9.579;0.599;      ;;;0;3;0.4561388879
102360;1236;742;1;3.307404;18.084064;30.8;-21.1;10.346;9.866;9.823;0.408;      ;;;0;3;0.4287035657
102361;1236;774;1;3.30522;17.14073;40.5;-25.6;11.529;10.764;10.695;0.65;      ;;;0;3;0.359790866
102365;1236;797;1;3.294529;16.961557;-8.5;-15.2;10.819;10.431;10.396;0.33;      ;;;0;3;0.3226716899
102366;1236;803;1;3.272028;17.153674;34.1;-28.5;11.398;10.777;10.721;0.528;      ;;;0;3;0.3648570828
102367;1236;855;1;3.320459;18.148102;6.9;-11.5;11.461;10.794;10.734;0.567;      ;;;0;3;0.4495674062
102368;1236;888;1;3.271643;17.529106;16.7;-12.7;10.598;10.266;10.236;0.282;      ;;;0;3;0.3488715824
102369;1236;892;1;3.225261;17.222092;-0.9;-4.6;11.381;10.95;10.911;0.366;      ;;;0;3;0.3408169627
102371;1236;993;1;3.310275;17.054685;-0.1;-11.1;11.024;10.491;10.443;0.453;      ;;;0;3;0.3585273379
102372;1236;1002;1;3.305681;18.584209;6.5;-6.9;11.65;11.146;11.101;0.428;      ;;;0;3;0.462534331
102373;1236;1006;1;3.220888;17.59335;2.9;-23.4;11.903;11.108;11.036;0.676;      ;;;0;3;0.3753688999
102374;1236;1016;1;3.236317;17.379914;1.6;-5.8;11.517;10.927;10.874;0.502;      ;;;0;3;0.3758550453
102375;1236;1019;1;3.331491;17.076242;-0.9;0.9;11.712;11.171;11.122;0.46;      ;;;0;3;0.3651549661
102379;1237;68;1;3.378203;17.955841;13.6;-12.9;11.175;10.617;10.567;0.474;      ;;;0;3;0.4442719297
102380;1237;100;1;3.412149;16.918502;-11.7;1.8;11.568;11.265;11.238;0.258;      ;;;0;3;0.3144907539
102382;1237;128;1;3.386909;18.61047;6;-13;11.348;10.667;10.606;0.579;      ;;;0;3;0.4894063823
102383;1237;220;1;3.424075;17.833516;10.4;-23;9.948;9.522;9.484;0.362;      ;;;0;3;0.4196320415
102385;1237;246;1;3.41711;18.202131;5.8;-19.7;10.629;10.351;10.326;0.236;      ;;;0;3;0.3970864096
102386;1237;248;1;3.375715;17.725351;40.3;-31.3;9.969;8.958;8.867;0.859;      ;15724;23.55;0;3;0.1939148443
102387;1237;249;1;3.413139;18.435945;-7.6;-13.2;11.486;11.113;11.079;0.317;      ;;;0;3;0.4412022896
102388;1237;263;1;3.34664;17.656194;51.8;-67.5;10.695;10.05;9.992;0.548;      ;;;0;3;0.4203988925
102389;1237;275;1;3.336281;18.266658;8.5;-16.6;11.035;10.617;10.579;0.355;      ;;;0;3;0.4316153006
102392;1237;362;1;3.453823;17.572153;28.2;14.3;11.536;11.014;10.967;0.444;      ;;;0;3;0.4241645179
102393;1237;367;1;3.437776;18.730663;-7.3;-6.4;11.33;10.31;10.218;0.867;      ;;;0;3;0.2275716182
102394;1237;420;1;3.461725;17.974298;8;-10.4;12.07;11.112;11.026;0.814;      ;;;0;3;0.2875868848
102395;1237;445;1;3.391171;17.159351;23.5;-24.7;10.777;9.843;9.759;0.794;      ;;;0;3;0.2740921481
102398;1237;526;1;3.406099;18.541339;3.4;-16.4;10.887;9.806;9.709;0.919;      ;;;0;3;0.1227335086
102399;1237;544;1;3.333832;18.216692;2.3;-8.5;11.731;11.373;11.341;0.304;      ;;;0;3;0.4117133656
102400;1237;637;1;3.34888;17.620167;14.5;-14.6;10.485;9.887;9.833;0.508;      ;;;0;3;0.417433182
102401;1237;638;1;3.350432;17.53665;8.5;-20.8;11.253;11.071;11.055;0.155;      ;;;0;3;0.3152347336
102402;1237;656;1;3.438109;17.728065;12.7;-5.9;11.646;11.07;11.018;0.49;      ;;;0;3;0.439614845
102403;1237;687;1;3.415196;17.906758;-5.7;-13.8;11.972;11.459;11.413;0.436;      ;;;0;3;0.4412866392
102406;1237;716;1;3.461869;18.223447;38.8;-134.7;11.689;11.07;11.014;0.526;      ;;;0;3;0.4796626268
102407;1237;752;1;3.374791;18.523804;-8.7;-7.1;11.924;11.314;11.259;0.519;      ;;;0;3;0.483052646
102409;1237;786;1;3.350568;17.226597;30.8;-16.1;11.358;10.915;10.875;0.377;      ;;;0;3;0.3661943585
102411;1237;938;1;3.377288;18.726649;-0.6;-2.2;11.607;11.059;11.01;0.466;      ;;;0;3;0.4898229289
102412;1237;973;1;3.364141;18.520411;1.2;6.4;11.363;10.716;10.658;0.55;      ;;;0;3;0.481342596
102414;1237;1020;1;3.35219;17.677084;13.1;-56.4;11.109;10.399;10.335;0.604;      ;;;0;3;0.4193482778
102415;1237;1038;1;3.334386;17.723469;-6.5;-1.2;11.576;10.989;10.936;0.499;      ;;;0;3;0.4219882412
102420;1237;1095;1;3.404081;17.548713;70.4;-90;9.943;9.357;9.304;0.498;      ;15854;5.12;0;3;0.4210029967
102421;1238;25;1;3.535827;17.16754;2.5;-3.4;10.42;10.099;10.07;0.273;      ;;;0;3;0.3540672265
102422;1238;66;1;3.527882;17.251712;96.4;-39.1;10.796;9.896;9.815;0.765;      ;;;0;3;0.3369814575
102425;1238;131;1;3.506112;17.503273;-64.5;-62.5;10.768;10.01;9.942;0.644;      ;;;0;3;0.424770432
102426;1238;141;1;3.509663;16.965518;3.9;7.6;11.781;11.268;11.222;0.436;      ;;;0;3;0.3792639212
102427;1238;144;1;3.469049;18.481883;7.4;-4.3;10.761;10.304;10.263;0.388;      ;;;0;3;0.4743087029
102431;1238;441;1;3.540478;17.685867;18.9;-17.4;10.847;10.378;10.336;0.399;      ;;;0;3;0.4345908723
102432;1238;448;1;3.500238;17.584209;1.9;-19.7;11.639;10.822;10.748;0.694;      ;;;0;3;0.4193421934
102433;1238;472;1;3.520944;17.543433;-0.7;-6.7;10.702;10.304;10.268;0.338;      ;;;0;3;0.4039629503
102437;1238;550;1;3.540766;17.612779;22.6;-79;9.794;8.738;8.643;0.898;      ;;;0;3;0.1414369523
102438;1238;560;1;3.541569;18.311253;19.7;-16.2;11.239;10.423;10.35;0.694;      ;;;0;3;0.4543236091
102440;1238;586;1;3.488383;17.791985;79.4;44.7;10.919;10.166;10.098;0.64;      ;;;0;3;0.4452919377
102441;1238;614;1;3.517134;18.666102;2.8;-2.3;11.847;11.162;11.1;0.582;      ;;;0;3;0.5125782601
102445;1238;742;1;3.545385;17.666169;-27.9;-12.5;10.809;9.903;9.821;0.77;      ;;;0;3;0.3488683286
102446;1238;750;1;3.567364;17.55735;21.4;-3;11.019;10.569;10.529;0.383;      ;;;0;3;0.4237169618
102447;1238;788;1;3.56417;18.247657;-1.1;-2.5;11.048;10.405;10.347;0.547;      ;;;0;3;0.4953086837
102450;1238;880;1;3.592201;18.739498;6.7;1.5;11.301;10.744;10.694;0.473;      ;;;0;3;0.521483963
