,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades
11562,104592,1285,834,1,5.045751,17.49654,4.6,-2.3,11.547,11.184000000000001,11.151,0.309,      ,,,0
11563,104593,1285,934,1,4.952329,17.487507,2.6,-1.4,10.049,9.572000000000001,9.529,0.405,31502,23031.0,,0
11564,104594,1285,941,1,4.9480319999999995,18.423007000000002,16.3,-8.6,11.15,10.734000000000002,10.697000000000001,0.354,      ,,,0
11565,104595,1285,944,1,4.9967440000000005,17.334243,10.7,10.3,12.120999999999999,10.802,10.683,1.121,      ,,,0
11566,104596,1285,952,1,5.01644,17.520635000000002,8.1,-2.3,11.163,10.724,10.684000000000001,0.373,286219,,,0
11567,104597,1285,967,1,4.984116,18.654277,-9.2,-11.3,10.705,10.236,10.193999999999999,0.39899999999999997,286203,,,0
11568,104598,1285,987,1,5.01895,17.803431,4.8,-10.7,11.880999999999998,10.515999999999998,10.392999999999999,1.16,286218,,,0
11569,104599,1285,1036,1,4.9868809999999995,16.928867,3.9,-11.6,9.345,9.026,8.997,0.271,31762,,,0
11570,104600,1285,1077,1,5.0616,18.322117000000002,58.8,-9.7,11.873,10.956,10.873,0.779,      ,,,0
11571,104601,1285,1133,1,4.964242,17.817567999999998,-9.7,-33.3,10.886,10.325,10.275,0.47700000000000004,      ,,,0
11572,104602,1285,1154,1,4.974816000000001,16.995841,-1.9,-19.4,11.005,10.265999999999998,10.199,0.628,      ,,,0
11573,104603,1285,1157,1,4.935926,17.757533,1.1,-10.8,11.350999999999999,10.591,10.523,0.6459999999999999,      ,,,0
11574,104604,1285,1188,1,5.056257,17.307620999999997,0.4,-15.6,11.175999999999998,10.633,10.584000000000001,0.462,286326,,,0
11575,104605,1285,1234,1,5.046797,17.282063,14.3,-5.7,12.415,10.675999999999998,10.519,1.4780000000000002,      ,,,0
11576,104606,1285,1249,1,4.972016,18.711957,7.8,-22.3,11.630999999999998,10.600999999999999,10.508,0.8759999999999999,      ,,,0
11577,104607,1285,1276,1,4.951428,16.916316000000002,24.3,-33.2,11.652999999999999,11.017000000000001,10.96,0.541,286156,,,0
11578,104608,1285,1297,1,5.065818,17.870834,100.2,-87.1,11.755999999999998,11.017999999999999,10.952,0.627,286313,,,0
11579,104609,1285,1356,1,4.973173,18.012171,8.8,6.9,11.8,11.062000000000001,10.995999999999999,0.627,      ,,,0
11580,104610,1285,1386,1,4.941515,18.002372,-76.7,-82.8,9.638,9.048,8.995,0.502,31420,,,0
11581,104611,1285,1584,1,4.934916,18.416729,-0.3,-15.4,11.655,10.267000000000001,10.142000000000001,1.18,      ,,,0
11582,104612,1285,1613,1,4.979141,17.987077,-33.5,-67.9,9.716000000000001,9.101,9.046,0.523,31697,23139.0,10.39,0
11583,104613,1285,1632,1,4.9990559999999995,17.983787,9.0,4.2,11.685,10.783,10.702,0.767,286216,,,0
11584,104614,1285,1660,1,5.062449,18.719720000000002,-9.6,-14.9,10.618,10.167,10.126,0.38299999999999995,286302,,,0
11585,104615,1285,1704,1,4.956206,17.153697,-10.2,-3.8,7.19,5.641,5.502000000000001,1.317,31539,23043.0,6.91,0
11586,104616,1286,49,1,5.160801,17.092069,3.0,-11.1,11.675,11.056,11.0,0.526,      ,,,0
11587,104617,1286,52,1,5.135016,17.08792,-1.4,-7.7,10.952,9.556000000000001,9.43,1.187,33036,,,0
11588,104618,1286,191,1,5.132813,16.979766,4.6,-16.7,9.177999999999999,8.834,8.802999999999999,0.292,33019,,,0
11589,104619,1286,198,1,5.121519,16.980689,-22.1,-53.2,11.693,11.011,10.95,0.58,240794,,,0
11590,104620,1286,220,1,5.184076,17.056259,31.5,32.8,11.159,10.105,10.01,0.8959999999999999,241330,,,0
11591,104621,1286,242,1,5.1527650000000005,17.280773999999997,-6.6,-3.1,11.603,9.729,9.56,1.5930000000000002,241047,,,0
11592,104622,1286,243,1,5.133259,17.277381,31.7,-41.0,11.632,10.57,10.474,0.903,      ,,,0
11593,104623,1286,248,1,5.157815,17.264177,5.9,-11.0,11.216,10.857000000000001,10.825,0.305,      ,,,0
11594,104624,1286,318,1,5.1796690000000005,18.586298,-2.3,-2.5,10.446,9.979,9.937000000000001,0.397,241288,,,0
11595,104625,1286,353,1,5.1684220000000005,18.619905,-0.6,-5.7,9.962,9.621,9.59,0.29,241191,,,0
11596,104626,1286,571,1,5.168086,17.827566,1.0,-3.9,11.061,10.482999999999999,10.431,0.491,      ,,,0
11597,104627,1286,626,1,5.163971,18.014367,-4.6,-9.4,11.209000000000001,10.974,10.953,0.2,      ,,,0
11598,104628,1286,648,1,5.146648,18.284406,-1.6,-4.2,11.185,9.818999999999999,9.696,1.161,240996,,,0
11599,104629,1286,653,1,5.160886,18.285532,-2.6,-7.2,11.305,10.767999999999999,10.72,0.456,      ,,,0
11600,104630,1286,663,1,5.1303019999999995,17.847621,-0.2,-5.8,11.212,10.73,10.687000000000001,0.41,      ,,,0
11601,104631,1286,685,1,5.142519,17.989435,0.2,-5.3,11.734000000000002,11.137,11.083,0.507,      ,,,0
11602,104632,1286,741,1,5.128018,18.250885999999998,0.7,-6.2,10.355,10.01,9.979,0.293,      ,,,0
11603,104633,1286,752,1,5.1921610000000005,18.143504999999998,30.1,-36.8,11.13,10.350999999999999,10.280999999999999,0.662,      ,,,0
11604,104634,1286,903,1,5.15985,17.907446,0.2,-6.6,10.061,9.866,9.847999999999999,0.166,241111,24000.0,3.21,0
11605,104635,1286,926,1,5.127243,18.199595000000002,-9.9,41.8,11.035,10.287,10.22,0.636,      ,,,0
11606,104636,1286,949,1,5.125254,17.536922,2.1,-14.6,11.950999999999999,10.354000000000001,10.21,1.357,      ,,,0
11607,104637,1286,975,1,5.160088,17.806765,1.4,-7.1,10.249,9.939,9.911,0.264,      ,,,0
11608,104638,1286,982,1,5.1522879999999995,17.523756,6.5,-12.7,9.796,9.54,9.517000000000001,0.218,241046,,,0
11609,104639,1286,1114,1,5.130091,17.624688,-4.0,-5.2,11.026,10.620999999999999,10.585,0.344,      ,,,0
11610,104640,1286,1116,1,5.129519,17.626433,0.2,-23.6,10.724,10.302999999999999,10.265,0.358,240852,,,0
11611,104641,1286,1173,1,5.177763,17.440229000000002,-2.6,-10.0,7.934,7.891,7.8870000000000005,0.037000000000000005,33402,24103.0,2.56,0
11612,104642,1286,1208,1,5.1311230000000005,17.370356,5.0,-10.7,11.562000000000001,10.17,10.045,1.183,      ,,,0
11613,104643,1286,1210,1,5.181555,17.425197,6.3,-12.2,11.866,11.22,11.162,0.5489999999999999,      ,,,0
11614,104644,1286,1237,1,5.171767,17.413056,3.3,-9.9,11.276,10.925,10.892999999999999,0.298,      ,,,0
11615,104645,1286,1258,1,5.181776,17.399832999999997,3.2,-11.0,11.317,11.379000000000001,11.385,-0.053,      ,,,0
11616,104646,1286,1259,1,5.1849620000000005,17.399234,32.7,-70.7,10.151,9.185,9.097999999999999,0.821,241345,24142.0,13.53,0
11617,104647,1286,1268,1,5.182015,17.702064,-3.0,-7.3,10.48,10.227,10.204,0.215,      ,,,0
11618,104648,1286,1269,1,5.198498000000001,17.390092000000003,-0.3,-1.4,11.995,10.669,10.55,1.127,      ,,,0
11619,104649,1286,1305,1,5.070525,17.251518,9.2,-7.1,11.295,10.64,10.581,0.557,      ,,,0
11620,104650,1286,1396,1,5.080571,18.253928,-3.8,-16.9,7.853,7.665,7.648,0.16,32561,23632.0,8.67,0
11621,104651,1286,1487,1,5.101083,16.973414000000002,12.8,-33.4,11.779000000000002,10.879000000000001,10.798,0.765,      ,,,0
11622,104652,1286,1600,1,5.078293,17.997474,1.0,-0.7,11.777999999999999,10.955,10.880999999999998,0.7,      ,,,0
11623,104653,1286,1615,1,5.083175,17.156585,8.8,-6.4,9.49,9.038,8.997,0.384,32592,,,0
11624,104654,1286,1688,1,5.071905999999999,17.66859,5.8,-6.2,12.193,10.477,10.323,1.459,286322,,,0
11625,104655,1286,1703,1,5.068173000000001,17.124872,99.3,-53.5,10.016,8.875,8.772,0.97,32462,23574.0,2.26,0
11626,104656,1286,1708,1,5.107201,17.832993,5.9,-4.7,11.397,10.113999999999999,9.999,1.091,      ,,,0
11627,104657,1286,1723,1,5.088284,17.251893,3.9,-12.4,10.802999999999999,10.29,10.244000000000002,0.436,      ,,,0
11628,104658,1286,1777,1,5.107714,16.977554,-3.2,-17.3,11.908,10.492,10.365,1.204,      ,,,0
11629,104659,1286,1800,1,5.080316000000001,18.232879,6.9,5.7,12.138,10.597000000000001,10.458,1.31,      ,,,0
11630,104660,1286,1805,1,5.075221,16.978749,-30.6,-44.4,11.557,10.658,10.577,0.764,240523,,,0
11631,104661,1286,1808,1,5.109833,17.870345,5.8,-0.5,11.265999999999998,10.74,10.693,0.447,      ,,,0
11632,104662,1286,1827,1,5.111614,17.731539,0.1,-63.2,10.261,9.442,9.368,0.696,240713,,,0
11633,104663,1286,1832,1,5.081595,17.782757,-6.5,-11.6,9.745,9.248,9.203,0.42200000000000004,286320,23642.0,4.48,0
11634,104664,1286,1925,1,5.070578,18.250884,-55.4,-20.8,11.597000000000001,10.825,10.755999999999998,0.6559999999999999,      ,,,0
11635,104665,1286,1928,1,5.091029,17.851834,21.2,-12.3,10.085,9.525,9.475,0.47600000000000003,286319,,,0
11636,104666,1286,1967,1,5.076112,17.702969,6.6,-22.0,11.382,10.179,10.071,1.023,      ,,,0
11637,104667,1286,1968,1,5.089980000000001,17.495696,0.6,-11.8,10.652999999999999,9.911,9.844,0.631,      ,,,0
11638,104668,1286,1990,1,5.109825,17.851576,0.6,-2.2,10.464,9.986,9.943,0.406,240694,,,0
11639,104669,1286,2072,1,5.066965,17.49961,6.4,1.8,11.284,9.283,9.103,1.7009999999999998,286323,,,0
11640,104670,1286,2091,1,5.072418,17.900907999999998,46.9,-15.5,10.985,10.09,10.009,0.7609999999999999,      ,,,0
11641,104671,1286,2135,1,5.104997,17.81643,64.2,-25.5,9.805,8.927999999999999,8.849,0.745,240648,23750.0,18.78,0
11642,104672,1286,2158,1,5.096514,17.380864000000003,-9.0,-68.7,9.635,9.147,9.103,0.415,240593,23707.0,5.02,0
11643,104673,1286,2220,1,5.104506,17.908542999999998,0.9,-13.8,11.515999999999998,10.915,10.860999999999999,0.511,      ,,,0
11644,104674,1287,30,1,5.294201,17.714542,-0.7,-8.0,10.841,10.585999999999999,10.562999999999999,0.217,      ,,,0
11645,104675,1287,32,1,5.318919999999999,17.699684,23.9,-16.9,11.057,10.614,10.574000000000002,0.377,      ,,,0
11646,104676,1287,41,1,5.25608,17.91358,-14.0,-12.3,10.692,10.163,10.115,0.45,      ,,,0
11647,104677,1287,54,1,5.292362000000001,17.41831,-4.9,-6.5,11.231,11.08,11.065999999999999,0.128,      ,,,0
11648,104678,1287,77,1,5.266999,17.90692,24.4,-17.7,11.704,10.987,10.922,0.609,      ,,,0
11649,104679,1287,137,1,5.29211,17.662976999999998,-2.4,-7.9,9.452,9.094,9.062000000000001,0.304,34352,,,0
11650,104680,1287,145,1,5.314836,17.747125,6.9,-9.6,10.163,9.876,9.85,0.244,      ,,,0
11651,104681,1287,183,1,5.231659,17.453275,-1.2,2.4,11.695,9.448,9.246,1.91,241771,24386.0,,0
11652,104682,1287,236,1,5.2846150000000005,17.638815,4.6,-12.7,10.717,10.629000000000001,10.620999999999999,0.075,      ,,,0
11653,104683,1287,251,1,5.233251999999999,17.766641,3.0,-9.3,10.884,10.725,10.710999999999999,0.135,      ,,,0
11654,104684,1287,295,1,5.210993,17.485236999999998,-0.7,-8.8,11.370999999999999,11.200999999999999,11.186,0.145,      ,,,0
11655,104685,1287,299,1,5.211773,17.485976,25.9,7.3,11.137,10.186,10.1,0.8079999999999999,      ,,,0
11656,104686,1287,302,1,5.329683,17.77979,-15.1,-26.2,11.117,10.581,10.533,0.456,      ,24861.0,8.26,0
11657,104687,1287,327,1,5.201335,17.783285,-4.5,4.9,11.353,10.044,9.926,1.113,      ,,,0
11658,104688,1287,352,1,5.235874,17.859988,-0.8,-4.7,11.457,9.955,9.82,1.2770000000000001,241806,,,0
11659,104689,1287,392,1,5.21165,17.595366000000002,-4.1,-9.9,12.122,10.99,10.888,0.9620000000000001,      ,,,0
11660,104690,1287,454,1,5.292623000000001,17.577231,42.9,-45.4,11.554,10.729000000000001,10.655,0.701,      ,,,0
11661,104691,1287,471,1,5.330963,17.572368,-4.5,-6.1,12.065999999999999,10.804,10.69,1.073,      ,,,0
11662,104692,1287,475,1,5.208672,17.542410999999998,3.1,1.5,11.440999999999999,11.243,11.225,0.168,      ,,,0
11663,104693,1287,487,1,5.280951,17.548804,-4.6,-11.7,9.833,9.72,9.71,0.096,      ,,,0
11664,104694,1287,489,1,5.300596,17.823431,-11.9,5.5,11.368,10.173,10.065,1.016,      ,,,0
11665,104695,1287,506,1,5.324344,17.561747,-3.3,-3.3,10.058,9.823,9.802,0.2,242587,,,0
11666,104696,1287,509,1,5.284237999999999,17.829885,-8.6,-12.1,12.055,10.779000000000002,10.664000000000001,1.085,      ,,,0
11667,104697,1287,538,1,5.33284,18.20434,5.3,-4.7,9.476,8.298,8.192,1.001,34671,,,0
11668,104698,1287,539,1,5.310812,18.217541,-3.3,-7.8,9.429,9.299,9.287,0.111,242460,,,0
11669,104699,1287,585,1,5.260801,18.188919,-1.1,-9.0,9.561,9.452,9.442,0.09300000000000001,242035,,,0
11670,104700,1287,600,1,5.247305,18.182066,5.4,-23.7,11.487,10.584000000000001,10.503,0.768,      ,,,0
11671,104701,1287,604,1,5.298897,17.938763,10.9,-12.0,11.636,10.784,10.707,0.7240000000000001,      ,,,0
11672,104702,1287,607,1,5.280061,18.181997,10.8,-8.1,11.334000000000001,10.85,10.806,0.41100000000000003,      ,,,0
11673,104703,1287,618,1,5.223607,18.403364,0.9,-7.6,10.942,10.465,10.422,0.405,      ,,,0
11674,104704,1287,650,1,5.2355849999999995,17.950277,2.5,2.7,11.254000000000001,9.952,9.835,1.107,      ,,,0
11675,104705,1287,696,1,5.213115,18.157470999999997,-1.2,-6.0,11.415999999999999,10.9,10.854000000000001,0.439,      ,,,0
11676,104706,1287,706,1,5.214285,18.154929,-14.5,-44.2,9.642999999999999,8.615,8.522,0.8740000000000001,33707,24298.0,12.29,0
11677,104707,1287,719,1,5.277951,18.386226,-2.9,-5.9,11.562999999999999,10.869000000000002,10.807,0.59,      ,,,0
11678,104708,1287,748,1,5.277983,18.379038,-1.5,-3.4,9.998,9.7,9.673,0.253,242204,,,0
11679,104709,1287,780,1,5.21565,18.133702,0.7,-8.0,11.956,11.044,10.962,0.775,      ,,,0
11680,104710,1287,797,1,5.308943,17.992096,-0.5,-16.7,10.587,9.351,9.24,1.051,242445,,,0
11681,104711,1287,815,1,5.271730000000001,18.278404000000002,-0.5,-19.8,10.139,9.64,9.595,0.424,      ,,,0
11682,104712,1287,820,1,5.273047,18.276995,7.7,-16.2,12.154000000000002,9.831,9.622,1.975,      ,,,0
11683,104713,1287,826,1,5.287795,18.279308,-11.9,-10.9,11.237,9.783999999999999,9.652999999999999,1.235,      ,,,0
11684,104714,1287,931,1,5.216034,18.088439,0.7,-9.6,11.639000000000001,11.149000000000001,11.105,0.41700000000000004,      ,,,0
11685,104715,1287,949,1,5.315819,18.033599,-8.5,-1.3,9.682,9.519,9.504,0.139,      ,,,0
11686,104716,1287,965,1,5.277778,18.077046,-2.3,-9.8,10.775,10.34,10.300999999999998,0.37,      ,,,0
11687,104717,1287,968,1,5.251728,18.075086,-11.1,-15.3,10.573,10.039,9.991,0.45399999999999996,241971,,,0
11688,104718,1287,978,1,5.230491000000001,18.068156,-1.7,-12.9,12.107999999999999,11.02,10.922,0.925,      ,,,0
11689,104719,1287,1006,1,5.20594,18.053685,-9.5,-6.4,11.072000000000001,10.52,10.47,0.469,      ,24251.0,3.28,0
11690,104720,1287,1027,1,5.320607,18.439853,-5.4,-5.4,11.103,10.856,10.834000000000001,0.21,      ,,,0
11691,104721,1287,1038,1,5.263628,18.738998000000002,34.5,-31.5,11.66,10.757,10.675999999999998,0.768,      ,,,0
11692,104722,1287,1067,1,5.290275,18.46151,-7.4,-8.0,10.22,9.936,9.91,0.24100000000000002,      ,,,0
11693,104723,1287,1098,1,5.320103,18.48108,-14.6,18.3,11.684000000000001,10.82,10.742,0.7340000000000001,      ,,,0
11694,104724,1287,1113,1,5.3194989999999995,18.682444,-5.1,9.4,12.052999999999999,10.242,10.079,1.5390000000000001,      ,,,0
11695,104725,1287,1119,1,5.297803,18.678204,26.7,-19.9,11.462,10.297,10.192,0.99,      ,,,0
11696,104726,1287,1149,1,5.2180279999999994,18.498659,4.1,-11.5,10.647,10.096,10.046,0.46799999999999997,241630,24317.0,,0
11697,104727,1287,1161,1,5.297778,18.648751,4.1,-6.6,10.536,10.198,10.168,0.287,      ,,,0
11698,104728,1287,1167,1,5.237036,18.642467,4.9,-20.6,12.185,9.776,9.559,2.048,      ,,,0
11699,104729,1287,1175,1,5.2150419999999995,18.513634,-0.8,-2.4,10.355,10.257,10.248,0.083,241597,,,0
11700,104730,1287,1178,1,5.263694,18.638192,10.1,-9.0,9.806000000000001,9.272,9.224,0.45399999999999996,242055,24533.0,10.46,0
11701,104731,1287,1225,1,5.284695,18.606447,7.4,-8.0,10.947000000000001,10.112,10.037,0.71,      ,,,0
11702,104732,1287,1234,1,5.3333,18.594706,-38.3,-10.0,10.999,10.315,10.253,0.581,      ,,,0
11703,104733,1287,1242,1,5.207341,18.558188,13.5,-5.9,11.239,10.897,10.866,0.29100000000000004,      ,,,0
11704,104734,1287,1276,1,5.22091,16.884335999999998,22.6,-5.8,10.578,9.033,8.894,1.3130000000000002,33774,,,0
11705,104735,1287,1350,1,5.252685,17.175404999999998,0.7,-7.2,11.067,10.833,10.812000000000001,0.19899999999999998,      ,,,0
11706,104736,1287,1351,1,5.319375,17.175287,-6.0,-8.1,11.155999999999999,10.502,10.443,0.556,      ,,,0
11707,104737,1287,1357,1,5.218308,17.38805,0.9,-0.8,10.554,10.503,10.498,0.043,      ,,,0
11708,104738,1287,1358,1,5.263878,17.284894,7.5,-11.3,9.817,9.276,9.227,0.46,242070,,,0
11709,104739,1287,1380,1,5.209287000000001,17.383368,12.2,-14.8,10.875,10.169,10.105,0.6,      ,,,0
11710,104740,1287,1410,1,5.278466000000001,17.019999,-6.4,-13.5,8.512,8.144,8.111,0.313,34252,24609.0,10.53,0
11711,104741,1287,1417,1,5.294302,17.38291,-1.8,-7.0,9.016,8.945,8.939,0.06,34365,,,0
11712,104742,1287,1440,1,5.203254,17.262719,-3.3,-8.0,9.187000000000001,8.87,8.841000000000001,0.26899999999999996,33623,,,0
11713,104743,1287,1458,1,5.275424,17.158136,6.6,-14.6,10.431,9.845,9.792,0.498,      ,,,0
11714,104744,1287,1461,1,5.240019,17.003724,0.5,-7.9,11.738,10.272,10.14,1.246,      ,,,0
11715,104745,1287,1494,1,5.2886120000000005,17.065633,-5.8,-12.3,10.640999999999998,10.349,10.323,0.248,      ,,,0
11716,104746,1287,1512,1,5.301658,17.370866,5.2,-14.6,11.61,11.373,11.352,0.201,      ,,,0
11717,104747,1287,1543,1,5.227071,17.197489,5.7,-10.3,11.407,10.684000000000001,10.619000000000002,0.615,      ,,,0
11718,104748,1287,1589,1,5.32954,17.257864,-10.6,6.0,12.23,10.707,10.57,1.295,      ,,,0
11719,104749,1287,1643,1,5.238932,16.957885,2.5,-11.1,12.249,10.479000000000001,10.32,1.505,      ,,,0
11720,104750,1287,1678,1,5.208328,17.213274,8.2,-13.1,10.520999999999999,8.583,8.408999999999999,1.6469999999999998,33659,24269.0,2.21,0
11721,104751,1287,1687,1,5.230907,17.314337,19.4,-60.6,10.654000000000002,9.914,9.847000000000001,0.629,      ,,,0
11722,104752,1287,1724,1,5.253458,17.346619,1.3,-6.4,11.446,10.978,10.936,0.39799999999999996,      ,,,0
11723,104753,1287,1736,1,5.219822,16.930502,5.3,-10.0,11.415999999999999,10.921,10.876,0.42100000000000004,      ,,,0
11724,104754,1287,1768,1,5.324065,17.128414000000003,-1.5,-12.1,10.945,10.79,10.776,0.132,      ,,,0
11725,104755,1287,1792,1,5.3131330000000005,17.104868,0.1,2.2,9.681000000000001,9.322000000000001,9.29,0.305,34521,24784.0,3.51,0
11726,104756,1287,1837,1,5.201646,17.114616,10.9,-5.8,12.219000000000001,10.73,10.595999999999998,1.266,      ,,,0
11727,104757,1288,17,1,4.9160449999999996,20.002463,-3.9,-4.4,10.152000000000001,9.948,9.93,0.17300000000000001,284915,,,0
11728,104758,1288,32,1,4.873206,18.996914999999998,81.4,-35.1,11.731,10.43,10.312999999999999,1.1059999999999999,      ,22654.0,18.93,0
11729,104759,1288,41,1,4.837625,20.269773,2.4,-4.9,11.011,10.539000000000001,10.497,0.401,      ,,,0
11730,104760,1288,45,1,4.860975,19.960055,-1.0,-5.8,10.860999999999999,10.514000000000001,10.482999999999999,0.295,284813,,,0
11731,104761,1288,98,1,4.870024,18.885594,-22.3,-30.7,10.096,9.748,9.717,0.29600000000000004,30886,,,0
11732,104762,1288,115,1,4.837587999999999,19.923459,22.0,-0.5,9.99,8.663,8.544,1.128,30632,22486.0,3.66,0
11733,104763,1288,119,1,4.876448,20.104806,11.3,4.3,10.377,8.866,8.73,1.284,30936,22672.0,,0
11734,104764,1288,145,1,4.8545940000000005,20.166448000000003,-2.5,-13.3,11.218,10.009,9.9,1.028,      ,,,0
11735,104765,1288,165,1,4.914303,20.469816,18.0,-12.9,11.635,10.934000000000001,10.870999999999999,0.596,      ,,,0
11736,104766,1288,240,1,4.867641000000001,19.230102,-7.5,-16.5,10.805,10.267999999999999,10.22,0.456,284931,22623.0,6.96,0
11737,104767,1288,253,1,4.920007,20.283953,-0.5,-10.6,11.497,10.280999999999999,10.172,1.034,      ,,,0
11738,104768,1288,288,1,4.805948,19.163282000000002,-2.1,-6.9,10.508,10.138,10.105,0.315,      ,,,0
11739,104769,1288,295,1,4.8485949999999995,20.21751,18.0,-14.9,11.491,10.323,10.218,0.993,284815,,,0
11740,104770,1288,297,1,4.919819,20.313807,9.1,-21.2,8.899,8.554,8.523,0.293,31280,22872.0,2.3,0
11741,104771,1288,318,1,4.9227620000000005,19.280905999999998,36.8,7.2,10.255,9.603,9.544,0.5539999999999999,284927,,,0
11742,104772,1288,351,1,4.81251,20.359628,-3.1,-2.1,10.444,10.181000000000001,10.157,0.22399999999999998,      ,22356.0,2.36,0
11743,104773,1288,354,1,4.906655000000001,18.792266,2.5,-8.7,11.200999999999999,9.687999999999999,9.552,1.286,286120,,,0
11744,104774,1288,387,1,4.849487,20.50329,1.7,-5.2,11.942,10.648,10.532,1.1,284807,,,0
11745,104775,1288,437,1,4.919535,20.392126,9.5,-7.0,10.549000000000001,10.007,9.958,0.461,      ,,,0
11746,104776,1288,466,1,4.805159,18.784160999999997,7.4,6.0,10.582,9.182,9.056000000000001,1.19,286059,,,0
11747,104777,1288,485,1,4.876519999999999,19.957736999999998,26.9,16.2,11.82,10.689,10.587,0.961,      ,,,0
11748,104778,1288,498,1,4.92716,19.22714,16.0,-48.3,11.162,9.954,9.845,1.0270000000000001,      ,,,0
11749,104779,1288,511,1,4.8644110000000005,20.526516,7.7,-0.1,12.107000000000001,10.76,10.639000000000001,1.145,284808,,,0
11750,104780,1288,522,1,4.904835,18.961114000000002,0.9,-1.2,11.217,10.64,10.588,0.49,      ,,,0
11751,104781,1288,609,1,4.804349,20.544310999999997,27.4,-50.8,11.623,10.728,10.647,0.7609999999999999,284804,,,0
11752,104782,1288,612,1,4.893201,19.072939,4.5,4.0,9.847000000000001,7.742000000000001,7.553,1.7890000000000001,31072,22745.0,,0
11753,104783,1288,658,1,4.835076,19.16457,-9.4,-5.2,12.034,10.708,10.589,1.127,      ,,,0
11754,104784,1288,680,1,4.909066999999999,18.7694,-2.3,-2.5,11.185,9.095,8.907,1.777,286121,,,0
11755,104785,1288,781,1,4.8299900000000004,20.546434,0.1,-4.2,11.148,10.677999999999999,10.636,0.39899999999999997,      ,,,0
11756,104786,1288,798,1,4.811882,18.973933,8.7,-20.0,11.074000000000002,10.372,10.309000000000001,0.597,286058,,,0
11757,104787,1288,863,1,4.873672,20.42934,1.1,-2.3,11.387,10.904000000000002,10.860999999999999,0.41100000000000003,      ,,,0
11758,104788,1288,894,1,4.838480000000001,19.191576,-9.1,-56.6,10.707,9.283999999999999,9.156,1.21,284831,,,0
11759,104789,1288,929,1,4.801514,20.277135,-4.1,-2.7,11.513,10.388,10.287,0.956,      ,,,0
11760,104790,1288,955,1,4.903409,20.123595,-10.7,-15.3,11.354000000000001,10.602,10.534,0.639,      ,,,0
11761,104791,1288,975,1,4.812742,19.723957000000002,4.8,-8.3,10.315999999999999,9.654,9.594,0.563,284827,22357.0,,0
11762,104792,1288,981,1,4.918937000000001,20.227139,22.0,-16.8,11.275,10.604000000000001,10.544,0.57,      ,,,0
11763,104793,1288,993,1,4.878336,20.000608,78.0,-20.4,10.333,9.488999999999999,9.413,0.7170000000000001,284908,22684.0,12.14,0
11764,104794,1288,1013,1,4.870684,19.959873,32.1,-102.6,11.120999999999999,10.408,10.344000000000001,0.606,      ,,,0
11765,104795,1288,1035,1,4.890272,20.518754,-4.5,0.6,11.604000000000001,11.147,11.106,0.38799999999999996,284901,,,0
11766,104796,1288,1053,1,4.914847,19.967632000000002,-5.6,-54.8,9.847999999999999,8.741,8.641,0.941,31235,,,0
11767,104797,1288,1150,1,4.913948,19.770321,5.7,5.0,12.09,9.88,9.681000000000001,1.879,284917,,,0
11768,104798,1288,1156,1,4.866278,20.06246,4.2,-0.8,11.493,11.437999999999999,11.433,0.047,284904,,,0
11769,104799,1288,1162,1,4.848589,19.76432,2.9,3.1,10.011000000000001,9.658,9.626,0.3,      ,,,0
11770,104800,1288,1259,1,4.87489,19.617084,11.0,-15.3,11.902999999999999,10.894,10.802999999999999,0.858,      ,,,0
11771,104801,1288,1284,1,4.932425,20.313013,-7.9,-13.9,11.609000000000002,10.942,10.882,0.5670000000000001,285065,,,0
11772,104802,1288,1292,1,4.864898999999999,19.800608999999998,-0.5,-5.0,10.475,10.074,10.038,0.341,      ,,,0
11773,104803,1288,1315,1,4.90003,20.309036,16.6,30.4,10.495999999999999,9.763,9.697000000000001,0.623,284911,,,0
11774,104804,1288,1342,1,4.888884,20.577689000000003,1.5,-6.9,11.694,11.618,11.610999999999999,0.065,284900,,,0
11775,104805,1288,1435,1,4.810693,20.227560999999998,2.2,-8.3,12.25,10.402000000000001,10.236,1.571,      ,,,0
11776,104806,1288,1440,1,4.826954,19.556893,-2.3,-1.7,10.355,10.078,10.052999999999999,0.235,284828,,,0
11777,104807,1288,1452,1,4.9276599999999995,19.589748,7.0,-11.1,12.489,10.137,9.925,1.999,      ,,,0
11778,104808,1288,1591,1,4.916212000000001,19.48539,63.6,-27.9,6.7,6.388999999999999,6.361000000000001,0.264,31236,22850.0,14.67,0
11779,104809,1288,1603,1,4.873039,19.939329,-2.6,-4.5,11.105,10.513,10.46,0.503,      ,,,0
11780,104810,1288,1651,1,4.833223,20.12151,-3.1,-0.1,11.535,10.974,10.924000000000001,0.47700000000000004,      ,,,0
11781,104811,1288,1675,1,4.817748,19.462961,54.0,-118.9,11.782,10.9,10.821,0.75,      ,,,0
11782,104812,1288,1695,1,4.8921,19.874673,8.4,-18.2,11.450999999999999,10.623,10.548,0.7040000000000001,      ,,,0
11783,104813,1288,1706,1,4.8562389999999995,18.839878,76.9,-25.7,5.356,5.1160000000000005,5.093999999999999,0.204,30780,22565.0,17.27,0
11784,104814,1289,12,1,5.013591,20.276147,21.0,-22.1,11.975,10.452,10.315,1.295,285059,,,0
