,Unnamed: 0,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades,cluster,silhouette
779,779,17044,3.653743,24.466521,8.85,20.2,-45.09,10.4,0.616,0,1,0.05174743880915547
781,781,18502,3.956601,21.553663,8.84,9.6,-43.24,8.96,0.625,0,1,-0.0467499225266392
785,785,22012,4.731548,12.6856,8.81,-5.09,-67.86,9.76,0.706,0,1,0.2906094167022822
789,789,17499,3.747927,24.113339,8.8,21.55,-44.92,3.72,-0.105,0,1,0.049394008425385154
792,792,18864,4.044032,15.062026,8.78,-1.24,-59.67,8.74,0.644,0,1,0.22729124059984385
798,798,17531,3.753471,24.467278,8.75,19.35,-41.63,4.3,-0.11,0,1,-0.03923989210698343
803,803,27450,5.812426,18.243179,8.72,19.04,-37.36,7.25,0.384,0,1,-0.16573206767945683
812,812,18431,3.941145,23.150273,8.66,16.99,-47.06,8.34,0.269,0,1,0.0878392887000577
814,814,13923,2.989573,6.652102,8.65,25.64,-40.89,7.25,0.0,0,1,-0.07544637884566502
815,815,16271,3.496428,18.738374,8.65,-8.15,-48.09,9.01,0.47,0,1,0.0009751960678289546
822,822,17900,3.828758,23.711855,8.58,16.5,-44.53,6.17,-0.046,0,1,0.026592589086346034
824,824,17847,3.819373,24.053415,8.57,17.77,-44.7,3.62,-0.07,0,1,0.032093465290513136
825,825,17325,3.708297,20.14999,8.53,19.99,-45.06,8.42,0.329,0,1,0.05137495566235977
829,829,15341,3.2971550000000005,22.832191,8.5,22.79,-43.58,7.64,0.267,0,1,0.024498549053161508
837,837,16423,3.52454,21.821909,8.44,24.13,-49.19,8.88,0.391,0,1,0.13953193693911056
838,838,26879,5.70675,18.687347,8.44,22.9,-36.99,8.06,0.471,0,1,-0.15546320231062752
840,840,17851,3.819782,24.136712,8.42,18.71,-46.74,5.05,-0.08199999999999999,0,1,0.08349801087263896
848,848,17692,3.789158,23.803347,8.35,19.78,-43.97,6.99,0.03,0,1,0.026155761314633673
856,856,19664,4.213176,10.607032,8.29,22.3,-48.92,9.21,0.5529999999999999,0,1,0.11071798812367122
859,859,15054,3.2334650000000003,10.453345,8.27,63.36,-67.56,8.46,0.56,0,1,0.21057244950626672
881,881,25965,5.539453,19.122437,8.16,-14.78,-64.02,7.49,0.501,0,1,0.22649240402423138
883,883,19054,4.082368,20.85648,8.15,12.9,-51.39,8.94,0.821,0,1,0.15464382938723492
888,888,19549,4.186963,18.379925,8.13,-25.19,-122.41,9.66,0.537,0,1,0.33831142995993396
891,891,16639,3.568697,24.344449,8.11,19.64,-43.71,9.54,0.51,0,1,0.01672658103256419
894,894,16469,3.5350620000000004,16.728003,8.08,30.96,-69.91,8.6,0.512,0,1,0.32837325410869656
899,899,18730,4.012373,15.475283,8.07,-36.57,-42.29,7.65,0.97,0,1,-0.1208670791709847
902,902,21359,4.582948,16.994685999999998,8.06,-0.08,-80.46,7.19,1.18,0,1,0.3651966283707178
904,904,14950,3.211958,3.464827,8.05,-43.67,-44.4,9.76,0.5870000000000001,0,1,-0.08635372052083819
909,909,17862,3.822708,24.380956,8.02,18.34,-44.53,6.62,-0.027000000000000003,0,1,0.03336622864707997
926,926,17000,3.644645,22.659612,7.88,19.34,-45.29,6.71,-0.001,0,1,0.05542091705880568
932,932,15267,3.2824980000000004,23.126759,7.86,8.72,-70.4,7.32,1.296,0,1,0.33488777339347875
936,936,22475,4.835966,10.604856,7.83,17.08,-68.94,7.94,0.41,0,1,0.33055441502425364
937,937,14477,3.113944,5.65004,7.82,56.57,-54.85,8.21,0.417,0,1,0.13971967713013667
942,942,13787,2.958084,7.778027000000002,7.8,36.83,-47.88,8.95,0.422,0,1,0.0872832507019078
945,945,27263,5.77904,11.050417,7.78,56.64,-57.82,7.6,0.7170000000000001,0,1,0.172090714665999
948,948,17043,3.653667,21.843252,7.78,21.89,-41.6,7.27,0.068,0,1,-0.03227577123016613
951,951,15552,3.339236,23.689288,7.76,30.52,-56.38,7.46,0.279,0,1,0.22539165177164625
955,955,27316,5.786987,14.488322,7.72,3.84,-42.3,5.72,0.077,0,1,-0.1152515474960144
957,957,18091,3.86689,19.596858,7.71,13.35,-46.2,10.5,0.635,0,1,0.04654292179491738
966,966,22886,4.922802,15.196856,7.68,40.08,-80.35,9.26,0.635,0,1,0.3410783328402185
973,973,25572,5.465391,23.293059,7.65,-2.0,-47.03,8.24,0.7,0,1,-0.003381365352080118
977,977,19112,4.098024,10.973254,7.63,-4.31,-72.08,8.16,0.0,0,1,0.31690782166953785
980,980,20268,4.34479,6.130798,7.62,-13.06,-44.79,5.76,0.914,0,1,-0.10277659836871715
983,983,20447,4.380822,9.771325,7.6,14.13,-56.33,8.11,0.457,0,1,0.21283433111138142
988,988,17413,3.731216,16.022059,7.58,21.45,-85.86,8.58,0.441,0,1,0.38519791591591257
995,995,25209,5.392907,5.821793,7.54,41.18,-51.45,8.1,0.445,0,1,0.12977141126039227
1000,1000,18634,3.988808,13.975045,7.51,-9.77,-59.6,6.77,1.178,0,1,0.19337419958884383
1003,1003,25890,5.5268180000000005,17.114692,7.48,-27.96,-78.0,9.37,0.698,0,1,0.2764660099051261
1014,1014,18855,4.042356,4.464283999999998,7.43,-11.21,-60.47,10.0,0.6679999999999999,0,1,0.17997065031403126
1032,1032,22918,4.931972,22.271806,7.32,34.94,-67.84,9.57,0.457,0,1,0.3047285845884783
1035,1035,18576,3.976448,15.086095000000002,7.32,3.82,-44.38,8.41,0.727,0,1,-0.05741621332987707
1039,1039,17289,3.701312,22.858564,7.29,19.7,-41.66,9.17,0.463,0,1,-0.039778045910241804
1049,1049,25250,5.399187,19.99925,7.25,22.86,-48.95,8.4,0.588,0,1,0.1318601026254407
1056,1056,21314,4.576201,20.324668,7.21,61.57,-103.21,9.93,0.573,0,1,0.2701362426971008
1078,1078,17778,3.806094,10.793061,7.09,-19.21,-118.44,7.93,0.765,0,1,0.34957064920474046
1083,1083,22935,4.935176,22.57656,7.06,39.12,-52.62,7.16,1.21,0,1,0.16607007183202488
1088,1088,28620,6.0418949999999985,13.289632,7.05,56.38,-64.33,7.9,0.485,0,1,0.2199916046911508
1119,1119,17791,3.80836,24.345524,6.9,17.7,-43.2,6.96,0.128,0,1,-0.007018504354488848
1120,1120,25070,5.366983,22.168718,6.9,3.74,-45.21,10.53,0.6679999999999999,0,1,-0.028679098930032575
1125,1125,16985,3.640659,15.149635,6.85,3.65,-57.55,7.35,1.164,0,1,0.21294592945573967
1129,1129,15489,3.327207,12.00404,6.84,-41.19,-46.3,9.78,0.688,0,1,-0.06295521679574245
1132,1132,20580,4.408193,22.741511,6.8,31.05,-36.92,7.95,0.406,0,1,-0.11947760398647402
1137,1137,18459,3.944369,21.957635,6.78,42.2,-40.72,9.53,0.469,0,1,-0.018898817069992056
1139,1139,19772,4.239152,19.579661,6.78,16.04,-50.71,8.18,0.5429999999999999,0,1,0.14963216919727176
1141,1141,15954,3.423396,17.743809,6.77,57.93,-83.22,8.69,0.667,0,1,0.29324963727302994
1161,1161,17317,3.706673,22.421138,6.66,19.29,-44.43,10.4,0.7,0,1,0.028331357478313755
1166,1166,13878,2.97934,13.604442,6.65,30.73,-80.89,7.27,1.047,0,1,0.36221831860283327
1169,1169,14767,3.177748,21.892646,6.65,-29.16,-78.05,7.22,1.065,0,1,0.2704635404256026
1171,1171,18263,3.907011,24.360077,6.64,20.29,-48.98,10.94,0.7140000000000001,0,1,0.12362940390186662
1173,1173,22426,4.825813,7.637339,6.64,-0.38,-41.19,10.01,0.59,0,1,-0.17204017654389486
1182,1182,14843,3.195187,11.141712,6.61,10.03,-124.12,9.14,0.6779999999999999,0,1,0.3685770175096193
1193,1193,26568,5.648813,20.030543,6.56,-12.35,-37.73,9.3,0.597,0,1,-0.24671916293763477
1201,1201,27214,5.767742,21.285359,6.52,-2.26,-41.8,8.06,0.324,0,1,-0.14114611359810172
1216,1216,15612,3.350364,19.476262,6.44,63.85,-56.74,7.96,0.594,0,1,0.14683268925067394
1221,1221,27560,5.8369620000000015,4.423406,6.43,7.86,-38.28,5.96,1.361,0,1,-0.22317261280873232
1240,1240,21899,4.708551,17.877842,6.35,21.33,-55.5,10.54,0.5770000000000001,0,1,0.22221482274408852
1256,1256,17923,3.832793,23.848696,6.3,18.74,-44.35,6.73,0.063,0,1,0.025322642697661556
1259,1259,19262,4.128611,21.262622,6.29,-5.4,-48.19,9.18,0.63,0,1,0.008314204831710343
1261,1261,17316,3.706666,21.473491,6.28,24.13,-47.88,9.85,0.55,0,1,0.11037211978472998
1263,1263,22967,4.942101999999998,15.813829,6.27,49.86,-44.2,9.26,0.584,0,1,0.03643434965802316
1267,1267,18762,4.018606,20.199158,6.26,31.67,-79.25,6.76,1.055,0,1,0.3562470975371239
1269,1269,23382,5.026882,12.340892,6.24,53.1,-116.5,7.66,1.038,0,1,0.3300919262786899
1274,1274,16478,3.536651,11.542426,6.23,31.18,-40.99,6.79,0.035,0,1,-0.048711381174205134
1288,1288,19367,4.148719,20.385998,6.16,23.25,-51.07,9.37,0.5870000000000001,0,1,0.1640479214740576
1295,1295,16314,3.504258,12.901794,6.14,-32.67,-45.33,8.24,1.016,0,1,-0.08549276915937976
1296,1296,18955,4.06227,22.944283,6.13,19.18,-45.37,9.68,0.57,0,1,0.049815986702093695
1312,1312,25618,5.472847,18.101673,6.09,-66.82,-63.5,9.35,0.612,0,1,0.08844516335698065
1315,1315,16627,3.565653,15.625604999999998,6.06,25.96,-36.55,9.57,0.552,0,1,-0.163933584802544
1321,1321,22667,4.875545,14.250642,6.02,-2.62,-56.13,4.71,1.773,0,1,0.16645730267014466
1338,1338,18274,3.909305,13.770891,5.95,10.37,-64.0,7.55,1.107,0,1,0.2937085565233951
1347,1347,27205,5.76689,21.317804,5.91,1.05,-41.14,7.7,0.394,0,1,-0.14963168525935358
1355,1355,16979,3.639605,22.499683,5.86,20.33,-43.05,10.09,0.634,0,1,-0.006140281049292904
1360,1360,23049,4.960329,17.392173,5.85,69.62,-104.11,9.18,0.708,0,1,0.18686843264545636
1371,1371,22753,4.894247,12.907831,5.82,3.32,-90.37,10.18,0.612,0,1,0.382965627303459
1389,1389,28323,5.984117,15.314901999999998,5.74,14.82,-71.87,8.16,0.585,0,1,0.3472332863945299
1404,1404,25678,5.484111,14.744021,5.67,21.08,-45.34,10.26,0.6809999999999999,0,1,0.036945270916806175
1411,1411,16109,3.4588970000000003,19.187133,5.64,-56.75,-67.2,9.17,0.624,0,1,0.1286042912330396
1419,1419,25297,5.411523000000001,11.529365,5.6,-46.2,-116.6,7.19,1.077,0,1,0.2927824586830065
1421,1421,20188,4.32706,10.121437,5.59,-16.92,-40.9,6.31,1.4280000000000002,0,1,-0.18574589706101757
1442,1442,17908,3.829773,9.87793,5.51,13.06,-44.31,7.8,1.31,0,1,-0.03651656714574709
1450,1450,27496,5.822609,23.624686,5.48,34.39,-41.63,9.18,0.64,0,1,-0.013951435581015892
1462,1462,25959,5.5383510000000005,17.743645,5.42,7.4,-37.7,7.99,0.476,0,1,-0.22605541068059576
1468,1468,26520,5.639901999999998,18.136213,5.41,3.94,-39.0,9.33,0.6,0,1,-0.20373111390951504
1492,1492,15038,3.2306060000000003,22.25251,5.31,-9.35,-41.29,8.64,0.593,0,1,-0.16612047582579995
1506,1506,26287,5.597625,5.028807,5.28,-7.03,-45.76,7.97,0.519,0,1,-0.07989916332933225
1525,1525,28689,6.057243,3.862454,5.21,-14.92,-67.61,7.1,1.267,0,1,0.23489050082977844
1535,1535,14318,3.077957,15.856023,5.17,-11.92,-91.94,6.37,1.4,0,1,0.359832868712235
1543,1543,23045,4.95655,11.509809,5.12,1.18,-43.65,10.01,0.614,0,1,-0.1011072392526725
1554,1554,13586,2.917055,11.491442,5.09,-7.12,-47.28,9.08,0.545,0,1,-0.033151971647377404
1555,1555,18559,3.972472,24.081125,5.08,17.54,-44.24,7.21,0.035,0,1,0.012588943235388481
1568,1568,23707,5.096514,17.380861,5.02,-7.95,-68.22,9.06,0.459,0,1,0.28095711170140736
1575,1575,25745,5.49716,18.416195,4.99,4.11,-38.77,7.64,0.101,0,1,-0.20940458907126203
1608,1608,28627,6.043863,4.073413,4.85,-24.97,-43.0,10.07,0.61,0,1,-0.13982612989016546
1625,1625,24286,5.211977,13.372635999999998,4.79,-7.13,-62.94,8.85,1.202,0,1,0.23460879095262965
1664,1664,25550,5.462192,24.332475,4.66,28.24,-36.35,9.36,0.74,0,1,-0.14601879881786983
1666,1666,17301,3.703521,10.739793,4.66,11.78,-40.39,10.74,0.584,0,1,-0.14920937415797686
1673,1673,14689,3.162682,20.000992,4.64,20.16,-49.78,7.49,1.222,0,1,0.13531364413863559
1674,1674,22583,4.860096,12.794097,4.64,19.2,-41.29,9.64,0.659,0,1,-0.08470348622212276
1680,1680,25583,5.467114,17.23913,4.63,16.53,-46.15,5.77,1.634,0,1,0.044626432999475704
1709,1709,15333,3.295927,3.681439,4.56,27.81,-55.79,7.8,1.018,0,1,0.18373673547854283
1713,1713,19075,4.08884,22.057633,4.55,5.21,-63.94,7.94,0.726,0,1,0.2799033066514857
1723,1723,15129,3.251802,16.255277,4.53,-16.39,-50.93,8.44,0.5820000000000001,0,1,0.027559352741071845
1768,1768,16822,3.607592,12.007195,4.35,2.1,-49.01,8.41,1.19,0,1,0.040734238925349706
1797,1797,21318,4.576494,21.105712,4.25,-22.47,-44.83,8.42,1.08,0,1,-0.09770180383516211
1802,1802,27257,5.777891,10.931768,4.23,-7.1,-42.18,7.4,1.384,0,1,-0.16003063485394434
1805,1805,14069,3.021473,14.982244,4.22,39.08,-50.73,7.78,0.6559999999999999,0,1,0.13408313419131257
1826,1826,17607,3.772038,20.879788,4.16,14.07,-42.94,11.54,0.843,0,1,-0.048425259962219795
1899,1899,16108,3.458876,5.870437,3.89,9.91,-41.96,7.19,1.266,0,1,-0.12701844372774676
1919,1919,23167,4.9840849999999985,21.736449,3.81,30.12,-67.33,9.53,0.63,0,1,0.3063793973360165
1934,1934,14493,3.119543,19.364032,3.78,19.8,-40.7,8.31,1.036,0,1,-0.08300812999645264
1944,1944,22004,4.7303190000000015,15.831329,3.75,2.13,-40.26,10.58,0.653,0,1,-0.18417030666884812
1983,1983,16250,3.490358,10.900387,3.6,13.31,-44.04,10.74,0.584,0,1,-0.04688668715505672
2011,2011,25671,5.48324,13.14851,3.52,-16.3,-40.91,8.05,1.073,0,1,-0.187974010714267
2040,2040,14682,3.161266,17.260873999999998,3.44,-13.23,-39.69,7.74,1.546,0,1,-0.21228502046334463
2049,2049,16066,3.44897,3.4645410000000005,3.4,22.15,-40.68,8.68,1.026,0,1,-0.1141334267337005
2074,2074,15588,3.346246,18.737311,3.32,14.89,-39.8,8.63,1.069,0,1,-0.1348598025588355
2116,2116,16512,3.543533,17.26897,3.17,3.44,-43.37,9.8,0.446,0,1,-0.09491970327141452
2145,2145,27638,5.8506800000000005,20.406217,3.08,18.45,-68.23,8.91,0.777,0,1,0.32238497910556774
2148,2148,25834,5.515577,19.78807,3.08,-24.42,-63.65,9.39,0.5670000000000001,0,1,0.17987067083624406
2153,2153,15872,3.4075,3.864542,3.05,-15.03,-41.08,9.48,0.377,0,1,-0.18967779708465168
2195,2195,21976,4.724248,4.963586,2.92,-7.6,-90.18,8.07,0.376,0,1,0.3525455923132842
2250,2250,25268,5.404353,20.140013,2.69,23.57,-40.14,8.38,1.267,0,1,-0.08563253897013864
2278,2278,19701,4.2203089999999985,6.600489,2.58,28.45,-39.53,9.09,1.2819999999999998,0,1,-0.11065465846503816
2299,2299,16778,3.598754,9.565932,2.5,-6.97,-49.13,11.4,1.106,0,1,-0.0007924017052773098
2306,2306,20956,4.493226,3.83855,2.45,47.66,-40.57,10.2,0.758,0,1,-0.04286152814306611
2324,2324,25893,5.527552,18.24411,2.4,2.9,-38.61,6.77,1.592,0,1,-0.22309731886938847
2353,2353,16737,3.5884370000000003,18.903079,2.26,5.9,-41.23,7.57,1.73,0,1,-0.14195380637696012
2381,2381,18393,3.932395,4.071004,2.16,-11.18,-46.34,9.1,0.64,0,1,-0.08122274639221472
2403,2403,23460,5.042411,23.870957,2.03,25.39,-41.62,8.56,1.288,0,1,-0.04195568615515981
2419,2419,22212,4.776742,8.317872,1.94,6.35,-38.06,8.01,1.486,0,1,-0.24099214867202975
2570,2570,14601,3.141912,10.445897,0.89,66.42,-88.06,9.81,0.473,0,1,0.21122594584864127
207,207,28614,6.039722,9.647277,21.49,14.19,-37.44,4.12,0.17,1,1,-0.17148211464703178
1070,1070,21082,4.518664,15.105037,7.16,42.72,-52.75,6.28,1.725,1,1,0.15943141655536716
1213,1213,20352,4.359133,16.802954,6.46,39.1,-105.18,9.17,0.5539999999999999,1,1,0.36233522912149996
1381,1381,20756,4.4475370000000005,17.028632,5.77,27.27,-52.56,6.86,1.494,1,1,0.1809364075541771
1,1,22449,4.83067,6.961276,124.6,463.44,11.62,3.19,0.484,0,2,-0.047124564483627014
14,14,23835,5.124168,18.645052,63.02,536.05,18.51,4.91,0.657,0,2,0.08215897371759102
27,27,15099,3.246452,8.980792,44.96,401.17,-404.84,7.83,0.861,0,2,0.40093210911701227
30,30,23786,5.111726999999999,14.446235,41.7,282.67,-239.14,7.74,0.804,0,2,0.04766970397487627
39,39,28066,5.934287,13.924912,35.72,373.03,-483.84,6.6,0.65,0,2,0.3003663706527125
52,52,24301,5.214843,19.722168,31.41,366.33,-674.39,9.93,1.064,0,2,0.16025520281033104
57,57,14023,3.010027,5.986063,30.87,698.12,-157.87,8.11,0.838,0,2,0.35749323422953944
61,61,19472,4.170571,17.368432000000002,29.88,414.43,-152.23,9.07,1.07,0,2,0.1791614317539167
68,68,20012,4.2911,23.468456,28.68,488.16,-289.14,11.36,1.24,0,2,0.46004612725749205
73,73,13702,2.940599,18.023119,28.24,281.23,-218.84,5.58,0.471,0,2,-0.036605970774890924
114,114,16144,3.467312,22.023077,24.37,341.88,-321.48,11.41,1.411,0,2,0.33413592549877913
388,388,14992,3.2204490000000003,3.821107,15.89,273.22,-225.92,9.85,0.94,0,2,-0.04375335888198691
416,416,28671,6.054128,19.360743,14.86,666.6,-623.13,9.28,0.6459999999999999,0,2,0.36274693489154364
490,490,19797,4.243199,22.351182,12.84,425.56,-301.97,9.23,0.362,0,2,0.44119811071406806
496,496,15904,3.413989,12.256581,12.65,566.89,-493.05,10.76,0.5710000000000001,0,2,0.43645911375373325
538,538,20319,4.352837,6.103544,11.64,669.26,-30.2,11.86,1.18,0,2,0.24401956068043554
851,851,26617,5.657621,3.950742,8.32,255.83,-243.74,10.35,0.64,0,2,-0.054493213738337265
1093,1093,16072,3.4499370000000003,23.77665,6.99,262.7,-342.88,10.81,0.544,0,2,0.028199210486526478
0,0,26857,5.7025739999999985,12.489337,172.78,1999.05,-1570.64,11.56,1.675,0,3,0.30545347000953277
4,4,21932,4.7154940000000005,18.958171,106.16,659.83,-1114.72,9.95,1.523,0,3,-0.38200180470750483
7,7,21000,4.503495,5.298818,84.76,106.9,119.86,9.83,0.6,0,4,0.013964483690457023
9,9,24284,5.211729,19.66565,78.5,275.09,238.42,10.82,1.55,0,4,0.1337335963547979
12,12,25220,5.3939949999999985,17.324119,69.76,253.35,-4.66,7.93,1.104,0,4,0.4053848548472763
13,13,25278,5.4070730000000005,17.383534,68.19,250.4,-7.42,5.0,0.544,0,4,0.411278682263064
16,16,19076,4.088961,22.008905,59.79,172.61,-130.08,5.9,0.62,0,4,0.32921487552400397
20,20,15844,3.4018,23.785027,50.54,217.18,-129.17,10.38,1.51,0,4,0.35894644277659055
22,22,18267,3.907787,16.616054000000002,48.36,217.11,-165.59,6.81,0.7190000000000001,0,4,0.29312026821078924
25,25,26844,5.699685,15.337223000000002,46.51,78.74,-44.01,10.72,1.689,0,4,0.18957701848941555
26,26,17496,3.747535,11.92,45.87,315.63,126.16,9.13,1.179,0,4,0.24582930004729386
29,29,13976,3.000781,7.749752,42.66,329.79,19.67,7.97,0.926,0,4,0.33138864172704563
34,34,13601,2.9215020000000003,16.309189,38.3,203.76,-47.24,7.41,0.7490000000000001,0,4,0.4958512840221157
37,37,22715,4.884648,22.23517,37.09,149.22,-129.31,8.78,1.019,0,4,0.30565584621805586
38,38,14729,3.170877,12.050509,36.96,245.15,-153.65,9.38,1.15,0,4,0.3191895901685619
44,44,24205,5.196236,4.403539,34.85,180.83,-137.32,7.0,0.588,0,4,0.3334864410542464
46,46,15563,3.341443,8.454444,34.18,228.24,2.51,9.65,1.13,0,4,0.4408198696340503
49,49,19834,4.252892,14.39847,31.94,118.87,-11.92,11.56,1.3630000000000002,0,4,0.5026627035619301
50,50,14258,3.064115,6.133298,31.75,231.78,48.42,6.92,0.552,0,4,0.36681711110984566
56,56,19862,4.259356,15.70626,31.11,112.78,-25.84,10.96,0.924,0,4,0.5271643235870731
59,59,19981,4.285243,22.673317,30.56,117.96,-42.19,9.77,1.23,0,4,0.537656096714586
62,62,19441,4.163708,9.305498,29.78,156.7,-2.81,10.1,1.192,0,4,0.5095876630734004
65,65,14230,3.05796,23.06148,29.62,111.75,3.47,7.09,0.624,0,4,0.3986472579023498
66,66,19117,4.098447,11.966169,29.02,216.53,17.79,10.06,1.12,0,4,0.4304347240301552
70,70,17794,3.809149,15.201997,28.41,95.08,-89.59,9.45,1.08,0,4,0.17982002847395792
72,72,20745,4.445229,12.686578,28.27,123.44,-16.78,10.5,1.358,0,4,0.5354795984692565
76,76,25873,5.523207,12.556091,28.0,172.35,-136.2,8.4,0.8140000000000001,0,4,0.3298123444255153
77,77,19767,4.238415,12.348101,27.98,341.22,-59.45,6.74,0.677,0,4,0.27768321748214686
78,78,18975,4.065723,8.197269,27.8,168.35,27.98,5.45,0.371,0,4,0.41971870087670127
79,79,22919,4.932189,4.670427,27.78,134.42,-183.5,7.02,0.561,0,4,0.1263140711044898
80,80,19591,4.198951,23.636326,27.21,137.76,-54.42,9.38,1.09,0,4,0.5365115995448715
81,81,17076,3.659333,18.384913,27.18,188.2,-193.16,8.24,0.81,0,4,0.2125758340095869
85,85,17928,3.834295,22.591635,26.91,155.06,-63.56,7.29,0.5379999999999999,0,4,0.5195273843298445
87,87,18322,3.917066,12.485588,26.49,127.58,-9.65,10.12,1.07,0,4,0.5193211670130637
89,89,22221,4.7793269999999985,9.01742,26.26,89.03,-16.73,7.24,0.56,0,4,0.30972408106122334
98,98,16908,3.626382,21.343174,25.23,141.55,-27.39,9.35,0.917,0,4,0.5667804405019587
100,100,21256,4.560328,21.150854,24.98,109.3,-45.31,10.69,1.237,0,4,0.5061247333114769
101,101,19316,4.14074,12.19184,24.9,115.35,-13.05,11.28,1.327,0,4,0.5037974342214205
103,103,18018,3.850865,23.903655,24.72,150.93,-46.61,10.17,1.16,0,4,0.5544191234899536
106,106,18253,3.904445,8.55867,24.61,238.12,-67.02,11.94,1.46,0,4,0.4422507282648004
108,108,15374,3.3041940000000003,9.24515,24.54,123.52,15.81,11.91,1.341,0,4,0.38930551492174126
117,117,18327,3.918473000000001,16.998476,24.16,148.37,-25.09,8.99,0.895,0,4,0.5628626619310743
119,119,22224,4.780404,17.748324,24.11,96.93,-33.93,9.6,0.967,0,4,0.4530331668892592
120,120,20834,4.464704,24.444788,24.05,375.08,114.38,9.4,0.894,0,4,0.24204786968386843
122,122,17766,3.803295,7.14624,24.02,173.16,4.87,10.85,1.34,0,4,0.48527016297383935
123,123,21280,4.566261,15.163621,24.02,101.93,-33.75,8.48,0.847,0,4,0.49349719218141314
124,124,21723,4.664159,12.728474,23.95,102.0,-17.7,10.04,1.073,0,4,0.45371875884827173
126,126,19481,4.1727,12.077616,23.85,168.24,89.45,8.11,0.741,0,4,0.24066142940405508
127,127,21762,4.673742,16.51366,23.65,91.94,-30.69,9.47,1.096,0,4,0.39925902396062607
128,128,22505,4.842727,15.083454,23.64,89.49,-20.65,7.73,0.74,0,4,0.34027665395859447
130,130,19207,4.117007,15.335032,23.57,122.63,-18.96,10.49,1.18,0,4,0.5454277273431145
133,133,21543,4.62555,15.146454,23.54,86.8,-17.98,7.53,0.597,0,4,0.29189272664797716
134,134,20130,4.316104,19.906701,23.53,113.95,-36.39,8.62,0.745,0,4,0.5513417363965788
137,137,21123,4.526973,17.709777,23.41,105.81,-30.97,9.53,0.987,0,4,0.5167783881055393
143,143,21923,4.714363,18.720433,23.23,103.46,-92.15,7.12,0.677,0,4,0.24213116860874118
149,149,20686,4.431035,18.864063,23.08,110.87,-33.75,8.07,0.68,0,4,0.5423366640006684
150,150,18946,4.060844,19.45501,23.07,119.02,-34.19,10.12,1.095,0,4,0.563094467589433
152,152,20751,4.446738,10.87107,23.03,111.07,-16.26,9.45,1.033,0,4,0.5006716662050508
155,155,22496,4.839981,17.202665,22.96,102.78,-29.7,7.1,0.563,0,4,0.49729535803466823
157,157,20995,4.502388,15.637841,22.93,107.59,-23.92,5.58,0.324,0,4,0.5140954011652648
159,159,16529,3.547244,23.692185,22.78,160.99,-40.55,8.88,0.8440000000000001,0,4,0.5552896151021117
160,160,18893,4.049864,9.208489,22.7,93.22,-162.79,6.91,0.466,0,4,-0.028767208644164783
161,161,19808,4.2477589999999985,13.054953,22.67,114.46,-19.28,10.69,1.204,0,4,0.5263896855796972
162,162,15401,3.309778,10.312375,22.66,147.35,-80.83,12.25,1.485,0,4,0.46644757322913827
163,163,20641,4.423615,22.199998,22.65,112.45,-47.06,5.27,0.25,0,4,0.5137742951985553
165,165,21637,4.647581,23.149971,22.6,104.3,-55.25,7.51,0.5760000000000001,0,4,0.4339023440284449
168,168,21029,4.509342,16.194014000000006,22.54,104.98,-25.14,4.78,0.17,0,4,0.5017700920044071
171,171,22177,4.771887,3.636336,22.45,92.59,12.96,10.92,1.277,0,4,0.17550801927677545
173,173,20219,4.332696,14.035201,22.31,115.42,-19.91,5.58,0.28300000000000003,0,4,0.5327583990445077
175,175,20237,4.336935,19.23348,22.27,115.67,-34.02,7.46,0.56,0,4,0.5571884685797444
