recno;TYCID1;TYCID2;TYCID3;RA_J2000_24;DE_J2000;pmRA;pmDE;BT;VT;V;B-V;HD;HIP;Plx;is_hyades;cluster;silhouette
102256;1234;369;1;3.591537;15.345793;-0.5;-11.5;10.607;10.119;10.075;0.415;      ;;;0;0;0.3085183636
102257;1234;378;1;3.511704;15.431422;-10.6;-29;11.862;10.95;10.868;0.775;      ;;;0;0;0.2091828569
102258;1234;392;1;3.555877;15.197987;-5.7;-18.1;10.489;9.995;9.951;0.42;      ;16571;3.13;0;0;0.2883790341
102260;1234;493;1;3.555526;15.536948;27.4;-21.7;9.711;9.152;9.102;0.475;      ;16568;6.74;0;0;0.3237512211
102261;1234;510;1;3.565653;15.625602;24.9;-38.9;10.227;9.636;9.583;0.502;      ;16627;6.06;0;0;0.3311041631
102262;1234;527;1;3.599919;15.277613;-7.4;-12.8;11.371;10.82;10.77;0.468;      ;;;0;0;0.2975762628
102263;1234;545;1;3.548234;15.549801;27.2;53.8;9.095;8.626;8.584;0.399;21963;16532;10.98;0;0;0.3279283587
102265;1234;576;1;3.572847;15.526168;33;7.3;11.247;10.271;10.183;0.83;      ;;;0;0;0.1979759152
102267;1234;611;1;3.580355;16.12747;-56.4;-61.8;9.197;8.634;8.583;0.479;22168;;;0;0;0.3881025959
102269;1234;688;1;3.535061;16.727993;27.8;-73.6;9.206;8.659;8.61;0.465;21865;16469;8.08;0;0;0.4390953433
102271;1234;756;1;3.549316;16.598439;-17.9;-91.9;7.604;7.077;7.03;0.448;21962;16538;18.16;0;0;0.4299853731
102272;1234;782;1;3.579943;16.489716;-46.8;-7.6;11.151;10.541;10.486;0.519;      ;;;0;0;0.4175941639
102273;1234;785;1;3.591834;16.2131;2;-0.8;10.802;10.328;10.285;0.403;      ;;;0;0;0.3981083313
102274;1234;1033;1;3.471912;15.180803;-3.2;-8.3;11.732;11.175;11.125;0.473;      ;;;0;0;0.2740590394
102275;1234;1066;1;3.484958;15.047807;3.3;-15;11.603;10.833;10.764;0.655;      ;;;0;0;0.210351145
102276;1234;1081;1;3.489493;15.232542;-25.9;-15.9;9.838;9.346;9.302;0.418;      ;16246;7.59;0;0;0.2867331651
102277;1234;1107;1;3.488775;16.198355;25.9;-41.3;8.84;8.357;8.314;0.411;21568;16241;8.91;0;0;0.3875300939
102278;1234;1110;1;3.469832;16.120381;-4.7;-9.6;11.32;10.673;10.615;0.55;      ;;;0;0;0.3649924292
102279;1234;1118;1;3.472991;16.081317;4.5;-11.3;11.953;11.114;11.038;0.713;      ;16176;8.77;0;0;0.3052321256
102280;1235;26;1;3.713462;15.103144;12;3.5;11.402;10.918;10.874;0.411;      ;;;0;0;0.2865350575
102281;1235;77;1;3.670283;15.081901;46.4;-23;10.312;9.641;9.581;0.57;      ;;;0;0;0.2569012699
102282;1235;82;1;3.622411;15.095401;-26;-63.5;8.868;8.297;8.246;0.485;22481;16891;14.67;0;0;0.2742179771
102289;1235;264;1;3.608986;15.163685;68.8;-21.5;10.963;10.197;10.128;0.651;      ;;;0;0;0.2368886184
102290;1235;274;1;3.637935;15.171304;120.3;-70.8;9.385;8.597;8.526;0.67;22555;;;0;0;0.2323469995
102291;1235;283;1;3.602711;15.573101;15.5;-18.6;10.615;10.187;10.148;0.364;      ;;;0;0;0.3328377726
102292;1235;335;1;3.620136;15.629848;-14.1;-60.7;10.709;9.943;9.874;0.651;      ;;;0;0;0.2948557531
102294;1235;345;1;3.607833;15.163634;-21.1;-32.6;11.363;10.63;10.564;0.623;      ;;;0;0;0.2469778337
102295;1235;400;1;3.666753;16.360196;-9.2;2.1;8.516;8.375;8.362;0.12;22744;17121;4.64;0;0;0.3498543298
102296;1235;436;1;3.71591;16.626087;48;2.5;11.182;10.393;10.322;0.671;      ;;;0;0;0.3946108639
102298;1235;486;1;3.722611;16.420394;-1.3;-10.2;7.953;7.837;7.827;0.099;23142;;;0;0;0.3489054614
102299;1235;502;1;3.608602;16.678304;-7.5;-16.7;9.883;9.521;9.488;0.308;      ;16831;3.98;0;0;0.4246814059
102302;1235;593;1;3.731215;16.022054;16.9;-87.6;9.069;8.633;8.594;0.371;23205;17413;7.58;0;0;0.3850059925
102305;1235;680;1;3.638746;16.784905;7.8;3.3;10.541;9.82;9.755;0.613;      ;;;0;0;0.4259291411
102307;1235;698;1;3.694131;16.232112;-5.4;-14.3;10.206;9.848;9.816;0.304;      ;;;0;0;0.3920793834
102309;1235;716;1;3.617161;16.54148;6.9;-51.2;10.338;9.543;9.471;0.676;      ;;;0;0;0.3790528045
102312;1235;787;1;3.635119;16.497695;6.2;5.7;11.482;10.776;10.712;0.6;      ;;;0;0;0.4041560012
102314;1235;831;1;3.661798;16.178545;-15.2;-13.2;9.979;9.416;9.365;0.479;      ;;;0;0;0.3989057683
102315;1235;833;1;3.617019;16.73585;58.7;-20.9;11.576;10.653;10.57;0.785;      ;;;0;0;0.3172400226
102317;1235;912;1;3.70715;15.815322;19.3;-23;9.555;9.257;9.23;0.253;23042;17318;5.84;0;0;0.344811062
102318;1235;943;1;3.703534;16.862095;70.8;-78.6;11.818;11.112;11.048;0.6;      ;;;0;0;0.4402871397
102319;1235;1021;1;3.629954;15.430565;23;-24;6.628;6.427;6.409;0.171;22522;16924;13.52;0;0;0.2889448694
102320;1236;8;1;3.248446;18.195378;34.8;1.8;10.526;9.994;9.946;0.452;      ;;;0;0;0.492124331
102322;1236;21;1;3.237642;18.342112;-1.6;-11;9.781;8.876;8.795;0.769;      ;;;0;0;0.3506827992
102323;1236;35;1;3.246127;18.028644;-1.1;5.1;9.347;8.97;8.936;0.32;20137;15098;4.04;0;0;0.4677018147
102324;1236;65;1;3.213921;18.253352;1;2.2;10.359;9.949;9.912;0.349;      ;;;0;0;0.4783323678
102325;1236;115;1;3.270295;17.969864;5.9;-1;11.668;10.879;10.808;0.671;      ;;;0;0;0.4431669301
102328;1236;182;1;3.31146;18.472867;40.8;-36.4;9.553;8.772;8.702;0.664;20527;15412;15.52;0;0;0.4685956943
102329;1236;193;1;3.239341;18.435286;0.4;-30.5;10.6;10.159;10.119;0.375;      ;;;0;0;0.4959663498
102330;1236;218;1;3.285794;17.215298;30;-53.4;11.277;10.406;10.328;0.74;      ;;;0;0;0.3673591266
102331;1236;221;1;3.22355;17.023861;42.8;-41.8;11.138;10.333;10.261;0.684;      ;;;0;0;0.3658552149
102332;1236;222;1;3.317661;17.337631;16.8;-13.9;11.537;10.556;10.468;0.834;      ;;;0;0;0.2550683593
102333;1236;250;1;3.265274;18.203912;7.3;2.3;11.331;10.514;10.44;0.694;      ;;;0;0;0.4318038068
102334;1236;260;1;3.305551;18.171624;-83.2;-102.7;8.304;7.603;7.54;0.596;20477;15381;19.19;0;0;0.4844574122
102335;1236;302;1;3.205922;17.582901;-13.5;-41.5;11.462;10.808;10.749;0.556;      ;;;0;0;0.4388554326
102336;1236;310;1;3.204494;17.301085;-6.2;-4.6;8.775;8.431;8.4;0.292;19865;14901;3.45;0;0;0.4131538095
102337;1236;313;1;3.281463;17.796402;4;-10.9;11.515;11.182;11.152;0.283;      ;;;0;0;0.4530019512
102339;1236;327;1;3.269063;18.634875;12.3;-17.3;11.074;10.953;10.942;0.103;      ;;;0;0;0.4315732087
102341;1236;385;1;3.235588;18.286731;3.3;-5.9;11.444;10.439;10.349;0.854;      ;;;0;0;0.2379330676
102342;1236;399;1;3.295894;18.616684;42.9;-40.6;10.994;10.495;10.45;0.424;      ;;;0;0;0.5201897691
102344;1236;417;1;3.204331;18.133014;21.3;-35.6;10.894;10.195;10.132;0.594;      ;;;0;0;0.4629623996
102347;1236;466;1;3.264831;17.837027;34.3;2.6;11.705;10.877;10.802;0.704;      ;;;0;0;0.4162578642
102348;1236;468;1;3.255682;17.959552;6.7;-4.9;11.753;10.826;10.743;0.788;      ;;;0;0;0.3236191106
102349;1236;512;1;3.216682;17.132227;36;-10;9.083;8.562;8.515;0.443;19957;14971;8.21;0;0;0.4214031257
102352;1236;568;1;3.248291;18.66675;124.1;-32;10.163;9.564;9.51;0.509;      ;;;0;0;0.5124185966
102353;1236;630;1;3.323715;17.258846;19.1;-6.2;11.644;10.816;10.741;0.704;      ;;;0;0;0.3922254098
102354;1236;637;1;3.246636;18.300796;7.3;0.7;11.159;10.132;10.04;0.873;      ;;;0;0;0.2104715928
102355;1236;682;1;3.259874;17.395193;9.8;-2.9;11.53;11.024;10.978;0.43;      ;;;0;0;0.4474056184
102356;1236;697;1;3.268856;17.844564;-3.7;12;11.694;10.854;10.778;0.714;      ;;;0;0;0.4069193319
102357;1236;717;1;3.216042;17.7244;7.9;-8.5;11.945;10.884;10.789;0.902;      ;;;0;0;0.1571298258
102358;1236;733;1;3.251478;18.604253;33.2;-3.4;10.882;10.247;10.19;0.54;      ;;;0;0;0.5067085878
102359;1236;741;1;3.262456;18.484695;5.2;-36.7;10.347;9.642;9.579;0.599;      ;;;0;0;0.4916589096
102360;1236;742;1;3.307404;18.084064;30.8;-21.1;10.346;9.866;9.823;0.408;      ;;;0;0;0.495330223
102361;1236;774;1;3.30522;17.14073;40.5;-25.6;11.529;10.764;10.695;0.65;      ;;;0;0;0.4013853032
102364;1236;793;1;3.233003;17.888691;-2.9;-4.1;9.579;9.289;9.263;0.247;      ;15052;1.85;0;0;0.4402539679
102365;1236;797;1;3.294529;16.961557;-8.5;-15.2;10.819;10.431;10.396;0.33;      ;;;0;0;0.4135100856
102366;1236;803;1;3.272028;17.153674;34.1;-28.5;11.398;10.777;10.721;0.528;      ;;;0;0;0.4273801504
102367;1236;855;1;3.320459;18.148102;6.9;-11.5;11.461;10.794;10.734;0.567;      ;;;0;0;0.4925211595
102368;1236;888;1;3.271643;17.529106;16.7;-12.7;10.598;10.266;10.236;0.282;      ;;;0;0;0.4361192658
102369;1236;892;1;3.225261;17.222092;-0.9;-4.6;11.381;10.95;10.911;0.366;      ;;;0;0;0.4243795746
102370;1236;934;1;3.333123;17.500966;35.2;44.7;8.146;7.805;7.774;0.29;20645;15519;7.24;0;0;0.4460863574
102371;1236;993;1;3.310275;17.054685;-0.1;-11.1;11.024;10.491;10.443;0.453;      ;;;0;0;0.4333318091
102372;1236;1002;1;3.305681;18.584209;6.5;-6.9;11.65;11.146;11.101;0.428;      ;;;0;0;0.520831467
102373;1236;1006;1;3.220888;17.59335;2.9;-23.4;11.903;11.108;11.036;0.676;      ;;;0;0;0.4087880116
102374;1236;1016;1;3.236317;17.379914;1.6;-5.8;11.517;10.927;10.874;0.502;      ;;;0;0;0.4394842622
102375;1236;1019;1;3.331491;17.076242;-0.9;0.9;11.712;11.171;11.122;0.46;      ;;;0;0;0.4384339723
102379;1237;68;1;3.378203;17.955841;13.6;-12.9;11.175;10.617;10.567;0.474;      ;;;0;0;0.5027495721
102380;1237;100;1;3.412149;16.918502;-11.7;1.8;11.568;11.265;11.238;0.258;      ;;;0;0;0.4112241386
102382;1237;128;1;3.386909;18.61047;6;-13;11.348;10.667;10.606;0.579;      ;;;0;0;0.5245519346
102383;1237;220;1;3.424075;17.833516;10.4;-23;9.948;9.522;9.484;0.362;      ;;;0;0;0.493981381
102385;1237;246;1;3.41711;18.202131;5.8;-19.7;10.629;10.351;10.326;0.236;      ;;;0;0;0.4792042053
102386;1237;248;1;3.375715;17.725351;40.3;-31.3;9.969;8.958;8.867;0.859;      ;15724;23.55;0;0;0.2262370711
102387;1237;249;1;3.413139;18.435945;-7.6;-13.2;11.486;11.113;11.079;0.317;      ;;;0;0;0.5133855053
102388;1237;263;1;3.34664;17.656194;51.8;-67.5;10.695;10.05;9.992;0.548;      ;;;0;0;0.4717977067
102389;1237;275;1;3.336281;18.266658;8.5;-16.6;11.035;10.617;10.579;0.355;      ;;;0;0;0.50218403
102392;1237;362;1;3.453823;17.572153;28.2;14.3;11.536;11.014;10.967;0.444;      ;;;0;0;0.4910199656
102393;1237;367;1;3.437776;18.730663;-7.3;-6.4;11.33;10.31;10.218;0.867;      ;;;0;0;0.2290715912
102394;1237;420;1;3.461725;17.974298;8;-10.4;12.07;11.112;11.026;0.814;      ;;;0;0;0.3003591815
102395;1237;445;1;3.391171;17.159351;23.5;-24.7;10.777;9.843;9.759;0.794;      ;;;0;0;0.3101270978
102399;1237;544;1;3.333832;18.216692;2.3;-8.5;11.731;11.373;11.341;0.304;      ;;;0;0;0.4882547618
102400;1237;637;1;3.34888;17.620167;14.5;-14.6;10.485;9.887;9.833;0.508;      ;;;0;0;0.4755383912
102401;1237;638;1;3.350432;17.53665;8.5;-20.8;11.253;11.071;11.055;0.155;      ;;;0;0;0.4098615396
102402;1237;656;1;3.438109;17.728065;12.7;-5.9;11.646;11.07;11.018;0.49;      ;;;0;0;0.4977837285
102403;1237;687;1;3.415196;17.906758;-5.7;-13.8;11.972;11.459;11.413;0.436;      ;;;0;0;0.5053293095
102404;1237;700;1;3.423397;17.743811;60.1;-82.5;9.495;8.768;8.703;0.618;21141;15954;6.77;0;0;0.4723865158
102406;1237;716;1;3.461869;18.223447;38.8;-134.7;11.689;11.07;11.014;0.526;      ;;;0;0;0.5258779459
102407;1237;752;1;3.374791;18.523804;-8.7;-7.1;11.924;11.314;11.259;0.519;      ;;;0;0;0.5284306661
102409;1237;786;1;3.350568;17.226597;30.8;-16.1;11.358;10.915;10.875;0.377;      ;;;0;0;0.4478240543
102411;1237;938;1;3.377288;18.726649;-0.6;-2.2;11.607;11.059;11.01;0.466;      ;;;0;0;0.5407133098
102412;1237;973;1;3.364141;18.520411;1.2;6.4;11.363;10.716;10.658;0.55;      ;;;0;0;0.5222381037
102414;1237;1020;1;3.35219;17.677084;13.1;-56.4;11.109;10.399;10.335;0.604;      ;;;0;0;0.4612142484
102415;1237;1038;1;3.334386;17.723469;-6.5;-1.2;11.576;10.989;10.936;0.499;      ;;;0;0;0.4802914206
102420;1237;1095;1;3.404081;17.548713;70.4;-90;9.943;9.357;9.304;0.498;      ;15854;5.12;0;0;0.4808349068
102421;1238;25;1;3.535827;17.16754;2.5;-3.4;10.42;10.099;10.07;0.273;      ;;;0;0;0.444948798
102422;1238;66;1;3.527882;17.251712;96.4;-39.1;10.796;9.896;9.815;0.765;      ;;;0;0;0.3553638495
102424;1238;77;1;3.469207;17.167534;31.5;-27.2;8.909;8.356;8.306;0.47;21457;16152;6.16;0;0;0.465443223
102425;1238;131;1;3.506112;17.503273;-64.5;-62.5;10.768;10.01;9.942;0.644;      ;;;0;0;0.4584124595
102426;1238;141;1;3.509663;16.965518;3.9;7.6;11.781;11.268;11.222;0.436;      ;;;0;0;0.4553653352
102427;1238;144;1;3.469049;18.481883;7.4;-4.3;10.761;10.304;10.263;0.388;      ;;;0;0;0.537251841
102431;1238;441;1;3.540478;17.685867;18.9;-17.4;10.847;10.378;10.336;0.399;      ;;;0;0;0.5048487731
102432;1238;448;1;3.500238;17.584209;1.9;-19.7;11.639;10.822;10.748;0.694;      ;;;0;0;0.4431614171
102433;1238;472;1;3.520944;17.543433;-0.7;-6.7;10.702;10.304;10.268;0.338;      ;;;0;0;0.4837430373
102436;1238;492;1;3.496428;18.738382;-7.3;-45.9;9.593;9.115;9.072;0.406;      ;16271;8.65;0;0;0.5542682779
102438;1238;560;1;3.541569;18.311253;19.7;-16.2;11.239;10.423;10.35;0.694;      ;;;0;0;0.4587190308
102440;1238;586;1;3.488383;17.791985;79.4;44.7;10.919;10.166;10.098;0.64;      ;;;0;0;0.4767751521
102441;1238;614;1;3.517134;18.666102;2.8;-2.3;11.847;11.162;11.1;0.582;      ;;;0;0;0.5443676647
102443;1238;721;1;3.560822;17.329253;3.4;-23.9;9.17;8.55;8.494;0.527;      ;16598;5.51;0;0;0.4824027131
102445;1238;742;1;3.545385;17.666169;-27.9;-12.5;10.809;9.903;9.821;0.77;      ;;;0;0;0.3579728114
102446;1238;750;1;3.567364;17.55735;21.4;-3;11.019;10.569;10.529;0.383;      ;;;0;0;0.4973366979
102447;1238;788;1;3.56417;18.247657;-1.1;-2.5;11.048;10.405;10.347;0.547;      ;;;0;0;0.5360828111
102449;1238;831;1;3.58293;17.710555;65.5;-43.7;11.032;10.057;9.969;0.829;      ;16706;;0;0;0.2736951162
102450;1238;880;1;3.592201;18.739498;6.7;1.5;11.301;10.744;10.694;0.473;      ;;;0;0;0.5683536682
102453;1238;1007;1;3.543533;17.268961;6.1;-46.1;10.373;9.9;9.857;0.402;      ;16512;3.17;0;0;0.4786119232
102454;1238;1010;1;3.571455;18.492672;-11.6;-12.7;11.35;10.904;10.864;0.379;      ;;;0;0;0.5472712177
102455;1238;1027;1;3.59674;18.238874;14;1.8;10.899;10.191;10.127;0.602;      ;;;0;0;0.5261389151
102456;1238;1039;1;3.574685;17.703383;-1.1;-11.2;11.529;10.916;10.861;0.521;      ;;;0;0;0.5096084537
102457;1238;1120;1;3.584329;17.225212;-8.4;44;10.827;10.111;10.047;0.609;      ;;;0;0;0.4581921187
102458;1238;1126;1;3.569484;17.331674;12.4;0.9;10.396;9.843;9.793;0.47;      ;;;0;0;0.4883150204
102459;1239;11;1;3.659056;17.659473;98.1;-35.2;12.063;11.387;11.326;0.575;      ;;;0;0;0.5036240734
102461;1239;45;1;3.706036;17.714709;17;-15.3;10.902;10.319;10.267;0.496;      ;;;0;0;0.5217745873
102462;1239;47;1;3.678056;18.100609;-81.7;-62;10.108;9.271;9.196;0.711;      ;17174;13.23;0;0;0.4400850512
102463;1239;50;1;3.697196;17.334919;-4.2;-12.7;11.133;10.568;10.517;0.48;      ;;;0;0;0.4971779594
102464;1239;55;1;3.612491;17.767387;-10.3;-0.5;10.67;10.115;10.065;0.472;      ;;;0;0;0.5203226157
102465;1239;90;1;3.68092;17.37287;42.5;-15.6;9.863;9.293;9.242;0.485;      ;;;0;0;0.4987899349
102467;1239;147;1;3.621033;17.908425;30.9;-77.4;9.328;8.748;8.696;0.493;      ;;;0;0;0.5285561642
102468;1239;153;1;3.634183;18.481004;-24.9;2.8;10.552;10.019;9.971;0.453;      ;16944;6.73;0;0;0.559810315
102469;1239;156;1;3.69814;17.600137;44.7;-20.1;11.479;10.662;10.588;0.694;      ;;;0;0;0.4487157978
102470;1239;157;1;3.634765;18.212343;-12.2;-12.5;11.095;10.438;10.379;0.558;      ;;;0;0;0.5382501512
102471;1239;171;1;3.701201;18.074818;27.4;-24.6;10.738;10.106;10.049;0.537;      ;;;0;0;0.5382904453
102472;1239;182;1;3.700521;18.205684;6;-8.8;11.133;10.247;10.167;0.753;      ;17282;;0;0;0.3905848126
102473;1239;189;1;3.617672;17.849648;-4.5;-13.9;10.856;10.184;10.124;0.571;      ;;;0;0;0.5135733196
102474;1239;194;1;3.703528;18.336195;3.8;-38.9;10.93;10.188;10.121;0.631;      ;;;0;0;0.5214904716
102475;1239;205;1;3.62297;18.596885;144.2;-4.4;9.363;8.785;8.733;0.491;      ;16896;11.73;0;0;0.5642072433
102477;1239;221;1;3.65506;17.671328;8.7;-8.5;11.559;10.756;10.684;0.683;      ;;;0;0;0.4615690575
102480;1239;294;1;3.696318;17.611985;-6.6;-105.1;11.56;10.842;10.777;0.61;      ;;;0;0;0.4929977326
102482;1239;318;1;3.711628;17.919541;5.4;-13;11.345;10.577;10.508;0.653;      ;;;0;0;0.4953348871
102483;1239;325;1;3.69625;17.991695;5.3;-12.7;10.073;9.768;9.741;0.259;      ;;;0;0;0.4990623878
102484;1239;326;1;3.618428;18.288307;-0.4;-4.7;10.257;10.027;10.006;0.196;      ;;;0;0;0.4869007897
102486;1239;412;1;3.731711;17.323563;-66.1;-56.6;11.855;11.049;10.976;0.685;      ;;;0;0;0.4460077621
102487;1239;461;1;3.61139;18.017893;31;-2.1;11.278;10.749;10.701;0.45;      ;;;0;0;0.5344961054
102488;1239;467;1;3.70682;17.871632;9.4;-80.3;9.679;8.937;8.87;0.631;      ;;;0;0;0.5031606088
102490;1239;526;1;3.640492;17.599215;2.6;-5.5;9.488;9.153;9.123;0.285;22570;16983;;0;0;0.4829785009
102492;1239;553;1;3.629089;17.200963;1.8;1.3;10.18;9.627;9.577;0.47;      ;;;0;0;0.4839587699
102496;1239;679;1;3.617293;18.364179;-6.3;-7.6;8.855;8.52;8.49;0.285;22431;;;0;0;0.5216125518
102497;1239;682;1;3.681499;17.561869;10.3;-20.2;11.481;10.834;10.776;0.55;      ;;;0;0;0.5038425417
102501;1239;753;1;3.627704;16.989716;-26;-64.2;10.755;9.958;9.886;0.677;      ;;;0;0;0.4181192394
102502;1239;817;1;3.710246;17.293496;-124.3;29.1;7.881;7.158;7.093;0.615;23052;17336;38.75;0;0;0.4697933981
102503;1239;874;1;3.604631;17.812057;5;-9.3;8.972;8.639;8.609;0.283;22330;16802;5.41;0;0;0.4922303326
102506;1239;963;1;3.704373;17.013494;-3.8;-40;10.738;10.168;10.117;0.485;      ;;;0;0;0.4735647323
102507;1239;967;1;3.636847;17.163989;18;-1.7;11.737;11.168;11.117;0.484;      ;;;0;0;0.481216665
102508;1239;998;1;3.659945;17.447272;-9.3;-2.7;9.913;9.489;9.451;0.36;      ;;;0;0;0.49314701
102509;1239;999;1;3.699449;16.916056;-13.1;-8.8;11.414;10.951;10.909;0.394;      ;;;0;0;0.4630875766
102510;1239;1016;1;3.627975;17.226534;2.5;-1.3;10.964;10.186;10.116;0.661;      ;;;0;0;0.4432986581
102512;1240;29;1;3.309424;19.715443;-25.5;-13.4;11.455;10.575;10.496;0.748;      ;;;0;0;0.3956377611
102513;1240;70;1;3.241982;18.75211;94;26.6;10.555;9.748;9.675;0.686;      ;;;0;0;0.4430335136
102514;1240;91;1;3.25509;20.23094;43.3;-59.2;11.611;10.65;10.564;0.817;      ;;;0;0;0.3079501454
102515;1240;108;1;3.299615;18.753919;7.7;-7.2;12.215;11.373;11.297;0.716;      ;;;0;0;0.4214715375
102516;1240;111;1;3.274895;19.988387;3.9;-0.2;11.162;10.842;10.813;0.272;      ;;;0;0;0.5333801657
102517;1240;134;1;3.324733;19.720537;93.9;-17.9;9.119;8.582;8.534;0.456;20600;;;0;0;0.5662670328
102518;1240;155;1;3.246447;20.341347;-12;0.8;9.581;9.179;9.143;0.342;      ;15100;7.76;0;0;0.5533944691
102520;1240;201;1;3.265051;20.454236;30.2;-59.9;11.078;10.408;10.348;0.57;      ;;;0;0;0.536458537
102521;1240;210;1;3.317823;19.990666;15.1;-8.9;10.3;10;9.973;0.255;      ;;;0;0;0.5351821865
102522;1240;211;1;3.319147;19.469917;1.6;-6.7;9.84;9.704;9.692;0.116;      ;;;0;0;0.4715582657
102523;1240;254;1;3.303744;19.842016;11.5;-8.8;11.475;10.79;10.728;0.582;      ;;;0;0;0.5364619298
102524;1240;259;1;3.239538;20.578618;11.6;-15.5;10.555;10.182;10.148;0.317;      ;;;0;0;0.5513160578
102525;1240;260;1;3.27847;19.390761;11.6;-13.1;10.255;9.814;9.774;0.375;      ;;;0;0;0.5405535731
102526;1240;278;1;3.212338;20.399218;20.2;-45.3;10.002;9.272;9.206;0.621;      ;;;0;0;0.4969149953
102527;1240;303;1;3.327089;19.573111;25.4;-20.6;9.547;9.225;9.196;0.274;      ;;;0;0;0.5311636186
102528;1240;336;1;3.278855;19.384495;10.8;-12.4;11.407;11.074;11.044;0.283;      ;;;0;0;0.5201947464
102530;1240;350;1;3.247193;19.972029;24.9;-1;11.7;10.973;10.908;0.618;      ;;;0;0;0.5050442748
102531;1240;363;1;3.314162;20.004516;22.3;-21.5;9.66;9.235;9.197;0.361;      ;;;0;0;0.561613551
102532;1240;379;1;3.292219;20.611701;-7.3;-11.4;10.631;10.505;10.494;0.107;      ;;;0;0;0.4927760645
102533;1240;399;1;3.331175;20.277166;30.9;-9.9;8.666;8.376;8.35;0.247;20628;15509;4.5;0;0;0.5411736849
102535;1240;426;1;3.251231;19.703903;17.8;-22.1;12.034;11.251;11.181;0.666;      ;;;0;0;0.4686575274
102536;1240;436;1;3.260568;20.08217;-25.5;-11.5;11.468;11.082;11.047;0.328;      ;;;0;0;0.5474020242
102537;1240;447;1;3.317688;19.811234;-2;-1.7;11.272;10.801;10.759;0.4;      ;;;0;0;0.5633325227
102539;1240;552;1;3.289742;19.472035;45.3;-19.3;11.359;10.502;10.425;0.728;      ;;;0;0;0.4140215695
102541;1240;572;1;3.253339;19.181256;82;-8;11.081;10.237;10.161;0.717;      ;;;0;0;0.418832039
102543;1240;592;1;3.300233;19.553541;-2.9;-41;11.483;11.039;10.999;0.377;      ;;;0;0;0.5498362427
102544;1240;626;1;3.317599;19.864262;-15.2;-9.3;10.067;9.685;9.651;0.325;      ;;;0;0;0.5512050512
102546;1240;665;1;3.307822;20.091478;-11.3;-1.4;11.202;11.545;11.576;-0.292;      ;;;0;0;0.3354652405
102547;1240;667;1;3.270081;19.279167;0.4;-0.3;12.244;11.282;11.195;0.818;      ;;;0;0;0.3019273124
102548;1240;689;1;3.271718;20.50358;-3.7;-12.6;9.691;8.613;8.516;0.916;      ;;;0;0;0.1652864322
102549;1240;706;1;3.263152;19.226822;28.7;2.9;10.198;9.86;9.83;0.287;      ;;;0;0;0.5134172957
102552;1240;796;1;3.329933;19.076255;4.7;-7.5;7.355;7.417;7.423;-0.053;20629;15506;4.2;0;0;0.394589039
102555;1240;868;1;3.209143;18.94357;14.1;-23;9.04;8.478;8.427;0.478;19895;14929;9.58;0;0;0.5175548606
102556;1240;879;1;3.252228;19.956323;-10.5;-7;10.592;10.338;10.315;0.216;      ;;;0;0;0.5115537976
102557;1240;943;1;3.274779;20.011694;0.3;-18.4;10.501;10.159;10.128;0.291;      ;;;0;0;0.5391895098
102558;1240;945;1;3.282578;20.617236;32.4;-4.8;11.223;10.934;10.908;0.246;      ;;;0;0;0.5401358472
102559;1240;956;1;3.256323;18.901215;3.7;-9.8;11.437;11.348;11.34;0.076;      ;;;0;0;0.4298085163
102560;1240;970;1;3.234233;19.598917;18.2;-6.8;11.178;10.685;10.641;0.419;      ;;;0;0;0.5436463317
102561;1240;1006;1;3.268381;18.87938;25.8;-50.4;11.424;11.077;11.046;0.295;      ;;;0;0;0.5038634723
102563;1241;21;1;3.369632;20.573872;-29.4;-9.4;11.08;10.359;10.294;0.613;      ;;;0;0;0.5251347688
102564;1241;31;1;3.385204;20.197256;15.5;-6.5;11.675;11.169;11.123;0.43;      ;;;0;0;0.58655415
102565;1241;100;1;3.411618;19.401847;15.9;10.7;9.195;8.807;8.772;0.33;      ;;;0;0;0.5533876797
102566;1241;146;1;3.350363;19.47626;62.4;-57.3;8.681;8.034;7.976;0.55;20737;15612;6.44;0;0;0.5576244766
102569;1241;181;1;3.439971;19.66949;-7.5;-13.7;11.642;11.362;11.337;0.238;      ;;;0;0;0.537522186
102570;1241;196;1;3.35409;19.336665;9;-6;12.19;11.161;11.068;0.875;      ;;;0;0;0.2222360587
102571;1241;201;1;3.430148;19.488087;2.9;-23.7;9.972;9.451;9.404;0.443;      ;;;0;0;0.5759023861
102572;1241;207;1;3.342822;19.180386;5.4;-6;8.67;8.478;8.461;0.163;20698;15566;3.7;0;0;0.4832162769
102574;1241;224;1;3.365954;20.190338;-12.1;-12.3;11.15;10.664;10.62;0.413;      ;;;0;0;0.5818526557
102575;1241;293;1;3.396833;19.442262;2.9;2.1;11.602;11.085;11.038;0.439;      ;;;0;0;0.5693246003
102576;1241;326;1;3.370863;20.612756;-3.1;-28;10.747;10.03;9.965;0.609;      ;;;0;0;0.5278069417
102577;1241;341;1;3.450182;20.034422;46.5;-13.3;11.225;10.401;10.327;0.7;      ;;;0;0;0.4614773565
102578;1241;416;1;3.41134;20.207731;2.4;-1.1;11.07;10.354;10.29;0.609;      ;;;0;0;0.5338726203
102580;1241;435;1;3.390549;19.737404;8.3;-22.7;11.469;10.786;10.725;0.581;      ;;;0;0;0.5488163408
