,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades
680,17489,3.7467269999999995,24.28947,9.75,20.73,-44.0,5.45,-0.034,0
681,17916,3.8312779999999997,4.091464,9.73,-128.56,-25.79,9.87,0.6579999999999999,0
682,18220,3.895928,13.505013,9.72,65.2,-7.31,8.25,0.498,0
683,17572,3.76356,23.147149,9.68,21.06,-44.49,6.85,0.06,0
684,18544,3.967137,20.676803,9.68,20.59,-49.46,9.4,0.518,0
685,24591,5.2750699999999995,14.146876999999998,9.68,1.69,-9.62,9.25,0.467,0
686,17595,3.7692669999999997,6.803521000000001,9.68,-1.82,-55.42,5.91,0.992,0
687,27377,5.798577,7.960400999999999,9.68,-37.2,-7.06,7.63,0.7020000000000001,0
688,22893,4.923966,10.208272000000001,9.66,56.84,-19.85,9.16,0.5429999999999999,0
689,19187,4.112298,17.663432999999998,9.64,35.87,-25.72,8.44,0.502,0
690,17776,3.8057819999999998,23.42125,9.64,19.14,-46.8,5.44,-0.067,0
691,18504,3.9570220000000003,12.962699,9.64,18.05,22.81,9.56,0.557,0
692,22306,4.80435,23.763226,9.62,104.74,-167.97,10.19,0.696,0
693,25848,5.517885,23.20966,9.61,7.5,-38.97,9.17,0.649,0
694,25975,5.543248999999999,15.958177,9.61,6.39,-3.19,10.45,0.542,0
695,27347,5.792374,15.714407999999999,9.59,3.86,-150.22,8.3,0.858,0
696,15110,3.24836,21.044441,9.59,-29.83,-77.15,4.87,-0.006999999999999999,0
697,14929,3.209142,18.943572,9.58,12.22,-22.94,8.42,0.526,0
698,16095,3.4551879999999997,12.735289,9.58,11.44,-7.54,6.29,-0.025,0
699,19072,4.087606,23.797222,9.57,-0.79,-14.19,8.26,0.498,0
700,21684,4.654872,11.26507,9.56,84.37,-58.8,9.68,0.72,0
701,14716,3.168486,9.816286,9.56,-12.37,-28.61,10.95,0.642,0
702,16440,3.528454,23.649545,9.52,55.49,40.92,8.07,0.47600000000000003,0
703,17142,3.6710220000000002,7.5852759999999995,9.52,-58.78,-42.32,7.45,0.309,0
704,26157,5.576438,17.140369,9.49,-39.41,-72.02,9.01,0.7509999999999999,0
705,19586,4.197592,24.430797000000002,9.48,31.88,-32.74,8.93,0.43799999999999994,0
706,17401,3.7282040000000003,23.64915,9.48,20.36,-45.1,7.93,0.34700000000000003,0
707,13687,2.938192,5.998688,9.48,11.77,-12.19,9.0,0.609,0
708,25790,5.507268,15.360449,9.47,-13.48,-38.58,5.93,0.10300000000000001,0
709,14821,3.189422,13.047845,9.47,-15.66,17.08,6.11,1.038,0
710,13940,2.993051,5.685512999999999,9.47,-58.97,-86.23,12.1,1.2109999999999999,0
711,19284,4.133171,17.339897,9.46,7.66,-10.06,5.89,1.4969999999999999,0
712,21735,4.667616000000001,12.197609,9.46,-1.29,-12.98,5.45,-0.121,0
713,24249,5.205664,11.362924000000001,9.45,18.33,-4.87,8.67,0.406,0
714,26126,5.571326,3.766895,9.45,-29.35,-15.82,5.32,0.051,0
715,15928,3.41961,12.485374,9.42,33.82,-31.01,7.42,0.27699999999999997,0
716,26555,5.646616000000001,8.038314,9.42,-14.47,-3.12,8.57,0.235,0
717,21194,4.54429,12.216408,9.42,-67.09,-150.2,10.93,0.759,0
718,22548,4.853292,9.9163,9.41,-38.74,-9.55,9.8,0.643,0
719,17408,3.7297809999999996,19.665032,9.39,115.75,-56.56,6.13,0.9940000000000001,0
720,21751,4.670197,16.39865,9.39,-9.63,-3.8,9.7,0.491,0
721,27116,5.750358,12.888332,9.38,-19.76,-13.51,6.47,0.23399999999999999,0
722,19358,4.1470839999999995,17.291657,9.37,14.44,-40.14,7.64,0.156,0
723,25033,5.36081,10.327105,9.37,7.63,-12.92,9.23,0.7509999999999999,0
724,19036,4.0776639999999995,17.517598,9.37,-44.79,7.99,6.64,1.1179999999999999,0
725,24693,5.29614,13.639929,9.35,30.19,6.79,8.38,0.405,0
726,13543,2.906975,9.772817,9.35,21.11,-4.8,9.6,0.585,0
727,20845,4.4674879999999995,10.072161,9.35,-19.6,-19.27,7.46,0.22,0
728,20597,4.411671,10.046659,9.31,23.43,-51.52,7.22,0.21,0
729,19271,4.13086,5.6927080000000005,9.27,-5.76,-80.28,9.61,0.602,0
730,13510,2.900032,4.448303,9.26,3.15,-5.28,11.57,0.579,0
731,13530,2.904225,13.331007999999999,9.25,-20.32,-127.25,8.74,0.8290000000000001,0
732,16689,3.5785709999999997,6.843291000000001,9.24,18.57,-50.69,9.58,0.6809999999999999,0
733,17225,3.689713,23.486938000000002,9.21,22.49,-44.32,9.17,0.43700000000000006,0
734,21155,4.535305,5.625655,9.2,34.82,-31.74,8.76,0.455,0
735,24537,5.264575,3.748821,9.19,-9.76,-16.9,8.6,0.527,0
736,16511,3.5433190000000003,9.373438,9.18,32.55,-49.15,5.76,-0.07200000000000001,0
737,21549,4.627033,4.9827900000000005,9.17,-39.84,-8.32,7.62,0.344,0
738,20994,4.502223000000001,20.876599,9.16,23.79,14.4,9.73,0.512,0
739,15668,3.364243,11.309447,9.15,65.11,-76.38,10.39,0.887,0
740,19847,4.2548379999999995,18.625422,9.15,-11.21,17.14,9.3,0.49700000000000005,1
741,21873,4.702707,15.969878,9.15,-23.66,-27.58,8.09,0.38799999999999996,0
742,26418,5.622676,7.668903,9.13,3.18,-16.38,8.17,0.265,0
743,19736,4.23051,12.753701,9.09,11.6,-16.6,6.25,1.143,0
744,18732,4.012539,5.115339,9.09,-8.55,-20.59,9.98,0.718,0
745,22105,4.757727,19.348866,9.08,132.08,-123.92,9.32,0.89,0
746,17608,3.772104,23.948358,9.08,21.17,-42.67,4.14,-0.051,0
747,23085,4.968476,13.034872,9.08,10.9,-57.38,10.43,0.87,0
748,26853,5.701107,22.660325,9.08,-0.36,-25.09,6.35,1.194,0
749,17573,3.76378,24.367749,9.06,21.09,-45.03,3.87,-0.063,0
750,25652,5.479941999999999,23.957988,9.06,-20.58,-40.26,8.88,0.616,0
751,16369,3.51455,12.936678,9.05,18.94,-1.55,4.14,1.112,0
752,17704,3.791515,24.288344,9.05,17.84,-44.94,6.83,0.066,0
753,16572,3.5558870000000002,13.782416,9.05,-9.89,-19.84,6.9,1.06,0
754,24998,5.353324,11.109357000000001,9.04,-16.17,-52.65,7.46,0.371,0
755,15169,3.258736,4.043939,9.03,39.02,26.22,9.86,0.5489999999999999,0
756,21604,4.637731,20.684722,9.03,-13.89,-8.23,5.85,-0.019,0
757,26596,5.653165,9.920554,9.02,3.41,-25.08,10.09,0.532,0
758,23579,5.069334,19.094629,9.01,-1.87,-17.42,10.85,0.5670000000000001,0
759,17232,3.6905050000000004,14.888623999999998,8.99,13.0,-7.57,9.66,0.489,0
760,18297,3.9126440000000002,9.17758,8.98,23.61,-38.45,7.42,0.069,0
761,26930,5.716132,14.178501,8.98,-46.14,-8.25,6.72,1.095,0
762,21205,4.548882,12.584591,8.96,2.36,8.63,8.72,0.855,0
763,23057,4.962067,7.3108759999999995,8.95,-16.22,-62.75,9.25,0.528,0
764,24615,5.279852,19.302284,8.94,3.45,24.18,8.88,0.642,0
765,20318,4.352466000000001,10.537737,8.94,-15.95,-3.79,8.14,0.28,0
766,23451,5.040955,7.461023,8.92,6.67,-23.32,8.13,0.19899999999999998,0
767,20985,4.500636,10.262214,8.92,-25.03,-78.44,6.47,1.038,0
768,24714,5.3009699999999995,3.6917660000000003,8.92,-66.49,1.91,8.21,0.387,0
769,16241,3.488774,16.198359,8.91,23.32,-39.84,8.33,0.465,0
770,17512,3.749703,8.319569,8.9,30.87,-26.02,9.1,0.4,0
771,26183,5.581804,18.122631,8.9,26.8,-24.57,9.15,0.551,0
772,23961,5.150265,6.9045559999999995,8.9,-2.06,-16.49,10.75,1.1,0
773,14298,3.072285,11.136141,8.89,0.64,-50.57,8.79,0.552,0
774,19193,4.113283,4.888301,8.88,-2.52,-34.88,8.9,0.473,0
775,17702,3.79141,24.105137,8.87,19.35,-43.11,2.85,-0.086,0
776,17185,3.6803550000000005,6.104565,8.87,12.53,-1.22,12.27,0.6829999999999999,0
777,28834,6.086337,15.449105,8.86,-3.0,-4.61,7.75,0.128,0
778,24555,5.267815000000001,11.341353999999999,8.86,-8.52,-6.54,5.52,-0.012,0
779,17044,3.653743,24.466521,8.85,20.2,-45.09,10.4,0.616,0
780,17668,3.7838260000000004,8.664748,8.85,5.53,-26.3,10.89,0.591,0
781,18502,3.956601,21.553663,8.84,9.6,-43.24,8.96,0.625,0
782,27997,5.92106,12.895322,8.84,6.46,-17.39,8.6,0.451,0
783,15923,3.418574,7.393446000000001,8.82,37.43,-31.0,9.44,0.5539999999999999,0
784,13871,2.9775009999999997,15.154514,8.82,1.88,-10.23,8.96,0.39899999999999997,0
785,22012,4.731548,12.6856,8.81,-5.09,-67.86,9.76,0.706,0
786,18724,4.011337999999999,12.490347,8.81,-8.15,-11.98,3.41,-0.099,0
787,18176,3.887194,15.58482,8.81,-28.19,-20.01,9.23,0.555,0
788,18550,3.9686739999999996,5.5812870000000006,8.8,43.94,-34.08,9.03,0.46399999999999997,0
789,17499,3.747927,24.113339,8.8,21.55,-44.92,3.72,-0.105,0
790,26705,5.675282,5.0081370000000005,8.8,-1.84,25.72,9.33,0.473,0
791,20151,4.319757,7.688657000000001,8.78,2.64,11.72,10.42,0.588,0
792,18864,4.044032,15.062026000000001,8.78,-1.24,-59.67,8.74,0.644,0
793,19740,4.232329,9.263824000000001,8.78,-9.42,-30.6,4.84,0.799,0
794,18146,3.8798190000000004,9.978739,8.77,40.23,-9.78,8.23,0.385,0
795,15922,3.417943,10.976461,8.77,13.24,-16.82,7.29,0.152,0
796,16176,3.4729910000000004,16.081298999999998,8.77,3.64,-12.41,11.14,0.716,0
797,16401,3.520403,19.783518,8.75,35.04,36.64,8.0,0.483,0
798,17531,3.753471,24.467278,8.75,19.35,-41.63,4.3,-0.11,0
799,14746,3.173766,4.258175,8.75,13.34,-5.12,9.2,0.39799999999999996,0
800,16255,3.491162,9.690803,8.74,-18.56,-33.14,10.53,0.7440000000000001,0
801,17873,3.8241680000000002,11.144368,8.73,-24.87,-33.31,7.64,0.7290000000000001,0
802,20822,4.461812,5.615218,8.72,36.53,-4.35,9.94,0.715,0
803,27450,5.812426,18.243179,8.72,19.04,-37.36,7.25,0.384,0
804,26387,5.617973999999999,20.359448999999998,8.71,-4.52,-11.69,9.3,0.48700000000000004,0
805,18244,3.9020870000000003,21.135029,8.69,7.82,-13.03,11.16,0.547,0
806,16193,3.476761,11.390528999999999,8.69,-5.43,-32.13,6.74,0.965,0
807,21348,4.580603,22.890445,8.69,-13.07,27.7,9.71,0.546,0
808,24602,5.277049,21.232459,8.68,53.11,-26.94,10.32,0.67,0
809,17354,3.714472,11.960405999999999,8.68,-16.71,1.3,8.48,0.442,0
810,23632,5.080571,18.253932,8.67,-3.02,-15.69,7.64,0.18,0
811,20810,4.458986,15.365354,8.66,86.29,-25.06,11.05,0.8079999999999999,1
812,18431,3.9411449999999997,23.150273000000002,8.66,16.99,-47.06,8.34,0.26899999999999996,0
813,26480,5.632108000000001,7.248739,8.66,-5.83,-9.64,9.09,0.499,0
814,13923,2.989573,6.652102,8.65,25.64,-40.89,7.25,0.0,0
815,16271,3.496428,18.738374,8.65,-8.15,-48.09,9.01,0.47,0
816,18643,3.990526,18.662698000000002,8.64,32.12,-29.05,10.96,0.655,0
817,18059,3.8601730000000005,22.031354999999998,8.64,16.16,-30.54,6.71,1.12,0
818,24511,5.257541000000001,13.378354999999999,8.64,1.7,-27.84,10.7,0.601,0
819,14909,3.206905,15.042629999999999,8.63,11.66,-34.33,10.57,0.584,0
820,17348,3.712754,7.902952,8.62,32.79,-18.25,7.74,-0.2,0
821,18346,3.922069,23.360397,8.61,69.97,-9.28,8.4,1.01,0
822,17900,3.828758,23.711855,8.58,16.5,-44.53,6.17,-0.046,0
823,18158,3.882083,14.382625,8.58,2.72,3.51,7.92,1.058,0
824,17847,3.819373,24.053415,8.57,17.77,-44.7,3.62,-0.07,0
825,17325,3.708297,20.14999,8.53,19.99,-45.06,8.42,0.32899999999999996,0
826,22838,4.913718,22.146487,8.53,-24.54,-26.28,8.01,0.402,0
827,14606,3.143989,12.378233,8.53,-26.47,-24.46,9.11,0.41100000000000003,0
828,23351,5.022055,14.204345000000002,8.51,6.55,-3.45,8.96,0.981,0
829,15341,3.2971550000000005,22.832191,8.5,22.79,-43.58,7.64,0.267,0
830,17670,3.7843269999999998,8.954889,8.5,-32.56,26.93,7.12,1.204,0
831,26615,5.657484999999999,3.4164440000000003,8.49,-17.85,-28.03,9.13,0.473,0
832,23897,5.134936,15.85524,8.48,15.82,-12.52,7.24,1.208,0
833,15443,3.3180940000000003,3.608561,8.47,18.43,-5.54,11.26,0.637,0
834,22734,4.89102,9.491189,8.46,15.22,8.55,8.61,0.33,0
835,22208,4.776044000000001,14.531678,8.46,10.14,17.52,8.2,0.42700000000000005,0
836,27076,5.7418309999999995,4.339179,8.45,-19.41,-8.12,7.17,0.193,0
837,16423,3.52454,21.821908999999998,8.44,24.13,-49.19,8.88,0.391,0
838,26879,5.70675,18.687347,8.44,22.9,-36.99,8.06,0.47100000000000003,0
839,19615,4.203149,21.535805,8.42,25.64,-15.29,8.73,0.6509999999999999,0
840,17851,3.819782,24.136712,8.42,18.71,-46.74,5.05,-0.08199999999999999,0
841,16122,3.4611389999999997,4.989303,8.41,9.15,-24.48,10.6,0.5770000000000001,0
842,19685,4.216875,9.128638,8.41,-5.24,-28.65,8.85,0.408,0
843,18368,3.9271559999999996,9.92902,8.4,56.53,-15.2,8.55,0.496,0
844,26925,5.714909,18.980361,8.4,-6.74,-11.71,6.66,-0.015,0
845,22291,4.800572,22.169839,8.38,-34.2,-31.47,9.61,0.614,0
846,27926,5.909331,22.956176,8.37,-3.7,7.94,9.24,0.41,0
847,16488,3.538703,4.650128,8.36,134.47,-49.81,9.61,0.682,0
848,17692,3.789158,23.803347,8.35,19.78,-43.97,6.99,0.03,0
849,18778,4.0226,9.333738,8.34,30.07,-23.33,9.91,0.73,0
850,28534,6.022464,18.961277,8.34,-11.77,-16.72,7.22,0.134,0
851,26617,5.657621,3.950742,8.32,255.83,-243.74,10.35,0.64,0
852,21682,4.654299,7.028989999999999,8.32,22.42,-29.45,9.43,0.62,0
853,15214,3.26879,7.081866000000001,8.31,20.08,-0.41,9.4,0.45299999999999996,0
854,23279,5.009039,3.614792,8.3,18.04,-14.65,7.03,-0.033,0
855,18304,3.913535,17.607577,8.3,-11.93,9.9,9.21,0.47600000000000003,0
856,19664,4.213176,10.607032,8.29,22.3,-48.92,9.21,0.5529999999999999,0
857,18976,4.066125,21.070912,8.29,21.51,-10.62,8.02,0.28,0
858,25846,5.517564,6.460636,8.29,-28.96,-35.11,9.94,0.545,0
859,15054,3.2334650000000003,10.453345,8.27,63.36,-67.56,8.46,0.56,0
860,19495,4.176581,5.61491,8.27,3.44,-21.37,8.64,0.804,0
861,25806,5.512041,22.462255,8.26,42.87,-20.54,6.29,1.18,0
862,16541,3.5500410000000002,6.6430169999999995,8.26,27.07,-7.65,10.1,0.701,0
863,24861,5.329681,17.77979,8.26,-16.64,-24.48,10.45,0.503,0
864,19749,4.23355,5.924567,8.25,-37.75,23.83,9.69,0.677,0
865,17610,3.772375,16.374132,8.23,34.69,1.63,8.09,0.359,0
866,14500,3.121528,16.077517,8.23,0.72,9.3,9.64,0.833,0
867,20522,4.397729,9.460968,8.23,-21.02,-6.65,5.1,0.07400000000000001,0
868,14129,3.037107,23.427728,8.22,7.11,-6.7,8.51,0.175,0
869,22042,4.739663,21.657577,8.22,-6.37,-15.67,8.27,0.223,0
870,19125,4.100159,4.694114,8.22,-12.46,-31.54,8.8,0.511,0
871,21980,4.725153,12.334457,8.22,-22.44,-14.52,9.47,0.6890000000000001,0
872,14971,3.216682,17.132225,8.21,35.48,-10.83,8.52,0.46,0
873,24403,5.234929,21.223689,8.2,13.37,-7.17,7.19,0.21,0
874,15993,3.433711,8.269976,8.2,-0.22,-11.47,9.44,0.55,0
875,18749,4.016221,7.850249000000001,8.2,-8.47,-12.08,8.76,0.386,0
876,26690,5.671711,15.350331,8.18,13.96,-28.28,8.33,0.44799999999999995,0
877,16961,3.636371,19.360414000000002,8.17,20.4,-18.02,7.72,0.384,0
878,23847,5.126832,15.968104,8.17,-4.78,-28.07,9.59,0.516,0
879,21954,4.718472,9.620433,8.17,-6.33,4.09,8.63,0.414,0
880,20253,4.340165,12.39703,8.17,-17.81,-0.75,9.29,0.467,0
881,25965,5.539453,19.122436999999998,8.16,-14.78,-64.02,7.49,0.501,0
882,23607,5.076153,15.404105,8.15,18.4,-30.99,4.65,-0.064,0
883,19054,4.082368,20.856479999999998,8.15,12.9,-51.39,8.94,0.821,0
884,19373,4.1500129999999995,4.991099,8.15,-34.37,-7.64,10.28,0.691,0
885,21881,4.704084,22.956926,8.14,-2.84,-20.33,4.27,-0.11199999999999999,0
886,19436,4.162134,24.072945999999998,8.13,3.73,-19.5,7.36,0.20199999999999999,0
887,19960,4.280191,16.214385,8.13,-23.64,-25.09,6.57,1.101,0
888,19549,4.1869629999999995,18.379925,8.13,-25.19,-122.41,9.66,0.537,0
889,21340,4.579251,8.487567,8.12,0.03,-13.21,11.04,0.591,0
890,15365,3.301794,4.969426,8.12,-15.27,-14.91,7.99,0.287,0
891,16639,3.5686970000000002,24.344448999999997,8.11,19.64,-43.71,9.54,0.51,0
892,14591,3.1403209999999997,10.795874000000001,8.11,-61.91,-31.87,7.3,0.43700000000000006,0
893,17058,3.657153,16.536685000000002,8.09,40.42,-33.28,6.18,1.0,0
894,16469,3.5350620000000004,16.728003,8.08,30.96,-69.91,8.6,0.512,0
895,28696,6.058964,8.589571000000001,8.08,-4.63,-34.51,7.72,0.35600000000000004,0
896,13654,2.930138,18.33164,8.08,-8.08,-14.91,5.76,1.452,0
897,16116,3.460443,7.750471000000001,8.07,23.74,-7.0,7.6,0.41200000000000003,0
898,17421,3.732422,18.896135,8.07,15.34,-22.13,9.9,0.606,0
899,18730,4.012373,15.475283,8.07,-36.57,-42.29,7.65,0.97,0
900,23597,5.074052,12.165033,8.06,23.95,-13.95,10.53,0.574,0
901,17426,3.7333550000000004,14.620438,8.06,9.32,-25.45,8.61,0.57,0
902,21359,4.582948,16.994685999999998,8.06,-0.08,-80.46,7.19,1.18,0
903,13810,2.963257,14.070043,8.05,-19.41,4.36,9.27,0.348,0
904,14950,3.211958,3.4648269999999997,8.05,-43.67,-44.4,9.76,0.5870000000000001,0
905,20780,4.45135,18.207537,8.04,2.83,-17.77,6.94,0.021,0
906,23303,5.01184,10.913428,8.04,-0.45,-8.71,6.8,0.034,0
907,19857,4.2575199999999995,4.00938,8.03,11.86,-0.63,7.35,0.16699999999999998,0
908,19821,4.2502580000000005,10.748136,8.03,-8.82,-12.37,7.69,0.228,0
909,17862,3.822708,24.380956,8.02,18.34,-44.53,6.62,-0.027000000000000003,0
910,17340,3.711432,21.281657,8.02,2.54,4.07,7.91,0.624,0
911,18490,3.953135,21.32355,8.01,-6.4,-12.78,6.84,1.03,0
912,25514,5.456259999999999,17.269591000000002,8.0,6.28,-18.86,9.1,0.401,0
913,21295,4.568963,5.5686160000000005,7.99,-15.58,-7.77,5.67,0.055,0
914,13611,2.923111,10.457305999999999,7.99,-26.5,-23.99,7.77,0.35200000000000004,0
915,16674,3.5763730000000002,18.873872,7.98,22.7,-35.39,9.24,0.71,0
916,13682,2.937237,4.048439,7.98,4.71,-5.23,7.7,0.043,0
917,20174,4.324601,11.966178,7.98,-3.89,0.78,7.59,0.508,0
918,17309,3.7052629999999995,19.700254,7.97,5.82,-13.24,5.68,-0.016,0
919,24789,5.314701,13.567175,7.97,-7.63,-8.36,7.45,0.033,0
920,13526,2.903484,5.048317,7.97,-15.48,-9.47,7.63,0.153,0
921,21107,4.523348,7.81491,7.95,3.68,-9.27,9.24,0.703,0
922,20481,4.389621,10.820164,7.94,9.93,-4.23,10.88,0.444,0
923,20740,4.444154,14.220607999999999,7.92,-39.05,54.76,9.23,0.527,1
924,24807,5.318358,10.533499,7.9,-20.47,-31.55,8.07,0.529,0
925,15083,3.242224,12.656933,7.88,69.3,-32.89,9.36,0.8009999999999999,0
926,17000,3.6446449999999997,22.659612,7.88,19.34,-45.29,6.71,-0.001,0
927,28195,5.958187000000001,23.148289000000002,7.88,-9.42,-7.63,8.7,0.9,0
928,26475,5.631476,15.915894,7.87,15.77,9.82,8.31,0.541,0
929,23588,5.072598,8.205173,7.87,9.27,1.91,8.44,1.105,0
930,20371,4.362595,13.584932,7.87,-4.75,-0.72,7.37,0.172,0
931,13533,2.9049869999999998,15.495463,7.86,84.54,-31.53,8.57,0.418,0
932,15267,3.2824980000000004,23.126759,7.86,8.72,-70.4,7.32,1.296,0
933,20789,4.454847,22.996337,7.86,-0.35,-13.25,5.53,-0.098,0
934,27004,5.728397,4.004256,7.86,-0.45,-2.2,7.89,0.326,0
935,23542,5.062667,6.640319,7.84,0.07,-35.92,7.52,0.9259999999999999,0
936,22475,4.835966,10.604856,7.83,17.08,-68.94,7.94,0.41,0
937,14477,3.113944,5.65004,7.82,56.57,-54.85,8.21,0.41700000000000004,0
938,22118,4.76008,21.460523000000002,7.82,16.06,37.45,9.93,0.644,0
939,26451,5.627413,21.142549,7.82,2.39,-18.04,2.97,-0.14800000000000002,0
940,16322,3.506797,11.336442,7.82,-11.71,-16.08,5.14,-0.040999999999999995,0
941,23344,5.021284,4.110284,7.8,154.34,-146.31,9.79,0.413,0
942,13787,2.958084,7.778027000000001,7.8,36.83,-47.88,8.95,0.42200000000000004,0
943,13921,2.988998,12.002892999999998,7.8,-28.56,26.98,10.22,0.56,0
944,14021,3.0087509999999997,18.004974,7.79,-2.61,-26.24,6.74,0.046,0
945,27263,5.77904,11.050417,7.78,56.64,-57.82,7.6,0.7170000000000001,0
946,16077,3.4508940000000004,18.756554,7.78,35.7,2.41,6.54,0.188,0
947,14378,3.091744,20.902374,7.78,27.45,-27.64,7.73,0.3,0
948,17043,3.653667,21.843252,7.78,21.89,-41.6,7.27,0.068,0
949,14334,3.08062,8.113607,7.77,7.13,11.85,9.99,0.6,0
950,27211,5.767397,5.100701,7.77,2.51,-17.69,8.6,0.973,0
951,15552,3.339236,23.689288,7.76,30.52,-56.38,7.46,0.27899999999999997,0
952,15100,3.2464470000000003,20.341352,7.76,-13.28,2.56,9.16,0.38,0
953,15882,3.4095779999999998,22.040317,7.74,23.14,-18.17,6.91,0.11,0
954,16304,3.5032129999999997,14.252723999999999,7.74,3.2,-9.94,9.27,0.47,0
955,27316,5.786987,14.488322,7.72,3.84,-42.3,5.72,0.077,0
956,20181,4.326028,21.065143,7.72,2.28,-15.94,8.6,0.627,0
957,18091,3.86689,19.596857999999997,7.71,13.35,-46.2,10.5,0.635,0
958,21251,4.5591800000000005,18.016722,7.71,12.44,-16.74,6.24,0.077,0
959,22913,4.930598000000001,15.040278,7.71,-4.54,-11.54,5.79,-0.085,0
960,28169,5.952209,20.977453,7.7,13.0,-26.89,7.91,0.271,0
961,22947,4.937276,21.572348,7.69,22.56,-24.52,7.35,0.284,0
962,13954,2.99525,8.907364999999999,7.69,9.22,-14.92,4.71,-0.109,0
963,28728,6.068262,21.494138,7.69,3.28,-16.07,7.77,0.2,0
964,20782,4.451658999999999,18.210267,7.69,-5.93,-33.28,9.57,0.609,0
965,20952,4.492413,13.894708999999999,7.68,176.16,-15.25,7.72,1.216,1
966,22886,4.922802,15.196856,7.68,40.08,-80.35,9.26,0.635,0
967,14910,3.206914,16.516735,7.68,-5.85,-15.19,7.33,0.18100000000000002,0
968,23980,5.154058,11.493216,7.68,-6.86,-22.74,8.47,0.41,0
969,23601,5.0745830000000005,7.830282,7.67,21.04,-10.28,7.15,0.997,0
970,20830,4.464137,10.020904,7.67,3.72,-8.31,8.26,0.442,0
971,17215,3.687358,10.657283999999999,7.66,7.38,-2.81,10.23,0.5589999999999999,0
972,17779,3.8062199999999997,8.580378999999999,7.65,92.26,-17.14,7.4,1.107,0
973,25572,5.465391,23.293059,7.65,-2.0,-47.03,8.24,0.7,0
974,17658,3.7822440000000004,9.530385,7.65,-17.79,-20.92,7.98,0.228,0
975,22557,4.854115,24.290785999999997,7.64,-3.65,-23.3,8.85,0.475,0
976,27989,5.919529,7.407063000000001,7.63,27.33,10.86,0.45,1.5,0
977,19112,4.098024,10.973253999999999,7.63,-4.31,-72.08,8.16,0.0,0
978,15189,3.262796,21.165141000000002,7.62,59.12,5.16,7.91,0.359,0
979,20014,4.292301,7.947048,7.62,29.91,6.25,10.59,0.6659999999999999,0
980,20268,4.34479,6.130798,7.62,-13.06,-44.79,5.76,0.914,0
981,16738,3.588687,11.396758,7.61,176.85,0.25,8.29,0.575,0
982,14352,3.084763,3.997183,7.61,-17.06,-19.71,9.92,0.568,0
983,20447,4.380822,9.771325,7.6,14.13,-56.33,8.11,0.457,0
984,15628,3.3538989999999997,3.856869,7.59,58.87,-14.04,8.9,0.389,0
985,23239,5.000436,10.390773,7.59,8.02,-8.01,7.98,0.3,0
986,21542,4.625482,14.302022000000001,7.59,-8.95,-16.3,9.03,0.642,1
987,16246,3.489493,15.232547,7.59,-26.12,-14.24,9.24,0.46299999999999997,0
988,17413,3.7312160000000003,16.022059,7.58,21.45,-85.86,8.58,0.441,0
989,14384,3.092594,6.19549,7.56,18.18,-25.27,9.74,0.5529999999999999,0
990,18620,3.984288,23.628097,7.56,-6.37,0.75,7.36,1.067,0
991,24820,5.320748,20.134596,7.56,-34.12,-26.54,6.12,1.02,0
992,17149,3.672711,11.731671,7.55,46.21,40.97,9.48,0.7709999999999999,0
993,21335,4.578787,11.499367999999999,7.55,30.49,0.87,8.55,0.439,0
994,20936,4.489076,5.794604,7.55,-20.24,-18.23,10.28,0.441,0
995,25209,5.392907,5.821793,7.54,41.18,-51.45,8.1,0.445,0
996,23162,4.983301,13.690797,7.54,-13.58,-14.73,9.97,0.657,0
997,19636,4.207943,4.8198550000000004,7.53,33.91,15.65,8.94,0.563,0
998,17995,3.8461819999999998,8.447752000000001,7.51,68.39,-37.33,8.04,0.525,0
999,18551,3.970282,14.186879999999999,7.51,0.53,-11.72,9.69,0.48,0
1000,18634,3.988808,13.975045000000001,7.51,-9.77,-59.6,6.77,1.178,0
1001,19860,4.258905,8.892357,7.5,20.39,-21.75,4.27,-0.054000000000000006,0
1002,23457,5.042076,7.424030999999999,7.48,-22.9,-16.66,6.86,0.958,0
1003,25890,5.5268180000000005,17.114692,7.48,-27.96,-78.0,9.37,0.698,0
1004,26986,5.725896,4.504830999999999,7.47,8.26,-26.52,9.17,0.409,0
1005,22916,4.931653,7.404185000000001,7.47,-3.42,-8.6,8.99,0.376,0
1006,17746,3.8000870000000004,16.962506,7.46,67.95,-17.66,7.98,0.406,0
1007,15064,3.235666,15.590418,7.46,23.36,-12.26,7.17,0.07200000000000001,0
1008,24456,5.247125,20.880184,7.46,-0.5,-16.06,9.56,0.41200000000000003,0
1009,14631,3.150261,12.85967,7.46,-4.64,7.6,7.23,0.92,0
1010,16859,3.616118,23.211069000000002,7.46,-15.42,-18.36,6.72,0.12300000000000001,0
1011,23077,4.965489,9.517653,7.45,22.05,1.56,9.41,0.521,0
1012,20731,4.443364,7.085802,7.45,-0.38,-7.88,10.15,0.364,0
1013,27310,5.785548,15.463474,7.43,14.11,-18.04,8.98,0.446,0
1014,18855,4.042356,4.464283999999999,7.43,-11.21,-60.47,10.0,0.6679999999999999,0
1015,16695,3.5803,6.4176910000000005,7.43,-23.43,-17.03,6.49,0.642,0
1016,24510,5.25739,7.055511999999999,7.42,-4.89,9.3,8.36,0.5479999999999999,0
